P35197 P07991
Q07540 P22082
P38792 Q08842
P32502 Q04437
P22579 P23301
Q07623 Q03532
P47135 P15442
P16861 Q03973
Q08215 P32911
Q12223 P38805
P53224 P53335
P25555 Q04660
P27999 Q03935
Q12250 P38199
Q02774 P47106
Q07381 Q06834
P54790 Q07732
P41811 P24869
P46956 P46675
P15992 P53833
P29055 Q06406
Q06287 P53379
P40316 Q04675
P32366 P07272
P25345 Q12091
P04050 P08456
Q06648 P25604
P50101 Q02554
P81450 Q06337
P21268 P30620
P40217 Q04773
P32571 P35206
P29056 P00560
P48813 Q07794
P28320 P33775
P11710 Q05031
P28320 P18480
P25491 P53178
P43588 P39013
P53632 P39979
Q12464 P53750
P39935 P38993
P38886 Q03981
P36161 P18239
Q08273 P32897
P28320 P38286
P47135 P34221
Q12483 P00447
P33891 P38616
P35691 P32776
Q08004 Q07904
Q02774 P53323
P38789 P46956
P04817 P15705
P32481 Q07471
P50101 P53927
P40956 P06787
P14906 P38146
Q12164 P32859
P40537 Q12019
P25336 P29295
P32797 P32379
P39984 P25562
P22141 P53830
P10823 Q12199
P31384 P53249
P29055 P29469
Q92316 P22133
P40582 P32319
Q00684 P32569
Q02821 P19657
P19735 P34160
P53905 Q12102
P33201 P36160
P43588 P12683
P38886 Q03818
P22133 P07256
P19358 P53932
Q12349 P17629
P38264 P04397
P12709 Q12149
P06839 P07284
P13902 P40562
P32569 P12904
P39743 Q03718
P47079 P26309
P46964 Q12033
P40567 P53039
P14907 Q03944
Q08963 P17709
P40971 Q04373
P07251 P32074
P40018 P23968
P04819 P39985
Q12493 Q12071
P38316 P32490
Q08236 P42841
P53037 P43639
P53885 Q07362
P38633 P25343
Q12338 P40308
P31334 P38921
Q12343 P48582
Q08004 P29366
P25569 Q12407
P41940 P32337
P32641 Q08746
P53845 P21264
P02994 Q04697
P23301 P18414
Q02732 P47135
Q12365 Q08550
P38822 P39009
P06843 P38261
Q08231 P28495
P08566 P36224
P32600 Q05947
Q06648 Q12460
P38843 P40486
P32591 P39929
Q08723 P08431
P37366 P16151
P32381 Q04437
P30822 P32621
P38304 Q06672
Q12223 Q04175
P38431 Q12734
Q12107 P31688
P16140 P19358
P53890 P16522
P38753 P25620
P15790 Q12464
P37296 P22696
Q08550 P25635
P47135 Q08162
P22211 P28000
P32524 P18239
P54837 P09064
P22134 Q12457
P02557 P49687
P47135 Q12445
Q02260 Q03338
P36116 P18888
Q99177 Q04601
P07276 P40025
P40348 P40073
Q06410 Q06675
P47135 P38286
P39705 P38286
Q12277 P53040
P32528 P47043
P04840 P13393
Q05900 P40352
Q12402 P38291
P04050 P17898
Q03290 Q12025
P40991 P34162
Q04311 P38041
P12709 P11633
P00830 Q02821
P48837 P25297
Q07418 P27692
P22147 P32806
P38319 P48236
Q12425 Q04599
Q04149 P36528
P08431 P21827
P32264 P07149
P25454 P32793
Q06708 P53293
P38843 P30902
P47017 Q04675
P25646 P38822
P46983 P11978
P38069 Q12417
P38930 P80428
Q99190 Q99176
Q12349 Q12134
P09547 P47154
P32458 P38764
P38633 P32388
P33760 Q12352
P32863 P53313
P13393 P23595
P50896 P23301
P53730 P47120
Q02821 P38197
P36108 P53904
P46970 Q12004
Q04149 P38132
P15790 P41832
P32613 P38013
P39718 P52917
P39722 Q03981
P33297 P38779
P40089 P32773
Q12300 P40052
P46961 P23639
P38439 Q08271
P32316 P53540
P39940 Q12420
Q06580 P22138
Q08271 P28273
Q12102 P40035
P30822 P32917
P54784 Q08232
Q03862 O94084
Q07732 P13186
P12709 P25297
P87284 P53892
P53159 Q00772
P29055 Q03455
P06843 P25270
Q03944 Q08553
P38886 P32588
P32502 P39079
Q12415 Q07865
Q00772 P28006
P25639 Q02630
P09624 P31244
P40070 Q06106
P35497 Q99186
P38089 P32337
Q07878 P47092
Q02574 P38153
Q02260 P38080
P02557 P52918
P06101 Q12196
P38708 P28495
P38286 P53060
P14540 P33313
P46682 P09436
P38249 P40045
P27515 Q07442
P53337 P08018
P25386 P12962
P04050 Q12473
P32264 P22141
P38203 P32613
Q12349 P39081
P21825 P41910
P18409 P36108
P09119 Q06538
P05150 Q04660
P21242 P53091
P47017 P38822
P38822 P36000
Q12277 P36056
P00830 P40020
Q12206 P53117
P34160 P22696
Q12749 P41800
P40054 P07703
P15790 P14741
Q00776 P40548
P38228 Q06263
P38729 P19659
P40991 P25615
Q12152 P35728
P23642 Q00772
P28626 P53732
Q02630 P53720
P32569 P38064
P35210 P21374
P38959 P04819
Q08144 P07251
P40348 P40070
P16603 P47135
P52488 P11972
P38260 P28817
Q12230 P32375
P38264 P32854
P32468 Q06708
P14741 P39969
Q12159 P32468
P46964 P36082
P25365 P36057
P30822 Q12446
P25343 P20676
Q07418 P07703
P36130 P53894
P40055 Q06137
P39682 P39875
P53894 P47142
Q99190 Q12517
P40856 P38241
P38886 Q12345
P47135 P13902
P38264 Q12382
P38883 Q02774
P07703 Q03579
P49018 P47015
P32361 P53599
Q12109 P04817
Q00684 P40955
P53045 P37261
Q12306 P38819
P38682 Q08496
P34758 P87263
P32337 P40970
P12709 P32385
P08458 P12962
Q12522 P15180
P0C0X0 P13712
P39940 Q03010
P12709 Q03900
P04385 P25626
P19882 Q04149
P53048 P48510
P19882 P33759
Q02630 P53048
P53337 P38714
P40054 P07260
P25694 P40055
P00549 P38992
P22141 P50086
P47822 Q08930
P43555 P21538
P46961 P25563
P35191 P33334
P04819 Q08908
P38842 P06839
Q04067 P36057
P07257 Q08729
P04803 Q12285
P14284 P43597
P53040 P07276
Q12082 P04173
P39968 P25632
P18239 P23394
Q02821 P04817
P29055 P05150
P38987 Q05791
P53261 P38992
P40955 P53105
Q06199 P53874
Q03162 P53327
Q04491 P38353
Q04675 P41808
P54837 P04817
Q04437 Q12272
Q00916 P04817
P39984 P32381
Q03862 P04147
P41940 Q03375
P38121 P20053
P13365 P41808
P40350 P36103
Q02260 P38203
P22216 P15646
P53298 P25582
P51534 P38992
P53622 P38333
Q06697 P18414
Q12159 P38785
P38729 P34252
P29055 P35691
P43609 P33332
P32581 P51998
P12695 P40917
P49573 P06633
P57743 P53549
P33301 P47135
P28742 Q06179
P32912 P48363
P54999 P32335
P38288 P15891
P19735 P33750
P53290 P25649
P17157 P39702
P38629 P25621
Q12349 P31334
P25558 P40055
Q12289 Q02629
P53322 P05626
Q08754 P38785
P08018 P36166
P33760 Q12083
P27692 P04817
P07261 P53117
P15790 P49018
P06102 P11978
P14291 P49686
P39010 P38801
P41697 P21242
Q00776 P21827
P38708 P12962
P40362 P16140
P47135 P00812
P12868 P40034
P38873 P28274
P53112 Q05580
P06774 Q12446
P07263 P38903
Q08004 P36084
Q08273 P38300
Q12136 Q12507
P50944 Q04767
P17442 P40350
P40971 P28006
P35206 P38252
P19524 P53093
P14904 P53927
P32895 P36032
Q02794 Q02606
Q12159 P39111
P25694 P31381
P06168 Q12241
Q06410 Q12136
P40484 P06786
P53129 P08539
P02994 P39078
P07256 P40422
Q04675 P40554
P48837 P39975
Q03497 P02829
Q07350 P40188
Q08428 Q12449
Q03338 P00358
P38316 P06787
P15992 P53914
Q08032 P43609
Q99190 P36077
P32485 P11938
P32912 P53726
P02557 P40856
P52286 P38308
Q03954 Q07457
Q12349 P53930
P15790 P34162
P51998 Q07657
P32366 P42843
P19882 Q07350
P38985 P39009
P32600 Q08723
P38996 P32606
P19736 P38077
P53043 Q12100
P38374 P09232
P29295 Q08886
P52868 Q12343
P08525 Q04437
P50105 P12962
Q08278 P25588
Q12191 P00924
P51601 Q08966
P25567 P47122
Q12324 P36108
P09624 P45976
P23644 P32849
P52891 Q01560
Q03897 P38217
Q02774 P04385
P32602 P04385
P36520 P11972
P38987 Q12390
P52891 P17709
P00830 P17119
P32836 Q04739
P00358 P46948
P05317 P25586
P16603 P32524
Q06406 P53152
P15891 Q08444
Q02821 P25648
P40070 P52918
Q02821 P00358
Q00764 P34221
Q01852 P02400
P14540 Q06451
P15992 P42838
P09032 Q06158
Q12030 Q06135
P31244 P12904
P40567 P38064
P35194 P52918
P06838 Q08162
P46965 P28007
P32502 P32497
P05317 P53104
P11938 P38431
P04147 Q12329
P12686 Q01477
P47135 P38439
Q06410 P08518
Q08920 P07244
P24719 Q06493
P38238 Q03690
P43132 P38300
P33296 P25586
P21264 P40091
Q02776 P32479
P35180 Q04149
P32366 P25299
P20435 P00899
P37366 P25293
P39927 Q01477
P04050 P38691
Q02630 P50102
Q12006 Q03655
Q08749 Q06224
P38356 Q08273
P22203 Q04279
P53125 P43592
Q04228 Q08119
P46983 P32562
P32805 P33420
Q12522 P32497
P39979 P40015
P10834 Q06150
P25659 P53238
P38822 Q02199
P00830 P32911
P07251 P13382
P14772 Q03957
Q06436 Q12265
Q12152 P53235
P09798 Q06554
Q04477 P35718
P31755 P22515
Q12134 P50094
P20448 P14682
Q12003 P02293
P04385 P40048
P36010 P46943
P02557 P36124
P25491 P36009
Q03280 P23968
P12709 P07276
P19735 P32379
P11655 P10849
Q04562 Q08492
P38262 P14540
P53224 P42843
Q12347 P27999
P47135 P25379
P31244 P36160
Q02260 Q12349
P39743 Q03690
P16474 P34756
Q03776 P40563
P48837 P36167
P46983 Q03935
Q12468 Q03246
P22137 Q12071
P36036 P40513
P12753 Q04660
P15790 P53834
Q12306 P04385
P06774 P32641
P19882 P17214
P19882 P07251
P05986 P32791
P32523 Q07350
P47093 P53323
Q02647 P09440
P35184 Q12692
P53196 P04386
P04173 P32915
Q08723 P19659
P38316 P49955
P42943 P16661
Q12329 Q08649
P39704 P39011
Q02821 P37838
P00830 P02309
P49686 P42943
P35718 P35184
Q00772 P14741
P04173 P41832
P29295 P22470
P33750 P38820
P25646 Q12144
P32357 P25297
P38863 P07806
P07260 Q12460
P53616 P43550
P39715 Q12385
P18851 Q04437
P16474 P25582
P40055 P33757
P07259 Q05016
P40450 P23337
P32502 P22204
Q01329 P47050
P36528 Q06199
P25635 P17883
P04397 Q08230
P40348 P32944
P19262 Q07535
P20448 P25635
P35844 Q06168
Q12223 P21951
P53769 P38801
P16370 P53599
P53196 P17214
P41896 P39517
P25847 P40469
P32381 P05453
P53335 P38871
P32468 P40525
P40956 P18634
Q01329 P21243
P28496 Q08444
P39108 P15442
P28004 Q08241
P14540 P20485
P37838 P33122
P32571 P19358
Q12154 P38920
Q02205 P39743
P38768 P30624
Q01590 P22082
O13329 P38779
P53861 P38874
P02557 Q00776
P16151 P13393
P02309 P53323
P38987 P53379
P54791 P00830
Q06506 P53599
P38374 P05150
Q12309 P33299
Q06675 Q07824
P38348 P37298
Q08273 P53254
Q04149 Q06208
P53934 P40413
P40069 P53043
P28320 P33203
P53271 Q00764
P15442 P53879
P40344 P46673
Q12223 Q03654
P43607 Q06834
P06774 P52918
Q06675 P52286
P37838 Q00772
Q08193 P53141
P32897 P36095
Q02630 P40327
P19882 Q01329
P36130 Q06204
P29465 P40505
P32897 P00899
P25569 P53965
P53323 Q04433
P36130 P38337
P47135 O13568
P37370 P10614
Q02199 P22936
P43572 Q07657
P53178 P20486
P54999 Q06208
Q06142 P53378
Q12377 P29469
P15790 P36160
Q06675 Q03973
P47135 P26188
P49018 P32601
P38203 Q06815
P25611 P52918
P02309 P20434
P36160 P25569
Q02336 P38751
P38859 P21304
P36015 P15873
Q04437 P38861
Q99181 P38068
Q12349 P25638
P29055 P53261
P40089 P38953
P32844 P00924
P40054 P47061
P34160 P22215
P32902 Q06819
P35497 Q12176
P22141 Q04964
Q12063 Q01159
P32913 Q12333
P53335 Q02354
Q05787 Q03579
P38334 P35194
P39704 P40339
P18851 P39986
P53201 Q08162
P15790 P38261
P42846 P14540
P40582 Q12402
P47149 P32605
P26754 Q04437
P25694 P25340
Q12446 P30657
P38328 P32618
P40362 P40164
P53894 P36037
P24813 Q03695
P38987 Q03306
Q04048 Q06551
Q12432 Q12427
Q00776 Q06436
P54791 P02293
P28496 P20486
P19882 P32569
P38262 P38072
P43588 P34240
P40055 P32589
P54837 P38326
P41318 P12695
P53112 Q06696
P40567 P17555
P47135 P54999
P30771 P47166
P32569 P38752
Q02794 Q12415
P25847 P54860
P21538 P53731
Q04149 Q08749
P16661 P32497
P26754 Q12024
P38264 Q12223
P40517 P32597
P08525 P38175
P12683 Q07622
P42841 P35729
P53927 P32634
P07251 P48562
P39076 Q07350
P15442 P39076
P28519 P33759
P87271 P38920
P47135 P20435
Q08904 P53256
Q04697 Q03673
P40955 P24814
Q05900 P39016
Q02821 Q12263
P39008 P07347
P25694 Q12250
Q06410 P15790
Q12754 P09232
Q02630 P20484
Q03954 P50101
P53894 P53177
P33759 P23394
P02994 P40020
Q02574 Q12157
P40352 P32657
P53040 P25454
P38987 Q12444
P47135 Q12415
P47079 P41930
P40018 P34252
P07703 Q02630
Q07623 P53088
P40054 P39743
Q12440 P39935
P40509 P06782
Q08723 Q03935
P04050 P48362
Q00246 P07270
P02309 P53326
Q06410 Q07508
P06100 P38773
P46971 P16622
P53196 P53313
P29496 P39998
Q00764 P32490
P40693 P00812
P53267 P47079
P41543 P25385
Q04149 P36047
P09624 P39013
P30656 P31378
P36058 Q12206
P14906 P32494
P53599 Q03935
Q02630 P53108
Q02948 P46961
P06738 P40856
P15891 Q12060
Q06648 P38819
Q12464 Q02932
Q12018 P43639
Q05568 P46670
P40582 Q12124
P33296 Q08465
P32836 P47049
P29055 P54860
P38993 P13902
P33201 P30624
Q06208 P48562
P16861 P38237
P25639 Q12072
Q02260 P02309
P06787 Q99247
P53905 Q04779
P22135 P28743
P16861 P32588
P09798 P40020
P36224 P38775
P22204 P52917
P38875 P40007
P40010 P00899
P39979 P35724
Q12517 P53930
Q12223 Q07508
P46677 O13517
P02557 P38633
P38284 P47144
Q08004 P09119
P39682 P52918
P38064 P53851
Q04660 Q06344
P16140 P38822
Q04675 P53265
P06778 P38177
P53894 Q07438
P32641 P25367
Q99247 P04386
P41806 P23639
P32581 Q06216
P30822 P30283
P38077 Q02046
Q03790 P15873
Q02821 P38819
Q12107 Q99186
P17558 P53238
P38328 P18239
P06100 P12709
Q04477 P20053
P12612 P04385
P40970 P53169
P38811 Q06417
P02994 P53933
P53261 Q12341
P39707 P25342
Q06436 Q06440
P40054 P38633
Q06551 P22035
P17065 P36016
P32628 Q00776
P25644 P40010
P34730 P39523
P38910 Q12060
P53877 P39079
Q07418 P16140
P06103 P46956
P00830 P35210
P38748 P53742
P34240 P47135
P40054 P27614
Q03373 Q12343
P40350 Q02794
P38691 P38824
P16151 P39013
Q12493 P33411
Q12277 P54784
Q05521 P47135
P25567 P17709
P25588 P22943
P39014 Q06179
P39904 P26188
Q04067 P32529
P06839 P24279
P19262 P38077
Q08963 Q03656
P47135 P06777
P43601 P04147
P16140 P32528
Q06410 Q12262
P38217 P32892
P06782 Q02939
P38911 P32944
P21243 P41835
P18409 P36047
P21268 P38805
P39073 Q04964
P40054 P38203
P25611 Q06177
P06777 Q06344
P41543 P05986
P02994 P52917
P33891 P53933
P38822 P47143
P32591 P28006
P39730 P17709
P47079 Q12365
P15992 P46962
P32912 P38079
Q00764 P46947
P53550 Q04675
P49686 P32529
P07703 P16151
Q08496 Q02931
P49018 P30665
P33322 Q02950
P34160 P38886
Q12159 P39992
Q03954 P32497
Q03782 P50101
P47017 Q12483
P29952 P50094
P38837 P38219
P38958 P46956
P39935 P32494
P29055 P18851
P53045 P04076
P32337 Q03834
Q03554 P38789
P32602 P53297
P33338 P39723
Q12349 Q03246
P40070 Q06135
P40055 P29295
P15992 P39998
P16474 P32500
P38273 P38276
P40073 Q12510
P04173 P32902
P04147 P32464
P08431 P47104
Q12462 P46655
P40155 P40567
P06782 P53742
P36068 P40327
P04147 P28795
P38262 P02994
P15992 P35193
P28791 P43639
P16387 Q04740
P53735 P40523
P32641 P15891
P48837 Q12389
Q03935 Q12018
P53253 Q06168
Q04964 P38882
P40073 P38344
P38987 Q06315
P46961 P39967
Q12154 P47122
P32796 P53313
P04050 P38199
P04385 P40361
P04387 P53043
P35177 P40567
P38782 Q05791
P38198 Q12380
P33308 P53040
P15790 Q07732
P38262 P53181
Q06672 P33335
P39704 P38633
Q07376 P36015
Q12250 P22216
P28320 P35728
Q12329 P27515
Q12030 Q07980
P07259 P38316
P53935 Q08471
P40576 P47083
Q08949 Q12280
P36161 P35181
Q12033 Q02555
P28519 P38153
P33296 P20486
Q12028 P06243
P02829 P39706
Q07381 P07251
P38744 P53270
P53337 P38217
P08018 P38854
P40413 P38726
P30822 P12709
P40318 P20433
P38351 P33299
Q99190 P18239
P40958 P11710
Q12349 Q02825
P19524 P32911
P38217 P29295
Q06631 P32562
P38264 P35191
P52286 P25635
P16140 Q08496
Q03048 Q08204
P32366 P43616
P34221 P22353
P30902 Q03532
P22137 P36000
P36113 P06243
P22141 P32803
P06100 P53861
P22219 P46961
P38264 P38714
Q02821 Q12255
Q04697 Q12415
P34241 Q05016
P40069 P31378
P38077 P39676
Q07350 P06115
P35206 Q12506
P57743 P16140
P39073 Q12018
P40352 P38886
P25555 P12709
Q12147 P87284
Q06451 P53278
P32807 Q12390
P38737 Q05022
P38334 Q12464
P40574 P38882
P31755 P47037
P17157 P39011
P38207 P34760
P53256 P53549
P32790 P27636
P02309 Q12464
P00924 P17119
P23641 P46956
P21268 P53145
P53201 P38299
P22579 P06838
Q05636 Q07084
P20436 Q04947
P40089 P36145
P19262 P17558
Q12230 P36121
P32628 P39557
Q07350 Q12510
P07703 Q12330
P38986 P38682
P40070 Q08962
P50946 P47134
P13365 Q06644
P15992 Q00772
P21538 P25635
P12709 Q07930
P15703 Q08533
P42846 P28496
P02829 P53256
P19358 Q07824
P06774 P40024
P34760 P38713
P19882 P40917
P41834 P30620
Q12315 P33308
P40482 P22082
O13563 P10080
P40085 P41913
Q05027 Q06091
P38164 P32351
P32803 P25371
Q01590 P32334
Q12124 P33122
P25336 P25648
Q03103 P53875
P17967 P38328
P14540 Q07824
P27801 P40060
P40469 P32350
P40477 P38799
P39079 P32558
Q04675 P27999
P32602 P49573
P33895 Q12246
P19882 P25567
P02994 P53235
P53281 P25694
Q05471 Q12692
Q08754 P53894
P52918 P49955
P12709 Q12181
P23639 Q03219
P21147 P33759
Q12154 P40018
P25619 Q12134
P38286 P40151
P38987 Q06410
Q07508 Q12377
P00924 Q06168
P04385 Q03655
P38789 P46949
P00431 P40348
P04385 Q12136
P16474 P25491
P16151 P40217
Q04437 P38827
Q05022 Q04264
P38987 P41800
P08468 Q00776
P16474 Q08729
P32628 Q02774
P40507 Q08931
P35734 P38205
P33892 Q99395
P00830 P36022
P38147 P53323
Q12754 P53277
P53254 P32528
P40475 Q99383
Q04934 Q08108
P09798 P25491
Q04675 P07251
P53905 P18239
P38959 P04147
P18409 P16664
P38283 Q04868
P29055 Q02794
P00830 P15992
P38633 P40055
Q05580 P32499
P23595 P38316
Q12118 P17883
Q12306 P24583
P04817 P53954
P53934 P25043
P04803 P38758
P53843 Q12417
P33895 P38307
P36519 P06782
Q02821 P53313
P40495 P22149
P35191 Q12018
Q00416 Q12091
P25298 P47115
Q07732 Q02931
Q12345 P46672
P47160 Q02209
P32836 Q08208
P53039 P38867
Q06287 Q03231
P39108 P53892
P53207 P40071
Q12421 Q99312
P07236 P39076
P16140 Q08241
Q02793 P53130
P47135 P38886
P32911 P38011
P25299 P39113
P04385 Q06640
P40958 P07251
P25379 P23724
P19659 P40422
Q02630 Q06639
P33296 P35182
P53337 P39083
P29340 P16521
P38624 Q12102
Q12306 P07274
P32861 P46672
P46948 Q04049
Q00684 Q06142
P38238 P38789
P32602 P38623
P53314 P38729
P04817 Q02629
P39998 P04387
Q00764 Q07980
P53337 P40582
P39923 Q6Q547
Q02821 P04173
P38333 P45820
P20434 P49955
P33767 Q02574
P33331 P04817
P33767 P41800
P32570 Q03862
P32911 Q99186
P38987 P39551
P38203 P38822
Q12159 P32793
P17157 P40045
Q12377 P27705
P32432 P39729
P40004 P53769
Q12522 Q03375
P10834 Q12023
P22216 P38146
P47093 Q12031
P40090 P53156
P32602 Q12372
P47122 P38041
P32264 P23179
Q12680 Q03497
P28274 P38203
P25491 P38822
P47135 Q12230
P46949 P50102
P53934 Q06142
P57743 P12709
Q08273 P14680
P12709 P33203
P33895 P33309
Q05541 P53181
P32381 Q12186
P22134 Q00381
Q12329 Q12035
P38822 P08566
Q04693 Q12107
P39990 P48235
P02994 Q03790
Q12250 Q02554
P38217 P87263
P32458 P39014
P19880 P47135
P15790 P40548
P07259 P39081
P00830 P47068
P25491 P07244
P11978 Q02950
P54999 Q06411
P32319 P38903
P28274 P32582
Q04675 Q05498
P04173 P02309
P40956 P26798
Q12749 Q12174
P38883 P06777
P17255 Q03750
P53550 P53044
P38886 P47042
P38837 P38784
P27999 Q02724
P38147 P40095
P53934 Q03096
P25491 Q08723
P25694 P38791
P34730 P32601
P40509 P43588
P29055 P38249
P40956 Q12250
P32381 P53339
P04385 P53270
Q02574 Q06146
Q05580 P40036
Q12277 P48362
P15992 P38779
P25646 P38147
Q12309 P47153
Q02629 P36100
P32803 Q06485
P38285 P35178
Q12329 P32337
P16140 P20433
P43124 P38741
Q00539 P42945
P38334 P53632
P35197 P31384
P23201 P12887
P47017 P30771
P09440 P20051
P42073 P48836
P38429 P40555
P25454 P40960
P10823 Q00764
P47093 Q03338
P25491 P89886
P40303 Q06200
P41818 P00924
Q12344 P38772
P25342 P36108
P34160 P27654
Q12016 P41813
P33322 P38764
P06787 Q05946
P40450 P14742
P36149 P25605
P32454 P40348
P23642 Q06208
P32610 P29295
Q04305 P17629
P38987 Q12446
P39954 P48363
P19735 P25299
P32494 P47143
Q05946 P49957
Q03782 P38932
P40073 P39954
P47093 Q12292
Q06632 P32578
P53855 P38238
P25580 P18562
P06242 P25337
P47047 P34252
P46951 P46984
Q02630 Q07824
Q04005 P10849
Q12495 Q04322
P25344 P43639
P36108 P40856
P35191 P41318
P32529 P40045
P32504 P15873
P53856 P38781
Q02630 P21651
P53541 P49687
P53322 P36015
Q12038 Q12385
P38959 P38291
P02557 P38319
P05150 P47113
P40054 P40476
P53173 Q12349
P25846 P14180
P06701 Q06451
P19358 P39960
P38264 P38292
P36006 P40045
P40509 P03069
P09798 Q03289
P47079 P53048
P17255 P29469
P47135 P38299
P49704 Q12030
P14907 P32861
Q99257 P39984
P14741 P39958
Q07381 P38886
P17157 P13517
Q12164 Q99247
P33419 P15790
P46951 Q03702
Q04322 P36123
Q12464 Q06213
P39079 Q12310
P38264 P25451
Q02574 P38254
P38265 P40991
Q08903 P32803
P23641 P53847
P38112 P38431
P14742 P53731
P17891 P41811
Q12267 P87284
P38822 Q05911
P41811 P21264
Q02260 P04147
P32893 P36080
P47079 Q12377
P80667 P52286
P38615 P37370
P15442 P38431
Q08004 P32863
P49018 P07991
P47017 Q06451
P38863 P34218
P53622 P32602
P38356 P46675
P15646 P46946
P53322 P36047
P02994 P32939
P37296 Q03375
P08456 P39692
P40302 P25623
Q02821 P38713
P38428 Q03834
P34160 P32830
Q03897 Q12024
P34162 P25367
P38883 P25694
Q04602 P38074
P40359 P38191
P32917 P50094
P29055 P35999
P39011 P50875
P36104 Q04031
Q12432 P28000
P43321 Q12420
Q02821 P25694
Q07623 P47079
P47135 P38875
P22213 P38067
P19882 P46678
P00830 P38629
Q00916 P16522
P08153 P21268
P36144 P35127
P35197 P28241
P20433 P53237
P35497 P38112
Q02630 P41544
P40106 P14164
P32610 P14741
P13186 Q06631
P53599 Q08960
P47135 P20676
P48837 Q12125
P53959 P47027
P49775 P40045
P53599 Q04003
Q08601 P38266
P38811 Q08193
P25303 P40055
P53622 P54786
P40956 Q08118
P22336 P39009
P34087 P39517
P04817 P25623
P38987 P07263
P07991 Q12308
P34160 P39517
Q12250 Q08032
P20967 P53259
P12954 Q02574
P47120 P40350
P22336 P34228
P47079 P53917
P32570 P04173
P38264 P46673
Q12349 Q12453
Q03790 P35206
P16151 P36166
P17255 Q07478
P53045 P12866
P17255 P25367
P38123 P30775
P38987 Q02932
P46673 Q12136
P25358 P11076
P46961 P50942
P46956 P34110
Q04675 Q12285
P38885 P25604
P38903 Q12168
P06844 P25635
P07251 P53254
Q04377 Q04947
P40054 P07244
Q12102 Q06208
P35191 P17709
Q02774 P21147
P22515 P53316
P39007 P33122
Q12248 P31381
P36068 P46943
P00830 P32900
P22138 Q06543
P07342 Q03048
Q03897 Q06142
P25646 P40991
Q07418 Q02554
P50086 P33329
P31539 P53870
Q03497 Q02457
P38843 P06243
P32366 P40395
Q12250 P40856
P38740 Q01477
P53914 P32529
Q02630 P38217
P53632 Q04307
Q00539 P15303
P02293 P06243
P41543 P38257
Q12511 P53599
Q02821 P03872
P40956 P25359
Q04067 P39743
Q12071 Q12407
P38873 P37292
P53934 P14741
P32902 P53181
P32797 P38972
P49704 P43588
P36013 P11076
P22579 P32523
P10614 Q08234
P53313 P53924
P41318 P41819
P43563 P08518
Q03497 P15179
Q02630 P36108
P20676 Q02884
P39743 P38752
P22137 Q05031
P40477 Q06451
P38987 P06738
Q02630 P24583
P52286 Q06834
P53207 P36108
Q06385 P18239
P40090 P35691
P05150 P32902
P06787 P53226
P43321 P27999
P17157 Q04370
P38822 P25300
P38987 P32324
P11075 P38132
P40069 Q07657
P19882 Q04675
P19882 P14291
P40155 Q04377
P28519 P38817
P04147 P17709
P43535 P39692
P31244 P46961
P40339 P07278
P09938 Q99219
P08524 P39954
P32473 P17709
P40054 P20424
P38987 P15790
P41544 P53864
P33419 P06243
P53223 P39935
P25344 Q04226
P50875 Q04922
P33322 P12754
P32366 Q12464
P15891 Q08204
P38129 P42842
P39743 Q08931
P38264 P38695
P36064 P53197
P29055 P39704
P38843 P21951
P43612 Q06440
P06777 P38889
P12683 P32468
P38334 P41948
P33895 Q99189
P53261 P46965
Q06681 P38249
P53088 Q06168
P38286 P18239
P41909 P19736
P53918 P38555
Q00362 P41912
P47135 P39007
P48837 Q07381
P29469 P47122
P42841 P38249
P32523 P53733
Q02795 P39723
P27705 Q06010
Q03373 P15790
P40468 P08004
P39743 P25563
Q12433 Q12460
Q02630 Q08728
P33419 Q03322
P04050 Q12236
P25847 P04385
P53045 P42935
P36070 P33750
P12695 Q02336
Q12159 P38114
Q12016 P25296
P46961 P53297
P06782 P38431
Q12349 P40048
P39704 P25389
Q00776 Q00764
P16140 P15019
P01097 P08524
P53843 Q12107
P29478 P25333
P04173 Q12328
P41808 P25389
Q01329 P40325
P22133 Q12018
P40350 P38791
P06103 P05453
P23542 P46961
P14906 P25297
P04173 P04821
P39958 Q12146
P14907 P33333
Q06706 P09440
Q05900 P19262
P38237 Q03656
P06242 P46679
P32367 P25637
P32496 P34730
P25491 P33299
P53896 P34162
P32589 Q12049
P32366 P39743
Q12096 P53091
P47079 P33333
P49573 P25300
P04147 P32639
P09624 P47821
P41811 P11938
P33895 P03069
P38286 P46672
P16474 P20424
P57743 P38121
P53861 P42943
P40054 P38286
Q04491 P32776
P46956 P23561
Q12365 P53145
Q06631 Q99344
P43601 P25694
Q04675 Q04149
P04037 P36000
P40956 Q04675
P40061 Q06078
P39009 Q12149
Q03630 P12612
Q04226 P07251
P04385 P17709
P38264 P38871
P22216 Q08649
P38262 O13329
Q00578 P21304
Q02821 P12754
P17106 P38083
P32793 P40480
P25580 Q04675
Q12154 Q04660
P04385 P38217
P40089 Q05946
P16474 Q04697
P39108 P21147
P39008 P50273
P47079 Q08562
P40160 P38959
P32607 P22768
Q03897 Q07468
P52891 P19263
P32902 P32497
P12695 P07284
P54786 P39702
P25293 P23900
P08518 P32259
P22137 P18239
P53112 P26309
Q03790 P35728
Q02821 P15873
P47149 Q04018
Q03761 P04076
Q07904 Q99247
P40339 P32468
Q01329 P17709
P40164 P49957
P02557 P05694
Q04048 Q03776
P22147 P08518
P38217 Q07350
P46669 Q04411
P38779 Q12161
