P47167 P04911
P40475 P07170
P39534 Q07800
P25591 P38265
P47176 P38251
P53171 P38182
P20436 P12294
P52488 P36034
P53389 P38334
P25651 Q12327
Q92316 P33400
P38690 Q07904
P01097 P24814
P40032 Q12361
P25371 Q03533
P38881 P38276
P43682 Q02630
P48363 P21304
P40957 P28495
P32842 P38353
P32605 P38703
P38077 Q12343
P32832 P32447
P53743 P34218
P10834 P10869
P17709 P36147
P43555 P32528
P38819 P39926
P23337 P38265
P16151 P53974
P40325 Q06135
P49956 P38254
P33418 P54837
Q02574 P39515
P25357 P35191
Q04673 P53280
P08518 Q05930
Q03162 P50090
P53633 Q12208
Q02932 P22214
P54854 P23724
P47050 Q01159
Q12495 P38842
Q06632 P53202
Q12161 P53883
P23179 P53061
P26754 P40095
Q06673 Q06598
P43622 P39735
P52490 P48234
P26754 P51601
P46682 Q12343
P22140 P40471
P38827 P38988
P38720 P32803
P38085 P34252
P22276 P53851
P47152 P32855
P40512 P53212
P39706 P47103
P22214 Q12505
P40360 P40509
Q03280 P17255
P54790 P50945
P22213 P21651
Q06340 Q05911
Q02196 P20050
P28743 P40352
P32863 P06773
P47176 Q06135
P53901 Q08465
Q02204 P24867
P38713 Q02336
P38712 P06781
P53855 P07250
Q03735 P12954
Q02574 P00445
Q04868 Q04089
P35169 P13434
P32897 P33201
P09119 P39520
P36049 P39101
Q12336 Q06405
P53845 P47132
Q02732 P36103
P38811 P07274
P38881 Q08553
Q03899 P46954
Q06251 P32558
P15992 P08678
Q99278 O74700
Q12411 P15938
P38302 P14742
P25358 Q03818
P31384 P20095
P39702 P32492
P38429 P24867
Q03213 Q05930
P35194 P40455
P22140 Q04089
P06782 P40032
P29496 P36120
P32773 P33767
Q08235 P34218
P38310 Q06135
P32529 Q04868
P39112 P34164
P19145 P54784
P53865 P40075
Q7LIF1 P18480
P40395 Q12102
P14064 P53261
Q00582 P10834
P25655 P38877
P38077 Q04231
Q99344 P53600
P43609 P38132
Q06408 P36104
P32899 P32597
Q12411 P32558
P38713 P50623
P43562 P08456
P53248 Q02795
P32788 P53955
P47176 P37838
P38138 P26448
Q12450 Q02767
P19524 P38911
Q06490 Q08902
Q06163 P39101
Q05931 P28320
P33441 Q99394
P28791 P33339
P40352 P38348
P53036 P32585
P54790 Q06103
P40496 P42841
P32389 P39551
P47090 P12904
P32389 P09734
P53261 P47052
P40077 P33328
P32589 P05375
P32387 P32479
P38811 P42845
P53032 P11978
P53202 P29055
Q06344 P48836
P28239 P39734
P38313 P17505
P19073 P38085
P32341 P38629
P32838 P40079
P38181 P02829
Q12071 P53163
P38191 Q04359
P53933 P25297
P49435 P23285
P30656 P39540
Q03213 Q06102
Q03935 Q99382
P38716 P38265
P40496 P40066
P35191 Q03048
P39702 Q08245
Q92317 Q04110
P38153 P38251
P54791 P11076
P48568 P32328
P53691 P26449
P48361 P40450
P23285 P06700
P32838 P31244
P40473 Q12102
Q99181 Q05787
O14455 Q07921
P53152 P40496
P10961 P38792
Q06412 P38727
P35180 Q12343
P38749 P36147
P38254 P35723
P38692 P16370
P06778 P00359
Q06412 P40073
P46965 P25655
Q08921 P48234
Q04636 P16664
P07270 Q06675
P21651 Q06616
P38329 P38817
Q06102 P54791
P16547 P39735
P27895 P36125
P39702 P38042
P32333 P42945
P33767 P53283
P47052 P43588
P38696 Q12026
Q03697 Q12034
P40020 P38759
P47025 Q12243
P40327 P25346
P38194 P13259
P27796 Q12402
P39744 P32902
Q03956 P39987
P87108 P50108
P43574 P50875
P40456 P38708
Q03018 Q04958
P33199 P21339
P22140 P53281
P35842 P25604
Q02574 P40079
Q06624 Q02774
P10355 Q07688
P47025 Q06164
Q12157 Q02948
Q06706 Q12174
P50275 P21657
Q12100 Q04089
P22276 Q03690
P39984 P18238
P33313 P53096
Q08446 P30283
P25569 P23291
Q02875 P38156
P47042 Q06673
P32902 P22035
Q02206 Q12306
P25371 Q08162
P25294 P40958
Q02204 P09440
P53740 P39946
P38428 P36121
P25376 Q06631
P08518 P39927
P04786 P39960
P15807 P12887
Q07980 P38324
Q06624 Q12349
Q03323 Q12447
P57743 P42944
P25441 Q12168
Q08162 Q08387
P39534 P40395
P25441 Q12483
P19955 P46988
P38274 Q01080
P21242 Q04958
Q99176 Q03661
P46672 P46669
P33203 P21705
P09734 P36027
P21827 Q08972
P34238 P10566
P53855 P34162
P53096 P40513
P36131 Q12372
Q99299 P36104
Q06344 Q03758
P53181 P00549
P53267 P20676
Q00772 P40155
Q02208 P35734
P41546 P48606
P17898 P40187
P22202 Q02608
P39875 P39935
P38068 P40457
P39001 P52919
P38774 P18239
Q03735 P41817
P32598 P07272
Q04368 P32387
P11972 Q06640
P19882 Q04673
Q12158 P40492
P53628 Q12192
P22276 P32379
P38182 Q06676
P38915 Q06216
P47061 Q04264
P14741 Q06339
Q06410 P32902
P53254 P39735
P36013 P38085
P38082 P22140
P25344 P50090
P38968 Q02256
P39967 P36121
P32836 P38863
P32558 P14907
Q03655 Q00381
P46947 Q12406
P32828 Q12208
P38953 P04786
P25371 P18888
P07261 P26570
P47064 P34241
P53211 P46985
P10863 P31688
P39996 P14742
P33401 P25302
P01097 Q99314
P38273 P80428
P40343 Q06245
P32504 P21957
Q99189 P53740
P41921 P20676
P46956 P09733
P31380 P25293
Q03063 P53237
P02994 P33296
P43596 P25342
Q06632 Q00381
P40518 P43562
Q08749 P38729
P53236 P38627
P40103 P30606
Q07921 Q12082
P32618 P32597
P26309 P39734
P38822 P53851
P32581 Q03702
P38198 P36057
P47134 Q03103
P53628 P21691
P25453 P33891
P40339 Q06677
P53147 Q06580
Q08966 P28496
P48412 P39007
Q02908 P43542
P32558 Q12365
P46956 Q04264
P48439 Q03558
P39107 Q08562
Q12050 Q07732
Q12134 P38988
P53215 P01119
P43596 P00950
P25367 P53265
Q04958 Q03702
P35056 P50090
Q06488 P38910
P48240 P38842
Q00873 P38781
Q99207 P23337
P38429 P32571
P38063 Q02732
P39547 Q08245
P17123 P38064
P53297 P38353
Q12223 P35184
Q12734 Q04307
P38319 P13186
P25303 P07250
P47185 P20448
P47027 P39904
P07866 P38068
P47187 P52286
P25648 P26570
Q02574 Q05933
P04076 P38911
P53108 P53211
P38637 P40456
Q12059 P40988
P53924 Q06224
P39987 P40453
P39720 P32381
Q12692 P08456
P12683 P38929
Q07540 Q02908
P53070 P53755
Q03944 P21374
P32389 P02309
Q12100 P40343
P23179 P07250
P43132 P18759
Q08773 Q03976
Q12241 P42841
P07991 P48510
O13530 P36145
P40069 P25579
P33335 Q03125
P54861 P39734
P18888 P32479
Q00618 P38842
P08678 Q08208
Q02732 P54837
P40069 P11978
P36022 P12683
Q02895 P41810
P53032 P53044
P52960 P01123
P53096 P00817
P38113 Q12432
P38717 P38999
P07250 Q12152
P43132 P13663
Q03263 P40016
Q12161 P39705
Q03373 P32432
P38860 P31377
P12695 P38138
P53171 P33760
P38692 Q03944
P06784 Q12270
P38822 P54791
P33339 P40494
Q07084 P19358
P34227 Q03697
P38915 P41810
P87284 P52553
P25382 P32911
Q08773 P28791
P38735 P53823
P13902 P39727
Q99278 P38863
P36013 P38144
P33754 P33339
Q06142 P38298
P47029 P27692
P53207 P40077
P32486 P40563
P16370 P22224
P35817 Q03900
Q12389 P40987
P06784 P14242
P52917 Q12129
Q04493 P38699
Q02205 P25656
P53337 P06100
P46954 P40565
Q03579 P40167
P33314 P25297
P40890 P33328
P23639 P47115
Q03834 P43562
P35842 Q12341
Q04491 P47061
P38774 P37838
P40478 P41940
P30283 P05453
P22804 P22224
P38719 P06783
P47035 P38910
P11747 P00854
P33301 P14922
P36118 P06774
P25382 P36027
P47041 P40075
Q06251 Q04603
O13297 P33298
P53754 P26449
P53236 Q04373
P54837 P04051
P47185 P34161
P32500 Q06525
P32486 P38149
Q12174 P40079
P38121 Q03776
P25646 P38703
P32529 P11746
P39011 Q06554
P40492 P40513
P00410 P19659
P29311 P38993
Q06001 P04386
P43609 P38783
P38237 Q12464
Q12280 P22214
P38872 P38288
P12611 P80428
Q06091 Q12082
P38270 P39704
Q06078 P43613
P38829 P32529
P38070 Q06630
P47166 P42846
P40529 Q03697
Q02908 P54837
P41543 P36161
P53299 P38630
P38856 Q01329
Q06673 P32788
P53207 Q07509
P23624 P39702
P32571 P53824
Q08215 Q06525
P38070 Q08683
P40507 P39101
P34758 P32944
P53278 P33441
P38276 Q06224
P09119 P16861
P38744 P40344
P23585 Q01560
Q12443 P53191
P36131 Q08562
P06102 P46678
Q12335 P38064
P07272 P41810
Q05359 Q12024
Q12329 P06838
P21691 Q12443
P38203 P06701
O13565 P22214
P06738 P40343
P53181 P43603
P00128 P25359
Q08491 P54837
P40064 P48510
P48813 P33339
P47042 P35187
P53258 P53952
Q07540 Q02196
P04911 Q03656
P47124 Q01217
P50086 Q12327
P53244 P31377
P40541 P47152
P00549 P38712
P53550 P21951
P07703 P53238
Q05580 P32944
P40328 P15938
P29311 P12753
Q06568 P32618
P32905 P02294
P41911 P42934
Q04934 P25046
P31111 P35172
P50091 Q08032
P38742 P22579
P38774 P33421
P45818 Q12389
Q05583 Q12692
P36094 P32902
P29469 P39004
P07703 P23059
P35206 P50874
P40319 P41911
Q00684 P47037
P53389 P39727
P32485 P38992
P41318 P22138
P40316 P36057
P34238 P39994
P39682 Q03661
P36116 P35172
P42846 Q04110
P29703 P35723
Q12124 P53272
P23641 P39723
P32566 P46956
P39707 Q08980
P20486 Q07921
P09959 P46964
P40565 Q05931
P22804 P38262
P34238 P38634
Q04636 P09959
Q12194 P25635
P47005 P20676
P32447 P32803
Q08975 P47160
P53250 P38272
P25580 Q04272
P07256 P33399
P24783 P53824
P38111 P07264
P41543 P36165
P47049 Q06216
P53272 P38904
P53147 Q06640
P32910 Q03148
P42884 P33421
P53316 P32803
P53863 P36120
P48582 Q05021
P46674 Q07442
Q02890 P22276
P10834 Q04477
P41543 P40095
P43545 Q03280
Q12159 P38757
P47011 P40090
P25644 P12294
P39010 P40032
P32634 P39101
P34218 P22804
P11075 Q02336
P10659 P15938
Q06102 Q08902
P07260 P07276
P47187 P40302
P32829 P31378
Q03213 Q05580
P21190 P32835
P39730 Q03697
P40360 P38970
Q03774 P53952
P35180 P18851
Q04651 P40151
P25303 P33304
P03965 P33296
Q04491 P23641
P32916 P04076
P38792 P42944
P25567 P54867
P53081 P38112
P43132 P25045
Q12343 P20606
Q12060 P10863
Q12390 P23833
Q06512 P40957
P38744 P41695
Q12265 P33759
P47083 Q12174
Q07914 P32605
P32328 P40455
Q00711 P23638
P43682 P37366
P53551 P43569
P40971 P25651
P43603 P38703
Q06251 P38240
P46676 P38692
Q06651 P27692
P21192 P39720
Q08109 Q06091
P53750 P32524
P50091 P21339
Q05016 P21672
P25559 P38842
P33200 Q08902
P53254 Q06697
Q03048 P46964
P38703 P47083
P06777 P07560
Q08965 P06786
Q01159 Q04048
Q12328 P43555
P38911 Q03503
Q07442 P53061
Q12050 Q06160
P38789 P00431
P39723 Q03750
Q12098 Q06200
P30657 P32368
P40512 P36168
P33441 Q06644
Q12034 P25297
Q12396 P04912
P47167 P47061
P34758 P32897
P28239 Q07915
P48232 P28519
P40325 Q07509
P24384 Q99207
Q9URQ3 P14907
P38439 P53919
P33767 P40574
P53061 P23776
Q06407 P06701
P36161 P48568
P41834 P33296
P53551 P53740
P39720 P40438
P43604 P30656
Q08278 Q12361
Q08746 P11978
P11154 P47052
Q07442 P53167
P06839 P25376
P38953 P40492
Q05871 P40357
Q05946 P04050
P53215 P09798
P41800 P32788
P25649 P34238
Q04225 P32564
P30624 P40348
Q12230 Q01217
Q08966 P36027
P21827 P11927
P25515 P35179
P40204 Q08465
P47090 P38011
P32787 P25453
P40885 P32855
P23285 Q12107
P38886 P20050
P32641 Q02100
Q02574 Q02630
P27801 P27692
P53108 Q12277
P53181 Q12078
P25369 P25301
P40496 P38286
P38261 P21538
P38957 P03965
P53108 P48606
P50946 P00431
P48361 P19358
P81450 Q06339
P30619 P18900
P38620 P39952
P14908 P39108
P39702 P10964
Q08492 P17505
P00950 P08456
P04456 P00128
P38086 P80667
P14747 P28241
P39685 P45818
P53253 P36006
Q04660 P34241
P38953 P08456
P38915 Q03018
P46965 Q02804
Q07350 P23585
P47104 Q12026
P42942 P28239
P32787 P47117
Q02555 P38334
P40478 P13574
P34161 P32368
Q04231 P53858
P28320 P22224
Q12063 P33200
Q04603 P13433
P17106 P47120
P40087 P39101
Q03691 P36130
P32829 Q04149
P38931 P40479
P20457 P06775
P47166 P38232
P41815 P06774
P24384 P40462
P53163 P38988
P53863 P49334
Q03322 Q99382
P54786 P36100
P34161 P60010
P53829 P38962
P30283 P00358
P26755 P53176
Q04368 Q06224
Q08902 P25648
Q12468 P04050
P53253 P38907
P39081 P53108
P38957 P23255
Q08601 P46678
P80428 P40548
P39552 P21306
P04819 P32432
P39112 P38801
P32496 P35179
P39929 P38064
P13586 P39552
P38838 P40494
P25441 P38805
P38703 P32629
P45818 P38995
P32802 P48510
P53851 P06775
P26755 P53271
P22276 P25591
P36116 P53313
P47090 P43561
P39967 P53243
Q03973 P23585
P09938 Q06697
P38156 P53081
P07273 P28743
P08964 P47058
P40316 P32387
Q00772 P11154
Q04307 P15303
P00358 Q04958
P40434 Q01389
Q12224 P23776
P40890 P39001
P32788 P25656
P41816 P35206
P54999 P20050
Q12432 P46675
Q12223 P22219
P53061 Q12452
Q12495 P06100
Q12129 Q03103
Q12149 Q08004
Q08601 P38953
Q12224 P22804
P39011 P38637
P53259 P35207
Q99181 P40357
P53959 P39531
P25584 P38962
P46677 P33754
P25301 P20437
P39928 P38959
P46681 P53212
P40890 Q03330
P38085 Q07993
Q02774 P13434
P40187 P24004
Q12518 Q03661
P22214 P25575
P07249 P53939
P47166 P12684
Q08553 Q08229
P25346 Q12527
P32571 P16649
P53011 P38072
P43596 P33299
P39730 P38723
Q99344 P53388
P42942 P53174
P38881 P34226
Q06208 P11076
P41810 P50106
P40096 P37366
P32453 Q12168
Q07509 P16649
Q12157 Q08119
P46954 P41920
P38967 P30902
P53616 P38810
P23059 P08678
P50874 P13259
P20676 P02293
P25043 Q02795
Q12380 P22082
Q12045 P38272
P02829 Q06630
P36010 P33421
P38274 Q12216
Q05874 P38152
Q03213 Q06091
P46676 P12753
P32527 P53337
Q12250 P07261
P47167 P41808
P09798 Q03691
P08638 P38987
P36017 Q02555
P24719 P53316
P11972 P53081
Q05016 Q05933
Q12004 P19262
P51601 P38351
P39004 P07251
Q12260 Q06208
P38627 P25502
P38273 P38264
Q12083 P17709
P38261 P53231
P47038 Q12102
Q02206 Q99383
P38123 P25333
P41807 P39720
Q12310 P53209
P38204 Q06676
P38351 Q07528
P81450 P21192
P32915 P53847
P39713 P22135
P20134 P38883
P47116 P08638
Q07508 Q03655
P38237 P53253
Q99176 P39685
P53044 P40167
P38272 Q12427
Q07376 P16370
P38147 P40857
P40485 P38867
P53930 Q04935
P38953 Q05958
P40555 P11978
P43555 P00560
Q03898 Q02204
Q12063 P38262
Q99382 P38769
P43682 Q04675
Q04307 P25293
P38992 P38337
P26309 P34730
P32387 Q12691
P25376 P25659
P38301 P21691
Q99189 Q08193
Q12206 Q03750
P32478 P40438
P38789 Q02336
Q06525 P36147
Q06696 P53616
Q01329 P28834
P36036 P40963
P53010 P54784
P39523 Q02805
P40005 P19736
P32899 P39704
P39904 P34227
P39875 Q12734
P26798 P32528
P53269 P33895
P25655 P07276
P11154 P54791
P41896 P07262
P22219 P19263
Q05946 P25580
P23561 P04050
P53259 P53323
Q04226 P35180
P49955 P36125
P40456 P32610
P53685 P54854
P54784 P36118
P32939 P16451
Q05785 P39702
P35210 P32830
Q07963 P32833
P12611 P25302
P22137 P43581
P26755 P06844
P02400 P38744
Q08773 P17157
P38716 P38992
P32334 P06700
Q08980 Q05568
P32601 P11978
Q99394 P40075
P35728 P39552
P23337 Q12328
P53176 P00330
P28743 P11076
P15891 Q07350
P40164 P39955
P32641 P35198
P38286 P53271
P07248 P40565
P38837 P02294
P46954 P33204
P40956 P25656
P38817 Q03782
Q06490 Q02795
P38699 P38998
P38717 P25046
P00410 Q99210
P35184 Q08032
P43621 P32364
P47042 P53091
P80428 P32521
P38819 P53250
P40509 P15646
P22219 P40460
P47115 P00724
P24719 P54854
P38153 Q07458
P43545 P33311
Q12006 P36123
P06786 P12684
Q06451 Q06554
Q12222 P42934
P26755 P38789
P26343 Q02866
P53939 P01119
P35189 P11746
P32529 P38930
P33301 Q06651
Q12154 P53877
P32366 P33335
P37370 P39987
Q06078 P17505
P33332 P19736
P53886 P53061
Q04511 P38298
P41800 P36129
P01123 P21657
Q03790 P32803
P48813 P23594
P43605 P47120
P53731 P39101
Q12142 P21957
Q12059 P36053
P32354 P38967
Q12059 P05453
P30606 P32944
P28519 P48836
P32801 P47049
P38344 P14906
P53740 P40003
P32849 P53961
P25376 P53622
Q05080 P35206
P39551 P25385
Q12224 Q03690
P39011 P53893
P39678 P19812
P32367 P46947
P53755 P23337
P40077 P32381
Q05778 Q12035
P38274 P46678
P20436 P43581
P27801 P38191
P20434 Q12107
P47027 P19097
P39011 Q12488
P08524 Q03290
P08153 P53389
P32902 P40484
P25376 P25575
P38622 P23179
P33767 P20052
P20436 P38910
P38351 P43616
P47166 P09440
Q08271 P38358
P36130 Q04935
P53323 P46961
P40151 P06100
P53061 P25046
P41546 P38960
Q06168 P38627
Q01454 P40529
P53231 P32491
P22214 P50106
P38960 Q08962
Q08980 O14467
Q04217 P32341
Q12330 P04817
P53313 Q08387
P32495 P32499
P81450 Q00539
P24719 P32525
P38344 P42944
P53209 P14737
P38991 P53299
Q02866 P13902
Q08271 P40020
Q04195 P39001
Q03981 P39515
Q12494 P40341
P41818 P32336
P40555 Q03691
P32641 P38328
P22515 P38085
P53851 P33323
Q00711 P39520
P38826 P38700
Q06137 P32836
P47123 P40453
P23202 P53265
P08018 P28519
P43562 P38811
P32859 P53890
Q12241 P25046
Q12071 P40457
P37302 P53824
P04819 P47166
Q12363 P38191
P32838 P53124
Q00873 Q06604
P24719 P53036
P06634 Q02516
P33892 Q12216
P38270 Q12432
Q06208 P53861
P53538 P35727
P27999 P32525
P34240 P43560
Q06676 P19358
P09119 P22203
P46954 P25575
Q03784 Q07980
P40890 Q12192
P40434 P48412
Q92316 P19146
P46676 P53061
P38793 P34227
P38768 P38957
P39112 P47171
P43594 P48524
P40527 P27476
P15790 P38995
Q02784 P14681
P32453 P36118
Q12518 Q12192
P53181 P38716
P35207 P32334
P53941 P33122
P32902 P26793
Q06819 P38827
Q12522 P39524
P40014 P25644
P23595 P53191
P40518 P20484
P28000 P53953
P38086 P32337
P47090 P40959
Q06200 P38749
Q08235 P53147
P46671 Q05900
P38333 P38995
P53952 P28496
P36121 P38820
P53939 P35187
P06777 Q00362
P36168 P19097
P32319 P22135
P35191 P34161
Q12349 Q12527
P53209 Q12427
P39517 P39735
P47012 P53823
P53272 P25293
Q08902 P36037
P54861 Q12050
P20433 P39996
P07272 Q03768
P53045 P53549
P32529 Q03103
P40362 P38910
P20433 P34162
Q08949 P38130
P40518 P47185
P35817 P32589
Q12494 P03069
P32908 P32523
P38264 P32801
P33311 P40356
P32805 P14737
P38872 P30606
P32327 P41544
P42941 Q12267
P32499 Q04958
P17891 P41546
P47185 P14922
P40103 P20434
Q03785 P43622
P43545 Q06673
P34161 Q12443
P39958 P32570
P53750 P17123
P28707 P23255
P54790 P29295
P38351 P38077
P40434 Q06616
P36172 Q02794
P23202 P12684
P12383 Q12066
P36116 P47049
P39534 Q12368
Q12004 P53893
P25298 P11914
P32563 P01119
P53136 Q12030
P15891 P47038
P53215 Q12434
Q08817 Q02805
P33301 P53912
P26343 P32912
Q06411 P38915
P45818 P38068
Q12372 P53600
P40960 P02294
P23776 Q12154
P54786 P41546
Q06411 P32559
P41544 Q99181
P54861 P39954
P38247 P38993
Q12009 Q02555
Q03862 P11747
P36520 P32898
Q05583 P36027
Q04003 P38112
Q03860 Q06408
P17106 Q12154
Q04359 P29056
P38276 P16522
Q06108 P40527
P47027 P32783
P39935 P36084
P40319 P53202
P32628 P32803
P39960 P21190
P38702 Q06324
P32559 P32464
P40541 P41818
Q02804 P11747
Q03579 P38859
Q12060 P39073
P32559 P38871
P00420 Q01329
Q03323 P36008
P32859 P24868
P25301 P10081
P39744 P53116
Q08109 P35184
Q06819 P39550
P38727 P32499
P53091 P38712
P40151 P38324
P53086 Q12443
P32902 P35691
P41920 P04050
Q02895 P38999
P53130 P12294
P20795 Q02608
P38351 P04807
P43563 P38784
Q07528 Q03702
Q99344 P39540
P46655 P47822
P47052 Q99382
P23285 P43562
Q08683 P04817
P20449 Q03940
P21957 Q04048
P32912 P17898
P39713 P47115
Q01080 P36047
Q12083 P17536
P41921 P21304
P38853 P50106
P10834 P25046
Q08278 O14455
Q08749 P16370
Q07540 P07278
P39992 Q03220
Q12349 P53905
P53209 P40164
Q12335 Q04003
P35197 P81449
P87108 P40528
P31111 P36057
P40348 P32471
P53628 P11914
P46676 P39730
P49955 Q12406
Q12270 Q02732
P40434 P00729
P53181 P38251
P53272 P21242
P39952 P53323
P30606 Q12035
P14906 Q06551
Q12019 P12294
P54860 P25651
Q05022 P04386
P12294 P46957
P03965 P38286
Q12019 Q12527
P12684 P06700
Q06005 Q06677
Q03834 P53894
P52960 P38428
P38766 Q08923
P35842 P11075
P53551 P40314
P26343 P36123
P47083 P54854
Q03897 P08539
P32836 P10355
P47150 P33335
P47057 P13382
P39678 P30902
P32529 P39743
P46673 P53878
Q08119 P29468
P38696 Q12396
Q08193 P49686
P14736 P38957
P53973 P20435
P33314 P34252
Q08109 P40060
O13297 P46961
P47025 P38810
P53313 P10863
P53878 P40314
P13185 P16522
P53685 P29468
P31111 Q03048
P47134 P41817
Q07921 P53323
P09435 P00410
P21651 Q03533
P21374 P53954
P23585 P33420
P30619 P38751
Q07376 P38085
P19524 P40969
P38992 P39730
P39112 Q04004
P38855 P39534
Q02908 P53823
P36165 P38776
P27796 P04912
P13586 P37366
P53337 P45819
P42942 P47135
Q07540 Q08018
P10592 P19358
P39685 Q08236
Q03012 P27476
P22204 Q12026
Q04264 P36104
Q99257 Q08683
Q12038 P35189
P21243 Q07800
Q12494 P32332
P39011 P40462
P38156 Q08032
P39928 P36130
P42946 P38867
P40355 P21951
P31385 Q03944
P11914 Q12464
P23641 P32528
P53252 P53437
P47113 Q03435
Q12691 P02294
P40573 P53093
P40518 P36520
P33411 P32915
P31109 Q06208
Q12206 P20050
P12385 P04050
P41815 P38723
P02557 P47027
P14680 Q03976
P24813 P32332
P53181 P14064
P32504 P05375
P21951 P41811
P38702 P00924
P12683 P47079
P39992 P47134
Q03081 P38953
Q12255 P43545
Q06091 P38817
Q04651 Q12138
Q12276 P40582
P47052 Q12402
P17065 P41544
Q06096 Q06005
Q12418 P38084
P25299 P47029
P28000 Q03533
P38351 P16861
P50944 Q06675
P33303 P43605
P35817 P31385
P43682 P32796
P10591 P25648
Q06178 P35210
P51996 Q02776
P81450 P20134
P41901 P39952
Q03455 P32867
Q12194 P47050
Q12165 P28239
P36062 P12294
P53299 P32788
P53691 Q06676
P36018 P36034
P40362 P36009
Q08975 P40453
P39958 P23833
P38130 P23968
P06779 Q02775
Q00711 P24869
P53094 Q02776
P40014 P34160
Q03532 P16370
Q03973 P36034
P81450 P36094
P34162 P53830
P41912 P19657
P28239 P32805
P24384 P32453
P53286 P20434
P48439 Q08215
Q05931 P33297
P53259 P32939
P40202 P28241
P10961 P25390
P32447 Q12161
P39011 P32601
Q03280 P38759
Q99186 P21339
Q12050 Q05933
P38337 Q06245
Q08886 P33421
P38872 P03069
Q12224 P39968
Q03323 P53389
Q08980 P22133
P20434 P34217
Q12347 P39524
Q03263 P50277
Q08004 P23179
Q12336 Q08729
P43609 Q12199
P23642 Q08986
Q03619 Q03944
P38329 P11978
P39685 Q12349
P28000 P35497
Q08018 P38814
P39998 P43562
Q03919 P06838
P38072 P16649
P39713 P38523
P53845 Q07904
P53840 Q03213
Q12028 P32832
P39967 Q03940
P26263 P39003
Q03900 P53954
P50113 Q08032
P38855 P32341
P39928 P30619
Q92331 P41817
Q12223 P38705
Q06644 P22137
P38265 P38272
Q08685 P43574
P46676 P36973
P32796 P46974
P46674 P36116
Q00245 P35177
P29311 P25579
Q02805 Q04067
P25346 Q12330
P35201 P38283
P10961 P36029
P39998 P36034
P40693 P47025
P33301 P46671
P40969 P25567
P38717 P23255
Q07844 P39010
P15790 P47053
P23291 Q04439
P38203 Q03935
P26188 P17214
P16661 P32492
P38191 P25604
P32610 Q04461
P32499 Q03697
P53551 P39936
Q03497 P32833
P06784 P08539
Q12262 P32842
P53079 P46949
P32786 P38920
P39928 P11972
P49018 P47176
P22214 Q08208
P38696 P38988
P40348 P05986
P27999 P10355
P38699 P23287
P14736 P42934
P32854 P32558
Q03940 P43569
P25344 P15367
P40438 P53081
P09119 P38769
P39875 P27705
P33301 Q04370
P50091 P38910
P43594 P32913
P38860 P40482
P07149 Q12488
P50875 P25376
Q02932 P38298
Q12098 P53070
Q08975 P38889
P04786 P25453
Q08902 P33297
Q05778 Q05359
Q04175 P36036
Q03263 P46673
P40988 P39550
P21965 P32341
Q12363 P36027
P53231 P40018
P18562 P53877
P46956 P40054
P53941 P54862
P40518 P25382
P40352 P53685
P33339 P13365
P38860 P15873
P40204 P14908
P46681 P13517
P34218 P33296
Q06224 P38904
P25632 P25656
P35688 P40971
Q05610 P38144
P08518 P22141
P38111 P53930
Q08962 Q12406
P35184 P40987
P40565 P36147
P39928 Q06217
P38930 P39007
P21827 Q12417
P40510 P47025
P10961 P53136
Q03860 Q03834
P12684 Q12107
P27476 P38182
Q07350 O13565
Q12222 P52488
P18759 Q12406
P24813 P40356
P32528 P40438
P52490 P01119
P32259 P23201
P48361 P45818
P22140 P28274
Q03081 P13574
Q02892 P33200
P15790 P40970
P53039 P40217
P53250 P47061
P39717 P50875
P53750 P41920
P32911 P38867
P53045 Q03177
P38523 Q03957
P40087 P53857
P36121 P35193
Q03330 Q06339
Q06137 P22135
P39944 Q03944
P35210 P28834
P38695 P32350
P42942 P38631
P00044 P50104
P43638 Q03750
P23285 P15891
P45818 P08456
P39001 Q12424
P50945 O13530
P30619 P53039
P40513 P26188
P07256 Q01560
P32832 P35210
P39713 P06775
Q06135 P32892
P38700 Q05031
P53847 Q06631
Q08492 P40352
P43639 P34218
Q12033 P09119
Q12318 Q01852
P53010 P32387
P32381 Q08465
P32528 P38729
P35194 P43572
Q02776 P38682
P36149 P38138
Q12241 P23291
P46954 P33760
Q12402 P32074
Q12224 Q03103
P20434 Q12222
P53100 Q05027
Q12264 Q12297
P40186 P12695
Q12522 P50874
P38068 P32909
Q05946 P33759
P36116 P47912
P40077 P02994
Q01560 P21691
P36016 P29461
P47025 Q07986
P07342 P28004
P36022 P16649
Q06644 P05085
P02557 P38703
P36172 P38751
Q12124 P43572
Q06405 P38779
P39112 P40073
Q12517 P23179
P53750 Q06449
P38181 P25336
P07256 P38316
Q07350 Q02159
Q06525 P25298
P53100 P53337
P33304 O13563
P30771 P38251
P47116 P47090
Q05785 Q12194
P47110 P40507
Q12434 Q01217
P38315 P40455
Q12230 P40357
P33418 Q12102
Q12159 Q03691
Q02630 P01119
P38555 P07249
P17536 P00420
P52960 P39014
P38070 P28000
P40010 P04817
P13711 P53174
P38989 P27692
P40965 P32641
Q08649 P54837
P38692 P12695
Q08920 P40073
P40890 P02293
Q06339 P21965
P53910 P48582
P41546 P37012
P43601 P47037
P53622 P01149
P53147 Q12220
P40167 P02294
P21243 P49956
P43622 P40857
P29311 P38352
P34224 P38970
P49687 P36084
P39994 P35201
Q99189 Q12030
P39944 P11747
P41546 P53116
P07703 P19145
Q02939 Q07844
P35723 P16649
Q02793 P32585
