P40048 P07866
Q04373 P40087
Q02804 Q02895
Q08492 P32573
Q05610 P32523
P12612 P38999
P40413 P38786
P40155 Q07824
Q06142 Q12433
Q08746 P32497
Q00618 P25615
Q92331 P38829
P32366 P22204
Q04005 P53011
Q01217 P40167
P35817 P06634
P17123 P38352
P00359 P38011
Q07834 Q12084
P38691 P53941
P38874 P00546
Q12527 P06101
Q03956 Q12163
P06844 Q06479
P38794 Q12488
P32911 P53927
P49334 P35194
P40092 P38276
Q08558 P38716
P35203 P32849
P39966 Q06568
P00330 Q04964
P12753 P36013
P21705 Q07381
P46985 P38427
P89886 P32505
P38871 P38873
P35181 P40061
Q00916 Q02932
P38769 Q12329
Q08215 P38713
P32796 P39940
Q12256 P40089
P00331 P38838
Q12344 P35718
P14680 P18480
P40494 P46954
P36049 Q12017
P38970 P33891
P38862 P25567
Q06200 P38742
P22213 P21965
P38615 P07273
P25367 P52910
Q12341 P47012
P53145 P38753
Q00816 P36145
P53829 Q12276
Q12262 P32914
P25333 Q02256
P08458 P00549
Q03125 P43612
Q07915 P23561
Q07528 Q07508
Q08963 P08638
P36172 P25591
P38768 P10363
P18962 P50113
P25453 P39966
Q08732 P39946
P32607 P39715
P39729 P32863
P32895 P53973
P38348 P38766
P46985 P33334
Q04411 P38352
P25559 P25586
Q92317 Q06263
P39966 P50942
Q12406 P25567
P19454 P39979
P25582 P04387
P53549 P21182
P28006 P53834
P33199 P12887
P10592 P29509
P53743 P38352
P40555 P43535
P39079 P17119
Q12517 P38959
P34164 P36013
P00175 P38273
P05085 P18851
P39073 P40151
P09232 P27796
Q00539 P42843
P32481 P27614
P39730 P35056
Q06160 Q04439
P10591 P33322
P38822 Q04921
Q12372 P32457
P15646 P07278
P39935 Q04233
Q12330 P42843
P38801 P32628
Q06675 P25343
P38182 P40036
Q02208 P19145
Q04048 P32639
Q06704 P49704
P38293 P53283
P32380 Q04004
P38249 P53267
P25580 P32319
P33399 P30902
P09435 P38344
P07270 P23542
P08458 P36068
Q03758 Q04493
P31378 P12383
P53550 P38879
P23642 Q02866
Q05947 P34226
P36168 Q02890
P43568 P48836
P38283 Q12522
Q00916 P29366
P38697 Q12514
P53337 P39706
Q03308 P38856
P35728 Q12006
P53959 P38793
P17536 P00924
Q02260 P32905
P25655 P32366
P52488 P53277
P34253 P38871
P32450 P22203
P39014 P06169
P32898 P38200
P40087 Q12469
P32349 P27637
Q07657 P16649
P32505 P34216
Q06675 P20433
P38774 P53855
P53549 P38989
P38789 Q03503
P38820 P10961
P32589 P32945
P14741 P25343
P53886 Q12004
P08458 P32561
P33203 P07274
Q04121 P12962
P36124 P36168
P25584 P38932
P52286 Q03012
P53738 P40988
Q00416 P39994
P36037 Q02196
P40096 P36080
Q02825 Q06706
P39987 Q12028
P46995 P25294
P20133 Q03792
P40013 Q07508
P32597 P17119
P08524 Q12129
P33307 P36103
P23594 Q00955
P53290 Q04651
P07149 P47912
P38276 P18852
P32600 P32916
P38068 P32468
P33334 P27614
P48240 Q00381
Q07376 P36012
P53622 P20795
P32794 Q07913
P53538 P38874
P43588 Q04004
P28791 P36012
P19735 P36048
P15873 P32364
P46985 P40494
P05318 P46655
P46669 P53136
Q04370 P36085
Q04978 P36013
Q03656 P38348
P32911 P24870
P38623 P50095
P38862 Q05636
P39954 Q07834
P29295 Q08729
P38862 Q04087
P34226 P41807
P53731 P33420
P38759 P52910
P40024 P14359
P16521 P40494
P18410 P38013
P27796 P10591
Q03774 P47120
P40328 P38700
P31109 P39715
P27895 P19454
Q12495 P28834
P25333 P38631
P38922 P53978
P50277 P21182
P53739 P32337
P48559 P34730
Q04359 P53039
P27895 P39718
Q08245 P34223
P34240 Q05933
P39904 Q07084
P34223 P50095
Q02884 P38874
P39904 P47132
P31374 Q03860
P38820 P38737
P53131 P39717
P53313 P14747
Q04978 P18759
P19262 P53163
P40010 P32504
P34164 P07262
Q12396 P47822
P35178 P13045
Q06108 P47113
P52286 Q07376
P53278 Q04199
P53221 P53297
Q99257 P33311
Q06142 Q04031
P32492 P47079
P53043 P46963
P00812 P17536
P37370 P37012
P38871 Q12267
Q03758 P32505
P53011 P07283
Q04675 P38764
Q00916 P47103
Q04412 P21242
P13186 P41940
P14747 Q04601
P47012 P46682
P17214 Q08773
P12962 P38149
P18898 Q01389
Q12163 P32899
P43616 P38011
P16370 P31377
P33411 P38873
P32909 Q02554
P40518 P06779
Q06324 P32945
P38624 Q04307
P53011 P49573
P32842 Q05881
P38822 P38194
P38077 P34087
P32328 P14126
Q06102 Q06078
P19955 P36145
Q03220 P32447
P38042 P34226
P39517 Q07786
P20052 Q02256
Q01590 P27514
P29340 Q12230
Q12449 P51862
P53886 P20053
P32855 P25344
P50113 P13517
P38720 P39077
Q08921 P48361
Q08817 P39730
Q04121 Q08963
P25341 P38757
P00358 P38922
P53337 P38696
Q08963 P47117
Q12220 P46957
P38820 P38217
Q04412 P53834
P39966 P40091
Q12440 P40482
Q99383 Q03162
Q12142 P53150
P43638 Q03497
Q03308 P53256
P12962 P20433
Q04601 P34241
P00958 P09119
Q08162 Q03774
Q12477 P19524
P42839 P36144
Q08726 Q02804
P48582 P23639
P47017 P03069
P53829 P38274
P53248 P49687
P40494 P40096
P53036 P17255
P38077 P14747
P32589 Q04272
Q06169 P53100
Q07915 P50094
Q12420 P33201
P47122 P40960
Q04412 Q03900
P53552 P33298
P40070 O13553
Q04264 P28743
P40013 Q03071
Q08972 Q99314
P47104 P32863
P32588 P32325
P53086 P53011
P38232 Q02895
P38193 P32263
Q05636 P38871
Q06506 P51601
P28743 P53011
P15705 P01123
P32773 P33329
P43593 P24482
P25451 Q06151
P40344 P40564
Q00955 P40561
P48562 P32496
P40302 Q12469
Q08931 Q01329
P18851 P53104
P06843 Q00362
P53877 P25591
P38217 P08679
P40457 P18888
P38859 Q04233
Q04491 Q12118
Q06679 P54999
Q03081 Q02630
P38204 P47079
P39705 Q08562
P35728 P38957
P10081 P38871
P38636 P39730
P39940 P47176
P38889 P33411
P38113 P38931
Q07915 P39990
Q05670 P42839
P24279 P38883
P53100 Q06696
P09938 P05317
P10961 P16649
P32458 P53845
Q12344 P25649
P38273 P11927
P53600 Q12329
Q05778 P36015
P38193 Q05958
P57744 P18851
P15303 P05986
P52286 P40303
P07258 Q00684
P40473 P51534
Q06679 P53168
P32911 P32349
P36037 P00044
P32854 P53267
Q07528 P38217
P53248 P47116
P17157 Q12365
P04076 Q00246
Q08732 P53271
P38287 P34758
P38080 Q12389
P27705 P40328
P38929 P28004
Q06411 P23642
P26798 P52918
Q12277 P25043
Q02821 Q04005
P25341 P23561
Q05166 Q12100
Q12280 P36012
P19882 P40096
P36005 P53953
P43321 P30665
Q12098 P30656
P41800 P53068
P25584 P40186
P52891 P38615
P36017 P32263
P24583 Q99394
P09624 P39968
P39904 P32573
P53739 Q08558
P32588 P25371
P20457 P53865
Q05874 P39682
Q04675 Q05785
P05453 P28707
Q03532 P00330
P53196 P38786
Q03792 Q12142
P38998 P54999
Q12018 Q04601
Q06673 Q03860
P48836 P14126
Q12078 Q12024
Q04839 P53125
P38757 P06244
P35189 P46680
P15303 P20606
P53169 Q01939
P33419 Q12165
P39523 P25632
P19812 P42843
P36120 P21182
Q05946 Q07657
P38204 P24783
P38886 P47122
P53256 P47176
P20438 P40963
P24783 Q07468
P19955 P40892
P36012 Q99385
P47113 P47045
P38759 P47093
P50275 P28320
Q03012 P32786
Q12424 P53093
P26570 P40328
P31374 P32628
P47150 P33760
P40164 P21801
P31383 P40563
P33301 Q07376
P09938 Q02197
P53036 P53199
P22137 P38786
Q07657 P20424
Q07508 P40217
P17536 P38959
Q12417 P38748
P35688 Q03782
P36080 P39081
P43563 P40541
Q03900 P47116
P43569 P47057
P39944 P40302
P39523 P36027
P19454 P38622
P38287 Q04121
P36062 P40014
P46949 P38883
P33400 P47176
O13539 Q12152
P40395 P39925
P35210 P32457
P07258 P53256
P40092 P25580
P32639 P27796
P38293 Q02775
P29496 Q02256
P20081 P39926
Q06677 P38874
P52919 Q12044
P09938 Q12734
P00729 P89102
Q02892 Q12009
P00331 P43321
P49687 P21374
P40092 P39935
Q08951 P54786
P40484 Q06554
P32450 Q02256
Q99189 Q02884
Q12473 P32599
P36012 Q04338
P39929 Q06408
P53129 P39994
P53011 P33892
P38774 P39014
P32450 P38874
P47005 P36018
P38853 P50111
Q00416 P43619
P36224 Q12026
P32328 P40483
Q12129 Q12452
P38193 P38352
P41808 P38324
P09624 P37012
Q05933 P33322
Q06525 P18851
P53755 P53283
Q12024 Q04562
P40202 P32349
P24482 P28320
P40482 Q06408
P32328 Q04338
P38555 P38794
Q08438 Q02804
O14467 Q07623
P14724 P41901
Q12028 P53965
P53886 P32521
Q05636 P17255
P24870 P15705
P38785 Q04067
P29496 Q08562
P00549 P36094
P50091 P53731
P32345 P53743
P47113 Q04089
P32854 Q12315
Q00416 P35169
P36049 P38989
P26449 P50942
P53248 P38861
P38339 P37012
P18898 P35203
P06844 P15705
P47057 Q12152
Q07824 P25344
P38753 P36080
P18410 P39998
Q06410 P21242
P40971 P07834
Q06164 P40959
Q12418 P32588
P38329 P37303
P10081 P38590
Q05024 P28320
P39990 Q08215
P38855 P32264
P53043 P26263
P32800 P53971
Q03220 P18480
Q02100 P20486
Q12518 P25567
P53082 P25294
P39944 P42935
P10081 P35193
P46947 Q08144
P05453 P38348
P12688 P38874
P19735 P17121
P32571 P40151
Q06216 P53731
P89886 P25336
P11746 P40078
P06104 P36107
P32895 P30606
P34218 Q12267
P38622 Q04002
P32505 P50108
P33122 P40202
P46954 P38996
P38856 P23202
Q06224 P51862
P53616 P36131
P39520 P32496
Q06340 Q04562
P36421 Q12368
Q06677 P40541
P32944 P17119
P46677 P53152
P39927 P27705
P24813 P32496
P36139 P14681
P19145 Q07508
P53883 P47117
P14741 P34077
P11745 Q12468
P16658 Q06216
Q12151 P24004
Q03125 P40567
P32558 P38692
Q12168 P38989
Q12159 P38283
P23301 P36047
P38070 P40507
P33199 P21801
P39523 P35198
P39990 P54199
P32458 P02994
P23561 P31384
P43561 Q08817
P09624 P40018
Q04087 P33313
P46961 P27515
P36029 P39969
P23642 P36165
P40202 P38794
P29295 P21243
Q03532 P32324
Q12517 P23287
P33411 P12962
P00359 Q00684
P39990 Q12206
P53865 Q08963
P26188 P47822
P32945 P38860
P07260 P38316
Q08729 P54999
Q04411 P40202
P43587 P43603
P39077 P53104
P00330 P32566
P47093 P53261
Q06506 P04912
P14741 P53858
P27801 Q12468
P14904 P47045
P32492 P39929
P53082 P53086
P40202 Q00582
P09032 P23287
P40155 P47124
Q08931 P07262
P32588 P38785
P38810 P25569
P18759 Q08726
P13099 P49573
P32527 Q03900
P53169 P32639
P53010 Q01939
P40555 P40319
P39925 P32480
P38863 P25293
P40095 P50106
P40988 P33313
Q99257 P00549
Q03071 P25333
P16661 P53847
P39563 P32496
P42934 P33307
P38193 P05318
Q07915 P43619
P35728 P50086
Q12390 P40492
P38766 P53079
P30283 P20081
Q06169 P38713
P32450 P25591
P11484 P40010
Q03774 P38080
Q12004 P38637
P40202 P48232
P38823 P40038
P38291 Q08446
Q05580 P38871
P40509 Q12248
P35172 Q12174
P32786 P53163
Q12102 P48232
P38149 P39968
Q12018 P47019
P24869 P04147
P11745 P00724
P20133 P27796
P25389 Q02554
P41810 P22204
P32563 P41813
P13856 P22213
P06787 Q06696
P38889 P38769
P53930 Q00582
Q08920 Q12427
Q04978 P13902
P53185 P40010
Q04935 P14126
P09624 P36029
P50113 P40078
P53600 P40992
Q03862 P39108
P35688 Q12468
Q12518 P53250
Q05946 Q99260
P06787 P53861
P38348 P19524
P23642 Q12347
Q06677 P40561
Q6Q547 P36094
P33204 Q12415
P25367 P36047
Q03768 P32324
P53604 P38757
P31382 Q08729
P27636 P38840
P47150 Q06580
P25333 Q04031
P25635 P38228
P25655 Q05998
P39703 P42839
P38339 Q00582
P19454 P40016
P32599 P31412
P38886 P53867
P14724 Q99260
Q08956 Q04493
P23642 P38766
P28708 Q04437
P40453 Q00582
P23724 P38786
P40555 P39107
Q06673 P40066
P52891 P53259
P50113 Q12329
P38789 P36013
Q03096 P54786
P06787 P10659
Q03690 Q07980
Q08965 P53971
Q04964 Q03860
Q12041 P40857
P11745 P41818
Q04491 P38042
P32642 P32796
P53168 Q12129
P20486 Q04005
Q12151 P22214
P24868 P06105
P38310 P12684
P40357 P29461
Q06708 P33400
Q12483 P25656
P48232 P38316
P38237 P41901
P53914 P38346
Q12344 P00924
Q08245 P32263
P32939 Q12124
P35210 P12962
P53068 P53159
P38153 P38301
Q04217 P53169
P38219 P40563
P13663 P33760
P40357 P53867
P27614 O14455
Q04675 P28320
P40344 P38814
P36421 Q99181
P43561 P32571
P26570 P13574
P53941 P15424
P32500 P38237
O13559 P06243
P07347 P53254
P36024 P38726
P32571 Q08729
P32796 P12385
P38872 P12945
P39720 P38990
Q12063 P02994
P30619 P16547
P00358 P53855
P28000 Q08446
P38249 P17065
P20459 P53344
P25341 Q07913
P23594 P47129
Q07930 P53953
P20438 P53840
P05318 Q04792
P25390 P32325
Q05947 P10591
Q07930 Q07993
P40453 P33333
P24004 P53081
P32528 P32849
P42843 Q03897
P02293 P21801
P10592 Q08601
P19880 P40495
Q06708 P39994
P38348 O13565
P34238 Q12468
P32571 P32899
P53082 Q01649
P01120 P38630
P38348 P38806
P39940 P47012
Q06108 P32074
P28707 P33122
P53280 P32849
P53082 Q12377
P43588 P53344
P38193 P53243
P40013 P33750
P49704 P54999
Q00578 Q12084
Q07471 Q12265
Q03322 P54199
P22804 P50090
P33333 Q12186
P38193 P53322
P30619 P04807
Q06168 P24482
P40988 P10869
Q12033 P38861
P53893 Q92317
P23293 P53081
P48836 Q12017
P22804 Q07471
P32447 Q07834
P39967 P07262
P40573 P40492
P32855 P25694
P53032 P53067
Q08920 Q04934
Q12250 Q12344
Q07657 P40013
P33298 Q06651
P25584 P32319
P41813 P32597
Q07963 Q07930
P38823 P22336
Q99299 P39013
P51601 P53735
P38871 P25296
P35197 Q03898
P40413 P32581
P17442 P32492
Q04199 P18851
P32480 Q06568
Q12347 P40069
Q12418 P32318
P52553 P47068
P10081 P05318
P09440 P48232
P53271 P25344
Q07930 P27614
Q06708 P39990
P46995 P32588
P36224 P33338
P47912 P12904
P38287 P38749
P53313 P40091
P33199 P25694
P33331 P43321
P19262 P32558
P39682 P32523
Q02884 P25555
P25389 Q06549
P13045 P06242
Q92331 P36123
P39927 P19454
P47029 Q12063
P49166 P07834
Q00578 Q00723
Q12347 P17255
P12753 Q12433
P40970 Q04439
Q04359 P12945
P53124 P32945
Q04493 Q03862
P39925 Q04439
P39073 Q04411
P17255 Q12024
P53299 P38757
P32495 P53974
Q12277 P51996
P32521 Q04004
P53010 Q04233
P36006 P40956
P25298 P39107
P46961 P53971
Q08732 Q03899
P43583 P39077
Q04217 P46949
P41832 P39081
P42846 Q03981
P49704 P53978
P38720 Q06436
Q06819 P49955
P41832 P06787
Q12034 P50111
P32481 P23202
P41814 P25558
Q04359 Q05775
Q12102 P38883
P42846 P03965
Q04121 P36973
P38789 Q12447
P40473 P32900
P25584 P40554
P38077 P38431
P49166 P25694
P53150 Q06160
Q05580 P00359
P33895 P53064
P53855 P42839
P34161 Q04199
P35729 Q04195
P22219 Q05080
P32945 P40541
P00560 Q06551
P05453 P17255
P16892 Q12372
Q03322 Q03048
P25655 Q08920
Q03619 Q05568
P40965 P31377
Q12285 Q00816
P32800 P48606
P00812 P38298
P39904 P32913
P29461 P39742
Q06177 P40992
P08458 P53199
Q07657 P39081
O13539 P37296
P40155 Q01329
P39990 Q08144
P40087 P50094
Q03048 P25808
P11938 P32318
Q12248 P17891
P53323 P39534
P53043 Q06142
P46995 P28006
P23561 P13712
P33420 P46682
P36037 P38822
Q03220 Q12175
Q05900 Q03338
Q12280 Q12009
P39927 P23624
P38792 Q03280
P42841 Q12754
P14736 P07991
P25441 P14164
P40327 P11746
P53939 P40485
P39994 P32835
Q00873 P38590
P15646 P48836
Q04934 P35207
P53628 P40328
Q03497 P36103
P38237 Q08144
P36124 P28708
P25558 P39969
P43593 Q04373
P00044 P47176
P38956 P27801
P30665 P41911
P47017 P23287
P35497 P48582
P23561 P46673
Q06549 P40328
P38129 Q05946
P25655 P32468
P38247 P14682
Q12045 P25344
P41810 P32776
P50944 P32802
P35179 P24869
Q08949 Q03177
P34160 P08524
Q00416 P50946
P53124 P38805
P30902 P28791
P43574 P53604
Q12250 Q06479
P19414 P53965
Q03656 Q99176
Q04373 P36053
P33401 P47019
Q12230 P53152
Q08685 P47011
P53147 Q03338
Q06324 P39723
Q02256 P53171
Q08873 P00924
P40096 P10363
P09435 P07283
Q04272 P38310
P09624 P25584
P27472 P32481
P09798 P40335
P38998 P05317
P32561 P23301
P27801 P40009
P40960 Q03619
P27999 Q05881
P38622 P39715
P19735 P53212
Q12449 Q05949
Q01560 Q12328
P41807 P38742
P25657 P38990
P38789 P40554
Q03308 Q07896
P40563 Q12415
P39079 P33892
Q06436 P21374
P45819 P32501
P36018 P24004
P40089 P40036
Q03973 P53207
P24870 P38013
P16140 Q12265
P53865 P32639
P40529 Q03898
P41814 P53538
P36107 P02994
P24814 Q99189
P38801 P47017
P57744 P46962
Q08979 P06242
P32913 P25357
P38431 P05318
P38774 P32855
P18962 P32599
P12754 P40339
P28007 Q12344
P52286 Q12045
P36131 P33400
Q12017 P10964
P32905 O13553
P43619 P43592
P23968 P40078
P09232 P23642
Q04264 O13553
Q12033 P35169
P07991 Q12306
P47176 P43603
P32481 P33419
Q04217 P47116
O14467 P36130
Q04087 P46655
P40055 P50101
P52286 P35207
Q00772 P32796
Q12100 P32521
P40095 P15873
P22515 Q12028
P21538 P50086
P32805 P49960
P53886 P25043
P39925 P35197
P53032 P21243
P04147 P24871
P32855 Q05568
P38820 P40055
Q12344 P32480
Q08732 Q12033
P43593 Q06251
P38310 P50095
P39682 P38149
P18494 P00546
P31383 P38080
P38013 P40091
Q06679 Q07844
Q08723 P24871
P53082 P14724
P43583 P47012
Q02825 P40517
P53886 P32600
P34161 P23624
P31374 P39682
P32528 P39715
P40091 P53267
P23561 P40186
P53011 P53344
Q04149 Q12734
P24004 P06777
P29340 P50108
P53549 P33419
Q08649 P36047
Q12344 P50094
P14747 P54199
P50113 P52593
P33297 P06779
Q06078 Q12260
P25655 Q08873
P38624 Q02825
P53739 P38310
Q05946 Q12277
P57744 P38228
Q07915 P14736
P26793 Q99210
Q12220 Q04087
Q00246 P14736
P00937 P25567
P20053 Q06251
Q03862 P47165
P35729 Q12241
Q12129 Q99210
P40510 P39735
P30657 P05318
P47150 P53254
P15108 P53883
P36015 P29366
P18851 Q04792
P38431 P40457
P28743 P31385
Q04894 P32835
P50874 P38737
P53924 P26793
P39707 P09798
P15790 P22336
Q08491 P00724
P38247 P29465
P32345 P25615
P04807 Q06408
Q12300 P36085
Q07896 P53197
Q02260 P38863
P53040 P30665
P39707 P19657
P40956 P00724
P08964 P06782
Q12020 P24867
Q12330 Q99176
P40483 Q12154
P39742 P38132
P33418 P42839
P39682 P38339
P31244 Q04359
P47050 Q02939
P06778 P40483
P46988 P53277
P40555 P40515
Q08963 Q08285
P38291 P36005
P32776 P25605
P39707 Q03010
Q03308 P42843
Q01560 P33400
P47083 P43619
P38324 P04821
P47017 Q02773
P10081 P39682
P53298 P32570
P35728 P32945
Q6Q547 P32598
Q12034 Q06665
P32912 P42945
Q04675 P25569
P20486 Q02890
P43574 P33755
P39927 Q02892
P32505 P32578
P17695 Q04003
P40960 P53081
Q02892 P24482
Q06549 Q07468
P02400 P38352
P53261 P25591
Q12033 P20795
P21965 Q04511
Q12315 P32496
P33338 P25343
P25586 P38324
P32588 P28817
P41811 P40061
P32480 Q08979
P38232 P38749
P53199 Q12434
Q12055 Q02890
P39682 P11927
Q06216 P38768
P36124 P42073
P14306 Q03048
P38697 P21182
P38874 P41901
Q12527 Q12494
P38696 Q12009
P32571 Q06168
Q06411 P46988
P53124 P25390
P38705 P37296
P16862 P38990
Q05670 P50944
P39682 P53295
P00358 P27705
P53691 P53604
P25357 P53048
P17255 P32502
P47122 Q06479
Q01590 P41834
Q02825 P53281
Q04373 O13297
Q07623 Q12427
P47104 Q06624
P53212 P39984
P34240 P00175
P30624 P40078
Q00916 Q04493
P34238 P32783
P34240 P38720
Q92316 Q04067
P32607 P10869
Q03330 P53067
P33334 P13856
Q04005 P32578
P38276 P35718
P38697 P16862
Q12004 P29465
Q12055 P25367
P14359 Q08217
P38749 Q03337
Q12734 P53064
P47083 P53244
P40202 Q99299
Q04868 P38874
P53867 P38716
P23594 P24867
P53968 P33298
Q12420 P47165
P38785 P40202
P38237 P36068
P39531 P35169
P32324 P33322
Q00416 P38333
P53905 P50111
P39083 P32527
P29056 P10081
P53552 P40014
P32786 Q03973
P47113 P14306
P34110 P25333
P47005 P14680
Q08649 P53280
P39743 P38257
P39935 P32836
P52491 P46962
Q12280 P00546
Q12300 P53100
P30624 Q08144
P38821 Q02630
P32588 Q03071
P40492 P40186
P31412 P53064
P25604 P38861
P25644 P38786
P40302 P33750
P25584 P38806
Q02890 Q99210
P25604 Q04002
P43565 P38276
P53865 P41807
O13565 Q03338
P38149 P22204
P40574 P32364
P11938 P32600
P36224 P16467
Q08817 Q08581
P05318 P38757
P40314 Q03323
Q04338 P10961
P38793 P34226
P36005 P53298
Q7LIF1 P38344
P14904 P43616
Q00916 P32861
Q03785 P06243
P12754 P32480
P32900 P38194
P33399 P19145
P43572 P38334
P35497 Q12152
P39682 P20424
P50086 Q02890
P38041 Q03860
P41834 Q04368
Q04048 P52491
P40066 Q6Q547
P22137 P34234
P17121 P38301
Q12041 P12612
P35193 P40462
P25808 P40339
Q07963 P53322
P26570 P53905
P40010 Q12260
P18962 Q08956
P52910 Q99186
P38329 P13586
P53604 P17065
P38989 Q12154
P53010 P31377
P40096 Q04272
Q04411 P07991
Q07528 Q04411
P53258 Q03898
P34160 P32573
P38219 P21268
P35817 P53093
P42839 P38324
P27472 P38822
P25569 P22517
P53552 P39727
P07264 P30771
P32905 P25659
P08524 P38760
P53616 P33334
P40010 P41818
P53616 P53550
P09032 P32528
Q04004 P07270
Q05670 P06779
P14904 P40494
P25655 Q08245
P38998 P38634
P25491 P07258
P18898 P54199
P29465 P36145
P22543 P05453
P30624 P50277
Q06651 Q99210
P32325 Q00723
Q99299 P36047
P22515 P07834
P52593 Q12017
P48606 P22141
P00958 Q12363
P00830 P25591
Q06216 Q04322
P25357 P09733
P32325 P47011
P36224 P29509
Q07528 P47068
P32563 P53974
P38063 P25649
P39517 P50111
P33307 P53049
P32350 P25659
Q03081 P38329
Q03308 Q00816
P22007 P48606
P35177 P37012
P47041 P53256
P25655 P33199
Q06078 P40328
Q05946 P40480
P40395 P38013
Q06819 P30624
P09032 P24871
P36010 P35169
Q12149 P06773
Q05583 Q03785
P38249 P35197
Q06102 P43565
P34160 Q04264
Q04005 P53112
P40092 P40515
Q12034 P50942
P32898 P53939
P53124 Q04373
Q02892 P36145
P41800 Q08956
P32263 Q05785
Q08962 P36062
P33420 Q04003
Q03012 P32324
P50113 Q12033
P09032 P35182
P24870 P40078
Q05933 Q04370
Q06549 Q03774
P48582 P29340
Q12277 P39718
P25298 P32828
P53256 P32324
P20484 P53130
P37302 P53152
P39927 P43563
Q04149 Q12044
P54885 Q99385
P38699 P18961
P25649 Q03897
P32634 P36012
P26570 P33338
P32450 P31412
Q02260 P23287
P38697 Q08229
Q12402 Q04511
P40339 P33420
P23644 P53845
Q03862 Q05775
Q12044 P40494
P37302 P53168
P31244 P22082
P22147 P17898
Q06216 P32590
Q12256 P05318
Q08963 P32523
Q12055 Q12084
Q12250 P13586
Q03656 P53067
P32496 P38637
P53930 P19812
P38429 P41901
P38348 P49704
Q12168 P18963
P48566 P42935
Q06102 P53939
P06786 P19073
P39935 Q05958
P25333 P53855
P53974 Q04359
P07149 P38132
P21801 P38879
P38555 Q01939
Q02793 Q06815
P25646 Q05471
P53959 Q07834
P32263 P39531
P42934 Q04121
P13574 P38682
P39563 P38084
Q03081 P38751
Q08096 P38988
P27614 P25569
P53250 P39076
P13712 P34223
P38555 P38262
Q03940 P35691
P33400 P17065
P38823 P15790
P34077 P34241
P40455 P25635
P53933 Q08496
P05453 Q07930
P00359 Q04175
P15705 Q06177
P35203 P50275
P31383 P39079
P08458 Q04359
P43565 P35197
Q02630 P33891
P32801 P41811
Q12518 P40314
P48836 P36084
P29496 Q03862
P38705 P14742
P39926 P32913
Q03071 P52488
P02293 P08458
P52286 P40010
P40515 P38861
P33199 P39016
P22515 P32495
P53159 P38874
P19454 Q08446
P19812 P35688
Q04149 Q12415
P15303 P40328
P09798 P32607
P33419 Q02890
P23624 Q07471
P38063 P02829
P23644 P38149
P38287 P13574
P39904 P07264
P36130 P00899
P43596 Q05881
Q03010 P38792
P42846 P36139
P53036 P12612
P46995 P40096
P53968 P54999
P20459 Q03860
P29340 P53043
P16661 P09440
P40319 Q02773
P40495 P40963
Q03330 Q06340
P19735 P09938
P30619 P26188
P32911 Q03792
P25569 P38840
Q08438 P52593
P25604 Q12734
P38705 P32529
P33306 P39962
P38165 P38198
P18898 P06243
Q08562 Q12527
P53261 Q03954
P02293 P40507
Q08746 P40061
Q05933 P28239
P53742 P53267
P25341 P27472
P25454 P25719
P32915 P38838
P37302 P36005
P43609 Q12241
P38766 P00546
P40319 P32873
P34730 P25369
Q00578 Q99189
Q06142 P40457
P11154 P53281
P35729 P46675
P40187 P28320
P32783 Q02825
P47041 P13185
P32790 P52593
P53032 Q12330
Q04411 P20424
P39744 P53104
P11745 P53064
Q02260 Q04439
P35177 P40461
P32366 Q08951
P13185 P19524
P08964 P32912
P40456 P38792
P18898 Q02795
Q08972 Q03630
P04051 P53086
P38204 Q06137
P43588 P50278
P38991 P47117
P32527 P23561
O13565 Q03012
P33311 Q00816
Q00416 P32502
Q12044 P38883
P43561 Q12464
P39563 P32909
P40070 P53867
Q02793 Q00582
Q08581 P39926
Q04978 P08524
P38785 P39523
P52918 P40368
P40066 P32354
P39929 P41695
P36421 O13553
P28791 P38737
Q06151 P53900
Q04305 P25342
P43593 P53840
P19735 P35190
P39707 P24482
P53941 P39967
P09435 P40036
P38853 Q08208
P43588 P47912
P53628 Q06160
Q06160 P24868
Q12517 Q99385
P53540 P19145
Q04675 P08153
P41817 P07866
P32895 P40024
Q07896 P38112
P32345 P38786
Q99207 Q12267
P40151 Q12277
Q06616 P08539
P15891 Q03973
Q12250 Q92317
P33328 P23287
P32900 P40362
Q00416 P38855
P40492 Q04562
P30902 P13712
Q08581 P05318
P01123 P28817
P53912 P53914
P25575 P39994
P36000 P04386
P39705 P38766
P06843 P32502
Q04978 P53750
P53604 P38716
Q03956 Q12380
P38903 P34164
P53939 P38329
P35197 Q08444
Q08963 P53344
P38623 P05626
Q01389 P41813
P35729 Q04601
P53032 P40484
P38903 P40204
Q12344 P38850
P38013 P43563
P36224 P39081
P43601 P25043
Q08438 P38631
P19262 P53094
P25333 P32581
Q08649 P38193
Q12417 P35194
P43588 Q12024
Q00618 P32790
P39107 P36520
Q12034 P38873
P00931 Q03981
P39520 P36145
P40494 P17255
Q04149 P17065
P53248 P32628
P32490 P38113
P36172 P22204
Q08726 Q00381
Q12186 P32327
P09938 P20459
P50095 Q02884
P11075 P32867
P32783 P09798
P40495 P40483
P41814 Q12440
Q12347 P15705
Q12241 P39940
P20433 P53100
P16861 Q03920
Q06624 P46970
P32563 Q06679
P25302 Q06216
P17536 P33755
Q03323 Q06604
Q02732 P46948
P21182 P22216
Q04673 P35197
P30656 Q06407
Q06410 P32864
P35691 Q03162
P89886 P46682
P53032 P39968
P39083 P50108
P36029 P32835
P47083 P38264
P47122 P33334
