P16861 P06782
P22137 P38086
P38995 P32898
P38217 P32833
P53070 Q04048
Q07834 P36161
P48813 P18494
Q03899 P09959
P32387 Q12749
Q06408 P53125
P38077 Q05881
Q12427 P12954
P16861 P26343
Q12006 P42073
P13586 P00890
Q03758 P18480
P18962 P14907
P36016 P11914
P53199 P11745
P40496 P25453
P48239 Q01560
P32559 P25808
Q06644 P42841
P54861 P14291
Q06708 P08638
P38623 P38112
P39987 P53167
P12683 P38850
Q99190 Q05022
P53112 P48524
P33754 P08458
P39524 P15424
P38427 Q04199
P32915 Q06673
P32589 P18494
P50944 Q12309
P53191 P21672
Q12118 P38719
Q00776 P34077
P53633 P53886
P40496 Q02931
P19882 P53632
Q04934 P53883
P28791 P39001
P00175 Q06488
P38929 Q06506
P36125 P18962
P15303 P53540
P27614 Q02776
Q00711 Q12432
Q02776 P17629
P32319 Q08208
Q03899 P39076
P53286 P53552
Q03758 P20676
P14904 P47025
Q12241 P53323
P27614 P04051
P32319 P18494
P16387 Q07442
P31382 P52593
P00924 P53040
P09624 P43603
P10507 P32505
P36029 P35187
P53633 P32497
P25371 P29469
Q08491 Q12176
P32497 Q03940
P07256 P21657
Q06708 P15303
P36029 P53125
P11914 Q02199
P53847 P00044
P60010 P53131
P33759 P10961
P39734 P32908
P46985 P00958
P12385 P20436
P41543 Q08119
P31382 P32833
P23542 P38850
Q03944 Q06224
P47025 P26263
Q04121 Q02884
P34217 Q12216
P28241 P53313
P23644 Q03330
P07257 Q06673
P00958 P25502
P25646 Q04305
P35180 P47027
Q07963 P53628
P09440 P34241
P39108 P38691
P38077 P47822
P36125 P32566
P39925 P38112
Q05931 P38737
P38713 P02309
P53253 P13382
P50944 Q07478
P36057 Q07623
P28791 Q05583
Q06408 P06843
P25567 P32524
Q03944 Q07540
P48525 Q00955
P53735 P32319
Q04370 P20448
Q06551 Q06512
Q05568 Q08949
P53633 P21951
Q05881 P52960
P00044 P36104
P47025 P54784
P54861 P40362
P40495 Q12216
P00924 P25808
P19882 Q06218
P02994 P32380
P54861 P02994
Q03944 Q08491
P09624 P22035
P32916 P22137
P48415 P49687
P36022 Q08920
P20424 P40567
P43603 Q03532
P10081 Q04089
P14904 P16547
P39112 P89886
P36016 Q12199
P53191 P39678
Q08726 P38181
P40155 P20448
Q02773 P32835
P40561 Q02206
P32902 P09959
P40094 P26755
P53286 P24279
Q12255 Q05958
P40350 P40959
P11914 Q12050
P36029 P14164
P40350 P22147
P39112 Q04217
P00410 P46677
P32387 P15938
P16547 P43603
P47150 Q07381
Q06108 P35203
P08679 Q03897
P53094 Q12495
Q04697 Q06251
Q04697 P32387
Q12427 P29056
Q92331 P14737
P00830 Q03750
Q01852 P38011
P47150 Q12098
P53112 Q01560
Q03785 Q12158
Q06551 P06778
Q01852 Q06411
P39925 P80428
Q99190 Q12159
P28241 P11978
P07257 P47037
P80667 P14904
P41940 P28004
P48415 P32380
P40561 Q00416
Q04412 Q08773
P05626 Q07508
Q07963 Q02206
Q01852 P11938
P07251 P34077
P12683 P21576
Q06644 Q03940
Q12443 P23542
P16547 P23293
P40959 Q06679
Q08911 P17214
Q06551 Q02629
P32873 P25046
P53633 P32908
P36057 P52488
P53253 P07258
P05626 P32597
P36062 P25569
P39702 P32597
P07342 P06701
Q08109 P46655
P32873 Q04217
P53633 Q12389
P14904 Q02931
P89886 Q08923
P39968 P33334
Q07963 P32807
Q06096 Q06224
P00560 Q01454
P31382 Q05949
P33891 Q12050
P53633 P12383
P50944 P40477
Q02204 Q12754
Q06644 P38217
P38929 P32505
P32916 P40958
Q03702 P36049
P32486 P46673
P18962 P25299
P39076 P53125
P10507 P25367
Q00764 P25502
Q12241 P38315
Q04233 Q01329
P89886 Q02199
P33767 P53011
P38862 Q06512
P12683 Q07471
P28239 Q02630
P12945 P32432
P39925 P53628
P16547 P53632
P12945 P19736
P15424 P40959
P25644 P14164
Q06409 Q06506
P33767 P32505
P32559 P29469
P38353 P25453
P00410 P89105
P33767 P32776
P20424 P38351
P07213 P04147
Q06644 P48524
P32559 P36053
P29461 Q04149
Q08491 Q12420
P12684 Q03654
P48415 Q08683
P53070 Q12420
P15303 P50874
P28834 P22515
P11154 P47074
P40413 P20484
P21524 P14291
P39734 Q03630
P13433 P39001
P48239 P53538
P34217 Q08465
P12683 P39744
P39734 Q12018
P41940 Q12220
P60010 P08638
P07342 P40517
P36029 P38181
P22147 Q06091
P46985 Q03957
Q00764 P42073
P09232 P06843
P21576 P10961
P32356 P35729
P53199 P06786
P36062 P39016
P35179 P25046
P11484 P42945
P47045 P38111
Q02776 Q02206
P47045 Q05471
P46985 Q03900
Q07540 P42945
P53112 Q12754
P38788 P32523
P33401 Q04217
P48415 P53313
Q12255 P39685
Q12118 Q06164
P07991 Q03254
P00958 P40164
P25646 P43583
P38353 P38257
P28791 P22138
Q02875 P33339
Q05787 P46681
P32916 P36160
P36057 Q05021
P53191 P15436
P53735 P60010
P37012 P37838
P53169 P40541
P39524 P49687
P25567 Q06568
P39524 P06782
Q01852 P39720
P12684 P00560
P16547 Q06218
Q03702 P04386
P28834 P15705
P20424 P36160
Q12255 P35180
P20967 Q05021
Q03944 P13433
P38910 P11154
P33311 P20484
P40561 Q04636
Q02204 P53538
Q04370 P38427
P38623 P21192
Q04370 P36120
P37012 P33441
P47150 Q07844
P40094 P03069
Q03944 Q12035
P38995 P32836
P13433 P53254
P00729 P07834
P35180 P07272
P36022 P11938
P16387 P14907
P39524 Q04437
Q05881 P34160
Q06096 P39077
Q12443 P48813
P39702 P32589
Q06096 P00890
P36013 P38996
Q03897 P53254
Q99385 Q04377
Q06551 P06782
P39702 P25635
P28834 P29496
P32939 P40968
P07251 Q00764
Q03630 P33311
Q05787 Q00539
P00830 P39685
P16521 P06777
P40155 P36120
P36125 Q01159
P43603 Q12159
P07170 P35203
P31378 Q03254
P53199 Q12276
Q05568 P38719
P32915 P04386
Q12301 Q12495
Q04370 P25808
Q92331 Q06679
P36013 Q12019
Q06708 Q00416
Q04697 P21951
P32915 P07257
P09624 Q12151
P39524 P00924
P16547 P35817
P53169 Q03465
P28795 Q06224
Q02608 P42846
P23644 P32905
Q05787 Q06568
P11154 P39744
P41543 Q06102
P40094 P25298
P28795 P27614
P36016 P06101
P39734 P25502
P38353 P20967
Q12017 Q06506
P39968 P54861
P12684 P53743
Q08911 P53313
P47122 P07272
Q04121 Q06102
P40155 P25808
P38228 P49704
P50944 P36009
P33767 P36094
P39968 P42945
P38623 P40066
P33759 Q04412
P32917 P38257
P08679 Q06708
P13586 P49704
Q06436 P32447
P36125 P16467
P08679 P24813
P10081 P36053
P53070 P35207
P12684 P46678
P36125 P07258
P40413 Q05021
P16474 P53197
P53633 P10507
P39079 Q12389
P00560 P40060
P25632 P36094
Q04121 P38781
P32486 P06634
P32324 Q08562
P47025 Q06706
P53112 P53538
P48415 Q06706
P09440 P53973
P31382 P54784
P16474 P38862
Q99190 P02309
P35180 P47122
P41940 P14242
P07213 P36009
P40561 P53628
Q03308 Q03661
P36016 Q02354
Q08491 P27705
P07390 P42935
P38011 P40368
P46681 P32497
Q04934 Q06251
Q04370 Q06168
P40959 P29539
P35179 Q12151
P40561 P38996
P53633 P14904
Q06096 P49166
P25646 P38806
P12683 P42846
Q04370 P04050
P38217 Q03940
P40341 Q03018
P40528 P21576
P32945 Q03254
P47132 Q12469
P24482 P16862
P46988 P38766
P35194 P50277
Q08119 P13712
P17555 P14737
P32598 Q12151
P04821 P53974
P43603 P40479
Q06706 Q12310
P12754 P43596
Q03213 P39524
P47054 P29469
Q08601 Q06218
P33332 P38915
P06101 P53233
P53091 P38700
P50275 Q03862
Q03213 P26793
Q12194 Q12041
P38873 P49960
P18410 P36053
P38749 P43616
P11075 P10592
P22140 P13856
P53265 P31378
P40574 Q03785
P46988 Q12194
P38153 P40032
P32336 P33301
P47045 P39014
P10823 P38041
P40453 P33891
P20095 P38915
P47068 Q05949
P47134 P25847
P38929 P38753
P25382 P39742
P25453 P40020
P53974 Q12142
P38760 P09938
P32835 P53100
P25341 P38910
P47050 P25357
P20134 P53163
P39014 P47037
P27895 P32464
P28496 P32458
P17898 P40960
P17442 P36057
P38631 O13530
P53280 P46970
P39081 Q07468
Q12691 P36080
P38324 P00958
Q04412 Q12483
P17555 Q12315
P39946 P38861
P43596 Q03254
P43535 Q12161
P31383 P39927
P42944 Q12344
Q08273 P14906
Q12347 P40077
Q06640 Q02804
P36160 P53851
Q08214 P32562
Q02875 P32074
Q06490 Q06408
Q12175 Q03697
P38703 Q06479
P40087 P15303
P40561 P53858
P04147 P47037
P10592 Q00416
P22204 P49960
Q06208 P21951
P34253 P38085
P25655 P34253
Q12260 P53032
P53978 P06783
P22138 Q08204
Q00711 Q12152
P51862 P20967
P40565 P20050
P47116 P41901
Q04636 P38132
Q00764 Q12347
P09624 P38931
P36168 Q12006
Q02732 P37370
Q12368 Q04002
P12683 P06101
P05694 Q03758
P49166 P32597
P19358 P13185
P06779 P40155
P15790 P38329
P32432 P24813
P38989 Q99385
P19657 P23394
P39723 P50086
Q12280 P14737
Q12071 P53032
P38070 P40484
P18963 P53125
P38861 P34221
Q04305 P01120
P53316 P53847
P52891 P43565
P38182 P10507
P38953 P50090
Q12499 Q08975
P40339 Q07844
Q00711 P32350
P43583 Q01649
P33441 P47074
P51534 P31244
Q01159 P06102
P47057 P53064
O13559 P23255
P40965 P46680
P53739 Q12149
Q06412 P40095
P40339 P04051
P53159 Q01649
P32900 Q02208
P32356 Q12084
Q03697 P34160
P38827 P18562
P30771 P22336
P39925 Q04437
P10961 P36024
Q04373 P47025
Q03897 P25370
P33323 P08018
P25635 Q05881
P14737 P39723
Q03792 P49723
P06778 P47045
P10869 P46680
P32571 P53112
Q12220 P48524
Q03125 P27472
Q06164 P19073
P05694 P11076
P17536 P32828
P40968 P23255
P36003 P25344
P36024 P08518
P32854 Q03702
P40527 Q02629
P20606 P06778
P53145 Q12402
P15807 P32324
Q03630 Q01389
P35207 Q12260
Q12216 P34226
Q04048 P25559
Q03018 P38147
P25555 P23293
P26309 P22224
Q03088 P53599
Q04461 P54784
Q02208 P40343
P25367 Q12149
P40453 P38282
P25567 P23542
Q03465 P36049
P11972 P53599
P16547 P25360
P47037 P26188
P32849 P29468
P38590 P53540
P46957 P40563
P42073 P36161
P03965 P43572
Q03148 Q12220
P38251 P45819
Q03834 P08153
P46669 P47150
P32364 P39927
P48361 Q12050
Q02776 P31244
P28834 Q03750
P40483 P32836
P09032 Q08562
Q06551 Q04322
P52917 Q04370
P25299 P47054
P19097 P40969
P11709 P40518
P32458 P16861
P50078 P38764
P15938 P33400
P52910 Q02336
P35056 P18961
P32590 P25655
Q12063 P11709
P37012 P40013
Q03656 P40164
Q12527 P32561
P20604 P33338
P38590 P38826
P32485 P38712
Q04175 P38254
P38351 P47166
Q03125 P53236
P12385 P40005
P32570 P32381
P18962 P51862
P38146 P35180
P40087 P53735
P53738 P40462
P22276 P41695
P39108 Q00684
P38742 P39925
P38249 Q00618
P40341 P36009
P36049 P41940
P24719 P39717
Q12142 P11978
Q04067 P47027
P40064 P38889
Q01590 P16522
P26570 P32794
P38806 Q12310
P38262 P26449
P47132 P36013
Q03899 P48232
P47176 P40461
Q12063 P53159
P38873 P38692
P53243 P53115
P40563 P22216
P48415 P19145
Q07508 P36053
P00817 P07251
P42843 Q05021
P34252 P36019
P38957 P32917
P14680 P25655
P38720 P53244
P38011 P36029
P40496 P32562
P25454 P38219
P21965 P50101
Q06001 P20967
P40368 P32571
P40987 P39717
P32802 Q03533
P39517 P41813
P39904 P12962
P20053 P54861
P08539 P12385
P10591 Q08204
P36125 P22213
P38705 Q06630
P50094 P28241
P48524 P32873
Q01329 P32563
P20448 P25657
P14737 P53199
Q01852 P25808
P38077 P40328
P32909 Q03897
P54784 P10592
Q03148 Q02931
P40048 P38011
Q12152 P01119
P34221 P40090
Q08986 P47166
P16387 P40991
Q01852 P20604
P06243 P32828
P20134 Q99186
P25382 P43609
P53552 P07261
P38237 P25569
P40456 P23561
P41911 P42839
P36123 P36168
P06242 P53061
P49955 P50078
Q03373 P53893
P03069 P33298
Q08208 P53316
P40328 P16892
P26309 P40890
Q06675 P38070
P36005 P07834
P25369 P32801
Q12175 P33754
P38339 P47061
P48525 P39742
Q99260 Q12006
Q02773 Q99186
Q12216 P32873
P28834 P27801
P41695 P53064
P14291 P49686
P38708 P22147
P89102 P32486
P06738 P01120
P18851 Q00764
Q02354 P40457
Q08873 P23595
Q06449 P33322
P29366 P53043
P29295 P35194
P32916 P32387
P26188 P38737
P48582 P46957
Q07540 P40009
P21672 P50086
P07261 Q05881
Q99207 P36003
P42942 Q05998
P25341 P06105
P80667 P32559
P25369 P22579
P32863 P36022
P04456 P39703
Q03177 P25302
Q12361 P32833
P53096 Q12059
P47104 Q06410
P28708 P48581
P06169 P32863
P38699 P89102
P25370 P20484
P47912 Q00916
P32490 P40496
P46669 P32494
P40528 P39521
P33750 P47061
P32380 Q00776
P53965 P40541
Q04660 P41318
P33322 P00817
P31374 P38970
P53067 Q03897
P53168 P15108
Q00618 P07342
P32521 P20676
P47011 Q12276
P32074 P38990
P32797 P06781
P18851 Q99207
P35197 P53685
P35688 P09734
Q12396 P25558
P40513 P32570
Q03758 P36421
Q08683 P53070
P25342 P08153
Q06409 Q00582
P38249 P38874
P34110 P20604
P50945 P47079
P38769 Q12749
Q08683 P38989
P01120 Q07478
P38634 P53159
P50874 P06242
Q08236 Q12063
P33754 P53036
Q12124 P04386
P38821 P53064
P46680 P32381
P38121 P25558
P36019 P22515
P53185 Q07921
P40512 P53091
P40991 P54199
Q12469 P28743
Q00539 Q12124
P38251 P20095
Q05949 P38426
P32794 P36017
P13574 Q04195
P38788 P53049
Q03148 P53265
Q05022 P53036
P53883 P34909
Q05787 P26343
P48566 P35056
P23337 P36017
P07149 P20457
P27472 P53978
Q12206 P26798
Q08986 Q03148
Q03862 P25390
Q12267 P53840
P41815 P07991
P07390 P40958
P19812 P36062
Q02206 Q06554
P06169 Q99344
Q12368 P25389
P02309 Q08817
P17536 P11938
Q03177 Q04847
P38082 P53280
P32524 P40368
Q06163 Q12017
P40563 P53125
Q06178 P38793
P38860 P40462
P29461 P39702
P39925 P17709
P40352 P32327
P04819 P00044
P41543 P38793
P04050 P53919
Q08911 Q05998
P32494 Q07896
P38121 P47104
P53858 Q08965
Q06001 P32794
Q05583 Q12267
P39112 P40529
P43621 P47117
P39928 Q08921
P25371 P47132
P20459 P38329
P38631 P40339
P36068 Q06160
P32944 Q12443
Q06675 P53855
P38426 P38353
P36224 Q12460
P32356 P38822
P53067 P07149
P31374 P41807
P41543 P38692
P24814 P47116
P07342 P12383
Q12194 Q03208
P14737 P40958
P50078 P40077
Q02608 P46678
P17898 P38123
Q03940 P42951
P33299 Q12361
P35180 Q05080
Q02354 Q06408
P39081 Q03497
P32905 P89102
P39904 P20050
P36125 P40958
Q99207 Q05785
P37838 P25555
P38163 P18562
P33334 P36120
P46995 Q03290
P17709 P40077
Q12045 P11745
P29703 P53685
P47176 Q12220
Q02793 P27692
P36006 P33892
Q12262 P07261
Q12223 P53169
P33401 P48415
Q04562 P39967
Q04739 P33750
Q12041 Q02732
P39734 P54790
Q02776 P20050
Q04048 P00175
P53070 P40567
P12383 P53043
P25376 P40482
Q08229 P53091
P23776 P46680
P40095 Q03750
P53199 Q06224
Q08949 P05453
P21951 P22216
Q02336 P38817
P13185 Q00816
P05694 P39521
P32491 P00899
P15938 P00729
Q12149 P53924
P36161 P08964
Q03758 P23394
P32480 P09032
P38121 P53243
P32833 P10964
P53145 P32582
P39682 Q12018
P10591 P60010
P32916 P07251
Q01649 P17891
P32600 P04050
Q04067 P06783
P05626 P31688
P40095 P23293
P38630 P40048
P40094 Q12149
P41813 P12612
P52960 P38697
P36123 P38634
Q08817 P33754
P41697 P08678
Q12152 P53633
Q99257 Q00955
P09733 Q05031
P32570 Q12161
P38555 P32944
P31383 P32588
P39682 P50946
P22224 P40069
Q12754 P54199
Q04067 P38850
P32499 P00175
Q12019 P39969
Q08144 P21192
P24279 P38766
P32600 P02557
P38132 P31244
Q04338 Q12262
P38820 P40987
P49166 P53685
Q07478 P22209
P28791 P34160
P53540 P02557
P06243 Q04048
P18759 P21339
P32639 P12612
P22204 P39521
P53968 P39987
P53129 P14737
Q12473 P32524
Q06630 Q03213
P06781 P53278
P43568 P36104
P09457 P11978
Q06178 P08153
Q12460 P39940
P38622 Q01939
P38995 Q04217
P36036 P25299
P31383 P32494
P39926 P32807
P10869 P38346
P53549 P33420
P32500 P23293
P47049 P38764
Q04921 Q03862
Q03010 P38011
P40360 P53011
P33329 P39875
P38922 P16658
P16862 P07170
P53893 Q12280
Q12518 Q07921
P38764 P47150
P53965 Q03792
P06777 P47074
P18962 P53949
P33323 P33399
P53855 P39994
P36224 P23291
P40151 P32481
P38229 P38931
Q04697 P41318
P23255 P32838
P38121 P43594
P20606 P48566
Q04338 P38590
P47042 Q04493
P36017 P32863
P32790 P06775
P24279 P53743
Q03758 Q03785
P19736 P25635
P33313 P06843
P40073 Q04562
P38144 P47135
P38903 P53867
P42951 Q03254
P52960 P38272
P14737 P38967
Q06630 P41318
Q07381 P47068
P53552 Q12083
Q04601 P32639
P07283 P40340
P06243 P50078
Q07540 P32350
P08964 Q12443
P08566 Q12018
P32074 Q05949
Q12417 P16474
Q03280 P27351
Q00582 P53855
P00890 P47122
P38085 P18480
P39112 Q03148
Q12420 P47132
P34221 P12684
P29703 P54860
P10961 P53924
Q12063 P38634
P39678 P53233
P04819 P50275
Q01080 Q08920
P38719 P18963
Q07468 P43574
P32367 P38699
Q06640 P40495
Q07508 P09624
P53550 P32634
P17555 P40020
Q08773 Q07930
Q06648 P06781
P47122 P10964
P40348 P40969
P49166 P32480
P40956 P39966
P33401 P10964
P26343 P54790
P24783 P47049
P32481 P46655
P27472 P47005
Q04368 P38353
P32588 P19658
Q06409 P16521
P38112 Q06091
P33420 P48559
Q07963 P26448
Q06551 P38112
P18851 P32945
Q04195 Q06160
Q03862 Q03330
P25299 P53914
P19882 Q02892
P27472 P33760
P53855 P07278
P48525 Q12260
Q06324 Q03656
P53886 P12754
P38822 P38123
P00729 Q00582
P26793 P20053
Q02932 P32565
P08566 P06103
P43596 P53254
P07991 P17255
P43545 P47011
Q12255 P24813
P40073 P40968
P16547 P38967
P39010 P36124
P54199 Q04439
P38862 Q03862
P01120 P32387
Q12263 P39968
P10869 P29468
P53202 Q12206
P25045 P41318
P32855 P42073
P13586 P32581
Q12071 Q12050
P53845 P38821
Q12050 P53632
P32328 Q02206
P32916 P37370
P32581 Q03532
P27637 P01119
P39702 P00546
P53297 P39987
P32863 P39706
P41811 P38328
P36018 P12385
P40055 P38811
Q06624 P32566
P32641 P38146
P16140 P32863
Q08963 Q04359
P26793 P30619
P40480 P49955
P26263 Q12262
P38346 P48234
P40164 P39702
P40007 Q12417
P38691 P40151
Q04439 P07272
Q12050 P48813
P40066 P32917
P39009 Q03697
P47005 P36520
P40069 P52593
Q04195 Q04660
P17709 P53933
Q12236 P32802
P19414 Q06410
P38811 P25644
Q12158 Q08873
P34217 P06779
P43563 P53893
Q08208 Q04031
Q02908 P32350
P47035 P40693
P38427 P22202
P21672 P17157
P40010 P32807
P24814 P41815
Q08949 P35187
P13186 P21339
P41832 Q06168
Q12161 P29465
P40527 P48524
Q03834 Q06160
P46681 P05453
P32859 P11927
P07170 P26798
P23201 P15442
Q99189 P32902
P38703 P53067
P53830 P23561
P40048 Q08581
Q06630 P33334
P38859 P38957
Q07657 P14907
P41832 P47027
Q04370 P12868
Q12417 P22147
P43638 P11938
P38111 P80667
Q01852 P53549
Q12017 P32578
P33895 P32861
P48361 P37296
P48559 P53959
P38705 Q03661
P12868 Q04412
P38130 P36080
P49960 P04819
P40005 P36048
P40693 Q05881
P32336 P34223
Q12499 P50086
Q03897 P35179
P38742 P41813
Q00776 P51534
Q12301 P40528
P12954 P43561
P32479 P38251
P53910 P47074
P25635 P37296
P15938 P32521
Q06639 Q08144
Q06440 Q12420
Q12248 P32563
Q12059 P47052
P04050 P36162
P32597 P32319
P53159 P48234
P13185 P32902
P04807 P19882
P39962 P15891
P39984 P45819
P46995 Q03373
P33334 P40016
P51996 P51862
P40167 P38041
Q12260 P09798
Q12396 P53949
P53840 P00729
P38194 P25584
P11938 P32345
P32605 P29468
Q08965 Q07930
Q05998 P48415
P26188 P32505
Q12262 P48566
Q06704 P38753
Q02875 P35169
P06780 Q03957
P38823 P32788
P34234 P16522
P14164 P22213
P17629 P18562
P53847 Q06632
Q08236 Q05787
Q12020 Q03579
P38781 P33760
P47912 P26448
P35727 P32447
P53910 P14737
P38146 P09733
P53104 Q03280
P33301 P06783
P08153 P19658
P11484 P38861
Q00711 P53236
P48239 P25376
Q05021 Q06488
Q05946 P32796
P40957 P38282
P40541 P06780
Q03579 Q08215
P32788 P39702
Q04175 P53540
P40328 Q00618
P40462 P39935
P39875 P53604
P33891 P38237
P25559 Q06706
P53297 P27705
P38991 P36022
Q05471 P17709
P34241 P47117
P33323 Q02793
P05986 P33891
P19880 P40434
P38080 Q04377
P16387 P53313
P38194 Q03081
Q06412 P32863
P38351 P21374
Q12019 P50946
P53145 P40395
P38766 Q06216
Q04322 P38272
Q04921 Q06679
Q07509 P40509
P14922 Q02908
P32578 P40856
Q01649 P14242
P08018 P35197
P17555 Q12159
Q06551 Q08162
Q03768 P38968
Q12024 P20484
P35187 P50111
P32902 P04386
P38769 P32838
Q01389 P32582
P19414 Q04370
P19880 P38149
P32916 Q04195
P32380 P32589
P25559 P32915
Q00764 P40495
P46678 P37370
P33418 P47104
P48415 Q08975
P53927 P27692
P40061 P39966
Q04053 P32788
P21657 Q12417
Q12344 P39998
