P38088 P29469
P34072 P40056
Q12464 P53011
P07560 P36046
P32917 P40477
P39522 Q04338
P53860 P25584
P47139 P06242
P49704 P39006
Q08960 Q04183
Q04408 Q03824
P40068 Q01574
Q07418 P41811
Q08227 P13134
P53159 Q12191
P07266 P38137
P11986 P40060
P29496 P24004
P19658 P27692
P39006 P47133
P32526 P12683
Q03713 P32796
P32504 Q03103
P40051 Q04934
Q01802 Q12142
P40068 Q08236
P36096 P25568
P32445 P38137
P36039 P24004
P33411 P38932
Q12374 P53178
P07560 Q12089
P38859 P38329
P39015 P32837
P38691 Q03370
P29496 P08417
P06208 Q04749
Q03957 P42836
P40345 P53622
Q05583 P53195
Q03254 P38995
P06197 Q12016
Q03714 P38817
P38989 Q06677
P41811 Q05902
P54790 P38995
P35999 P38164
P53540 P38817
P38989 P40155
P50088 P53037
Q03373 Q06385
P19735 P39108
Q05541 P47075
P11076 Q03899
P53397 Q08215
P11655 P28795
P39006 Q12191
P40030 P17065
P05066 P41811
P38328 P43565
P35192 P18544
P35688 Q04231
P10849 P22211
P25569 P25584
P31111 Q12524
Q04491 P36125
P27692 P36125
P32339 Q03370
P33891 P37020
Q02199 P09232
Q12236 Q12191
P06208 P25635
Q01802 P46682
P39707 P38555
P39526 Q07895
P32524 P11655
P07278 Q05930
P04786 P13586
P38181 Q08144
P07266 P25371
P40568 P38873
P39006 Q12527
Q08920 Q99190
P53541 P47160
P38263 P47045
P18494 P42839
Q07418 Q12255
P47112 Q04491
P10962 P50091
Q00684 P32621
P38153 Q06677
P35200 P16603
P49704 P22219
P35729 Q12028
P08638 Q04749
Q08920 P38176
P26364 Q03103
Q12749 P43621
P53541 Q03322
Q06163 P36168
Q04053 Q03899
Q12223 Q05919
Q12386 Q08001
Q12098 P32476
P53037 P47075
Q05050 P36519
P25694 P32600
P09959 P32837
P46673 Q08227
P46675 P36120
P28241 P39904
P07806 P38688
P39722 P32476
Q12464 P23542
Q12386 Q04370
Q04002 P28795
Q04697 P40155
P04050 P53950
P31380 P40051
P38261 P53273
P38969 P36051
Q12171 P25386
P17214 P40030
P50087 P53959
P48415 P28795
Q12080 P39727
Q12155 P34230
P15424 P39108
P38688 P38814
P14906 P40155
P40457 P42951
P53735 P25584
P38825 P39108
P15891 Q12400
Q04408 P39923
P13574 Q01802
P04786 P20795
Q03308 P43555
Q07732 P14904
P47057 P14164
P08417 Q12246
P26364 P53845
P32571 P31378
P38717 P41318
P36130 P38929
P43614 Q04991
P40477 Q04562
P46951 P37296
Q08951 P38273
P32504 Q05892
Q07732 P32913
P38755 Q04370
P27825 P34756
P36023 P36016
P17442 P40009
P13433 P38814
Q05787 P17065
Q05787 P50091
Q03322 Q03370
P38810 P35056
P15315 P53860
P40567 P39702
P08638 P53112
P25584 P40501
P38164 P00830
Q12171 P36168
Q00453 P40009
P30822 P48559
Q12369 Q06706
P15938 P35845
Q06644 Q12246
P06105 P36096
Q03330 P41909
P53223 P53195
P39012 Q03322
Q07830 P40155
P48527 Q07468
P46681 P40367
P38753 P41821
P08153 P26725
P29055 P18409
Q08873 P38181
P21825 Q03630
P06786 Q08822
P35203 Q12181
P36130 P53730
Q08144 P33894
Q08548 P40501
P05066 P39734
P38996 P38855
Q00539 Q12063
P39678 P53253
P16658 P53633
P36775 Q12524
P14680 P38825
P15180 P36161
P04050 P38714
P47031 Q06541
P53192 P34230
Q06681 P38153
Q08754 P53191
P12709 P53971
P06839 P36010
P04786 P47061
P46681 Q12527
P35056 P40501
P53845 P46983
Q08920 P33894
P53540 P80667
Q07830 Q06704
P35729 P40155
P46682 Q06337
P27825 Q03694
Q08951 P53836
P52593 Q07878
Q03218 P39108
P04050 P38968
Q12098 P24004
P40090 P14772
Q12402 P27514
Q12372 P53192
Q12267 P35200
P22082 P47114
P06778 P32368
P54861 P40971
Q01454 P33894
P35200 Q03778
Q12030 P38329
P40477 P40530
Q12749 P28795
P05066 Q08215
P53192 P38821
Q12443 P23542
P38859 Q03630
P04803 P22219
P32526 Q03308
P39079 P54784
Q12030 Q12745
P36421 Q06708
P34160 P42836
Q12443 P38817
P38793 P36051
P32790 Q99385
P29496 Q06704
P31539 P32796
P21657 P18410
P36130 Q05568
P38717 P38814
Q05867 P28496
P38182 P38137
P39526 Q02725
P40565 Q01590
P09119 Q06708
P29496 Q03455
Q03497 Q06551
Q99186 Q07895
Q03957 P40395
Q05787 P32600
P32790 P43560
P36029 Q12003
P07278 Q06708
P32833 P25568
Q99257 P39727
P40970 P41810
P38169 Q08921
P43563 P00729
Q02732 P22211
P46951 P32796
P40030 P40061
P25375 P38324
P38077 P38182
P38968 Q12753
P54861 P53104
P47158 P11075
P47054 P25568
P36093 Q05902
Q08550 P15303
P33775 Q07418
Q12372 P35845
P53040 P24004
P48813 P50091
P38910 P33760
Q6WNK7 Q12402
P35729 P38821
Q08550 P38814
P40568 P40530
P32898 Q03714
P34077 Q06096
P07276 P17065
P36094 P17065
Q08109 P38959
P00175 P53868
P43571 P53112
P53541 Q03824
P25386 Q12255
Q00776 P42223
P20606 P38324
Q12114 Q07418
P32368 P38742
P54784 P39968
P33204 P34234
P48527 P24004
P19882 Q04651
P35056 P26309
P53008 P32796
Q06704 P40028
P14693 Q04697
Q05787 P32893
P36421 P23542
P39707 Q99385
P38182 P36168
Q12028 Q12524
P15303 Q12096
P14693 P53121
P48567 P40061
Q05541 P25584
P36146 P40155
P07560 Q12443
P13574 Q05931
Q99257 P25365
P40215 P38353
P32833 Q04629
P39678 P40970
P05626 Q04370
P39904 Q08960
P53845 P38891
P47047 P54861
P32380 P23542
P49704 Q01163
P30822 P32074
P40056 P28795
P16522 Q08754
Q08199 P27614
P34237 Q07418
Q12524 P36051
P32526 P39522
P39526 P32609
P40457 P38824
Q12232 P43621
Q03778 P41909
P30822 Q12160
P53845 P38821
P38793 P21825
P32790 P40482
P09547 P32796
P49960 P37020
P22936 P22211
Q03308 P38876
P32476 P24280
P38825 Q04183
P40968 Q05892
P39007 P42223
P32591 P53541
P03874 P41810
P32913 P13712
P46670 Q02793
P39113 P06197
P53324 P14772
P26364 P36062
P39707 P46983
P33322 P35197
Q12236 P32319
P53845 P30620
P38714 Q08484
Q01532 Q03530
P40066 P28795
P32862 P53079
P39112 P35056
P27801 P36168
P46971 Q99385
P49686 P35056
P11978 P46682
P07248 P40155
P34077 P38891
P29496 Q12096
P21657 P39012
P49686 Q08199
P22855 Q03557
Q04491 P47061
P33775 P18962
P08525 P28795
Q03778 P20795
Q03579 P38932
P24280 Q12241
P07266 P14772
P38182 P18409
P46673 P53192
Q12171 P38137
P33418 P24004
P53845 P23542
P43583 Q03824
Q04751 P10849
P40047 P38137
P38888 P37296
P14906 P35056
P25298 P53730
Q02630 P39727
P38272 P35056
P14291 Q12372
Q07532 Q03694
Q03330 Q04491
P06786 P43555
P40215 P38272
Q08920 Q03308
P18414 P34230
Q05080 P19263
Q06892 P38959
P08417 Q04934
P32863 P40367
P06839 P39108
P53397 P25694
P33775 P38176
P39526 P50091
Q12267 Q08199
P04786 P38873
P34077 P35200
P36161 P08417
P22219 Q08215
P25299 P25386
Q12511 P53112
Q02199 Q12096
P53397 P28795
P32454 Q12142
P40026 P09232
P53079 Q12524
Q01590 Q12527
P53540 Q05568
P53397 P53223
P07276 P40215
P39077 P47047
P53973 P39719
P40513 P38301
P19658 P40416
P47074 Q06892
P40343 P39702
P47158 P32915
P53096 P00045
P53845 P03874
P48813 P38929
P39904 P41909
Q99190 P38301
P21951 P38164
P22035 Q03694
P38863 P38297
P48813 Q03322
P53192 P35056
P06105 P36125
P40155 P40026
P40047 Q12524
P38958 P46983
P40215 Q12028
P08518 P39702
Q03944 P27614
P39007 Q12096
P53281 P40955
Q06385 P34230
P40532 Q12246
P03874 Q04934
P32526 P32074
P39104 P53192
Q99190 Q08951
P32621 P34230
P35056 P07884
P11978 P38137
P39108 P32578
P39707 P33760
P40215 P17255
P47037 Q12096
P22855 P24004
Q08109 Q03824
P38088 Q03774
P34111 Q08951
P48837 Q04491
P17157 Q12142
Q99190 Q12524
P41811 Q12524
P54861 Q06651
P47112 P32796
P32558 Q12122
P21192 P38929
Q01454 P32796
P46675 P35203
Q04958 P53838
P06777 P17065
Q04969 P80667
P32476 P38137
P36421 P16658
Q05583 P10849
P53303 P53868
P18759 Q12176
Q99332 P50091
P48837 Q02725
P36096 P14772
Q01159 P38959
P52488 P32493
P38968 P38814
P24279 P38301
P31378 P22855
P04802 P38351
Q03308 P23542
Q03373 Q04651
P17891 P48415
P14291 Q12028
P46951 P42839
Q06410 Q12524
P53192 P80667
P49960 P10507
P39010 Q00582
P38153 P38929
P49704 Q12524
Q03308 P40360
P16658 P23542
P46964 P22219
P40084 P42839
P23255 P40155
Q07732 P36168
P16547 Q04651
P38272 P38855
P40090 P53223
Q03702 P28795
P09938 P53959
P07261 P35197
Q01649 P25574
P31111 P38176
P40457 P34237
P41911 Q05021
Q03824 P40501
Q12006 P11655
P89105 P22543
P38826 Q08215
P08638 P34230
P21560 P38855
Q02336 P36516
P53281 P32074
P40955 P40501
Q03018 P50091
P08417 P38247
Q12248 Q12287
P46971 P33760
Q04969 P38855
Q12520 P38682
Q06163 P38176
P39078 Q12102
P38766 P46964
P47068 Q12099
P09959 P13586
P50874 P39923
P35056 P40068
Q06681 P38329
P89105 P50091
Q12524 P47075
P32333 P43601
P35189 P37020
P40215 P46983
P46970 P14904
P40568 P07342
P53199 P40056
P33322 P47160
P38825 P36168
P38991 P38137
P53192 P38855
P38153 P54000
P46985 Q08921
P32915 Q12255
P43583 Q01590
Q06677 P46682
P32833 P40350
Q04491 Q12171
P53064 P32522
P05066 Q03370
Q08754 Q12527
P38164 Q12267
P36421 P50945
Q12267 P53845
Q02199 Q07418
P40066 P39108
P53168 P43621
P23255 Q03455
P40056 P14904
P22023 P34756
P46673 P40061
Q07807 P40026
P19658 P14020
P38351 P53192
Q02793 P34237
Q04751 P53951
P32566 P47166
P38969 Q04632
Q99257 P32902
P40484 P40008
P12383 Q06677
P17157 P14906
P53968 P33760
P40968 Q05568
P39720 P23542
P38121 Q07807
P40009 Q12241
Q03824 Q99385
P53061 Q04491
P22035 P38356
Q06677 P32319
P53061 P53622
P38859 Q06651
P38114 Q08484
P40094 P38929
Q00578 P07884
P38181 Q99190
Q12006 Q05568
P07560 P40155
Q01649 P40056
P22211 P47075
Q12287 P38873
Q06568 P18962
P03874 Q08484
P40968 P50091
Q01590 P00729
P53628 P50944
P43614 Q12527
P39682 P39904
Q12236 P38301
P26364 P36051
P47037 P38153
Q04458 P22219
P38968 P41807
P38632 P47166
Q12262 Q99332
Q00578 P53633
P38991 P36096
P53968 Q06096
P50942 P18494
P33418 P32906
P22082 P53112
P38153 Q05568
P47166 P36168
P40160 P14284
P14680 P53191
P53868 P32074
P53159 P40318
P37292 P38873
P50945 P36125
P48813 P36051
P17214 Q03694
P53324 P47061
P00175 P53129
P16387 P37020
P35180 Q03322
P27705 P27895
Q05867 Q12096
P38891 P38301
P39984 P39727
P53061 P27801
Q04183 P24004
Q6WNK7 P43621
P04386 P53847
Q99257 P34237
Q03063 Q03694
Q06892 P53008
P36048 Q12520
P16387 P27514
P36094 P47075
P25386 Q02725
P40971 P34111
Q08548 P40155
Q12267 P38929
P04786 P40530
Q03455 Q04491
Q05541 P43555
P15938 P38688
P34111 P38153
P32445 Q12155
P32473 P23542
P40094 Q03125
Q03308 P50091
P39904 Q04491
P39006 P12868
P40484 Q04934
P38088 P18410
Q05931 P50091
P43583 Q04370
P53622 Q03370
P33322 Q03308
Q12039 P46983
P40051 Q04370
P32363 P80667
P39727 P20795
P38198 P41318
P46682 P38742
P29496 P53959
P40343 P53112
P38263 P40342
P34160 Q08215
P46951 P38182
P38826 Q12255
P38121 P39707
P43583 P47170
P52593 P27825
Q01454 P42839
P16387 P38164
P32580 Q12155
P37267 P36018
P40532 P38176
P40051 P47170
P31382 P37020
P25502 P40501
P40530 Q12527
Q12745 Q03899
P12383 P38273
P07806 Q04089
Q00453 P12689
P34077 P38855
P03069 P53199
P21192 P80235
Q12267 P50091
P20606 P25584
P39108 Q03697
Q02804 P39981
P46970 P43582
Q06675 Q05568
Q04199 P46682
Q03330 P32796
P39734 Q12524
P38207 P22211
Q04697 P35845
P25299 P43560
P07560 Q07895
Q04225 Q08215
P22082 Q08754
P10849 P27825
P39113 P38555
P39984 P80235
P20967 Q08144
P38077 P33760
P35203 P32837
Q00453 Q04697
P38910 P53847
P18410 P50091
P39108 P10127
Q03957 Q03694
P22148 P18410
P41895 P40367
P41895 P00045
P53168 P48415
Q04847 Q03530
P29496 P47127
P07560 P53845
P32526 P38745
P33322 P47114
Q03702 P15303
P16658 Q05568
P38753 Q03694
P32898 P00729
Q04370 P47082
P07261 P18962
Q08550 Q12016
P31382 P26725
Q07532 P15303
P32906 P27514
P53199 P35845
Q04751 P14904
P32368 P39108
P38991 P38301
P35200 P34230
P33767 Q04370
P40460 P41821
P06208 P53629
P27705 P40529
P48813 P53192
P35203 P38793
P32898 P34230
Q03880 Q04370
P08525 P39108
Q12199 Q02608
P29539 P53079
P34223 P39965
P10849 P24280
P32862 P40152
Q03103 P35197
P39720 P34756
P53540 P32600
P53868 Q12527
Q03694 P20795
P53096 Q08144
Q04958 Q12016
P39006 P20606
P06701 P25584
P32913 Q08964
P36775 P38176
P32591 Q04408
Q12080 P53273
Q07878 Q05568
P39112 P39727
Q05919 Q04934
P26793 Q03630
P39682 Q12181
P40318 Q03322
Q12114 Q12301
Q04199 Q08144
P14680 P36046
P27705 P36168
Q06681 Q03630
P53629 Q03370
P32836 Q06385
P43555 P41909
P53865 P53135
P31378 P32609
P41695 P41909
Q06385 P36528
P54784 P35056
P12868 Q03630
P40513 P41810
P39986 P38164
Q03254 P32559
P40367 P35197
P40008 P53191
P48415 P42836
Q05541 P42223
P40051 P38555
Q05050 P37296
P32500 Q07878
P07560 P53011
Q04697 P32600
P20050 Q05568
P38169 P25584
P36162 P25584
P34237 Q12301
Q06892 Q12028
P25298 P32600
P17891 P47114
P31111 Q08484
P31380 P36096
P00045 P53037
P35192 P38555
P40051 Q12016
P07342 P53195
P22213 P43583
P46951 P38330
P53629 P80667
P48567 Q12255
P40068 Q12191
P15938 Q04401
P32863 P33760
P39009 P28795
P38170 Q04958
P40066 Q06159
P36093 P38301
P43583 Q12527
Q06163 P43621
Q12246 P53011
P25298 P35845
P19880 Q03694
P46681 P40155
Q08199 Q12028
P24279 P35197
Q03218 P32319
P37292 P32796
P48415 P09232
P32454 P14020
Q03308 P34228
P30822 P00729
P38272 P38929
P32473 P34756
P19735 P38891
P53159 P14772
Q08550 P25635
Q04408 P32363
P32368 P41807
Q12098 P36039
Q12236 Q99287
P08417 P41318
P38261 Q04958
Q04002 P38088
P53886 P36016
P38968 Q12527
Q02199 P53223
Q07532 P16547
P07284 P36159
Q04651 P53273
Q12030 Q12016
Q03579 Q07418
P40068 Q12114
P31378 P39986
P31378 P53730
P32558 P22855
P15303 P32580
P28239 Q08199
Q05050 P34233
Q04847 P34230
Q06551 Q07418
Q12517 P06843
Q06096 Q07418
P22855 P53195
Q08920 P53008
Q05867 Q04491
Q04408 P34230
P32844 P40154
P22082 P33760
P06208 P11655
P40568 P38137
Q07807 P32480
P36146 P22543
Q06675 Q04338
P14907 P41909
P19882 P53845
P38859 Q12205
P06701 P43571
Q03697 Q12513
P40008 Q12301
P40513 P38247
P52488 Q04183
P32361 Q12096
P32898 P40155
P40343 P41811
P39682 P36051
P38301 Q05568
P29056 P12683
P33895 P43621
P38283 Q06541
Q12236 Q07418
P35177 P80667
P09119 P39012
P40968 P38910
Q03497 Q12241
P36094 Q03697
P43583 P40050
P38969 Q08215
P32048 P32361
P40971 Q12032
P31382 Q04183
P29496 P13134
P07272 Q03880
P53303 P25568
P24384 P53951
P53845 P42951
Q12262 P38137
Q08920 P37292
P15179 P53223
P22148 P53950
P14922 P25574
P47160 P46983
P32361 Q08215
P53064 Q03897
P15424 P36125
P32917 Q04601
P11986 P32641
P12868 P32893
Q02199 P39108
P54784 P38929
P40457 Q03944
P17898 P39108
P38349 Q12096
P32621 Q12241
P38968 Q12016
P47069 Q99385
P39993 P35177
P40068 P53868
P54790 Q06704
P53378 P10964
P38114 P41807
P40567 P38153
Q06159 P28795
P26754 P80667
P03874 Q03308
Q04458 P40529
P04786 Q99332
P25299 Q12524
P40008 P27514
P53040 Q03370
P12709 P43560
P47047 Q12028
Q04458 Q05919
Q12232 Q04749
Q06385 Q05568
Q00684 Q12063
P37292 P38814
P47037 P36062
P36039 P32913
P38162 P25365
P40968 P32939
P40094 Q08109
P25574 Q08215
P53037 P53011
P53622 Q08182
P49687 Q05867
P39904 P32796
P32836 Q12527
P38825 P38301
Q03455 P47114
P39112 P32600
P16603 P40955
P47069 P46983
Q12223 Q12301
P22211 P53112
P16387 Q04370
P40565 P22855
P43621 P32796
P39007 P40056
P53253 Q92331
P19736 P42839
Q07532 P38114
Q12315 P32915
Q06704 P36051
P19880 Q05568
P33322 P00045
P48582 P38699
P20107 P18962
P29496 P07257
Q12159 Q99190
P27705 P38137
Q12199 P43582
P40343 P28778
P06105 P38356
P32863 P35844
P40013 P39744
P29055 Q12155
P32898 P22855
Q99287 P38855
P38817 P53950
P32916 Q07418
P46971 P35197
P06786 Q05568
P04803 P33891
P38910 P32621
P08417 P47170
P05066 P13134
P38077 Q04629
Q03530 P09232
P43614 Q06096
P38793 Q12096
P53904 Q12378
Q06163 P21592
P32485 P22211
P20107 Q08484
P40013 P20447
P32500 Q12232
P36039 Q03899
Q06677 P11075
P20606 P46983
P53968 P15424
P22855 P80667
Q01802 P27514
P33891 Q12402
P38272 Q12154
P06208 P42951
P36146 P25365
P25502 P38821
Q04491 P37267
Q12031 P38273
P49687 P39522
P09938 P39010
Q06682 P38959
P40825 Q12255
Q05919 Q04562
P34072 P32906
Q04377 P32913
P47037 Q12745
P35179 P43601
P38968 Q08144
P36125 Q04934
P12683 P43560
Q12267 P18414
P33411 P40955
Q07395 P13586
P15424 P38301
Q02732 P53838
P33322 P33775
P26637 P50874
P38863 Q05568
Q12443 Q07468
P39012 Q08215
P22136 Q04651
P33895 P38873
P11978 P38742
P47069 Q12524
P48527 P39904
Q04228 P32837
P47069 P33760
P37292 P41807
P39015 P53223
P36421 Q06385
P39984 Q12232
P07266 P47114
P39104 P39007
Q01802 P38164
P32829 P35845
P32500 P16603
Q06568 P47170
P22219 P50091
P40460 P03874
P50896 P38634
Q01532 P53951
P17891 P34111
P30771 Q03897
P06701 P33760
P40343 P35200
P32893 Q03694
P15891 P33399
P53096 P38273
P38283 Q03370
P38179 P36096
P08417 Q04370
P07991 P25588
P53730 Q07895
P07248 P25365
P18410 Q03824
P39112 Q04338
P53860 P53192
Q00776 Q12191
Q03957 Q08622
P11709 P10964
P47054 P25365
P53397 P32339
Q12160 P38855
P32526 P35200
P07263 P40395
P35177 P35999
Q07532 P36168
P53865 P26793
P50087 P36125
P53886 Q04228
P25646 Q08236
P25694 Q03370
P27801 P43621
P20107 P32796
P38114 P40970
Q92331 P06786
P47069 P38694
P40341 P41811
P40350 P38855
P32916 Q02725
P33411 P32074
Q03579 P18962
P53061 Q12511
P18494 Q07418
P40343 P21147
Q05867 P39108
P33411 P27825
Q02629 Q99332
P37292 Q12114
P47057 P38217
P48360 P40509
P54861 P36120
P32776 P46964
P40008 Q01590
P28496 P42223
P26637 P33399
P46970 P11076
P25569 P38929
P34160 P36062
P38969 P80667
Q12520 P80667
P08518 P21147
P24384 P32600
P38207 P42839
Q00776 P04819
P53959 P32609
P04147 P46985
P46971 P53037
Q12171 P18962
P18494 P38176
P31111 P38705
Q03702 P43560
P32504 Q08951
P04147 P38137
Q12098 P32796
P32380 P47170
P48567 P80667
P40527 P28795
P53199 P40527
P39522 Q03370
P48360 Q01590
P40970 P40009
P25502 P22855
P07263 P41909
Q04847 P38329
P15179 P53104
P41543 P18962
Q01454 Q99385
P32863 P23542
P80235 P32621
P32908 Q04491
Q03373 P39526
P25694 P25554
Q08227 P38855
P40051 Q12524
P37267 P38814
Q03713 P20795
P40008 P38555
P27825 Q03697
Q12191 P32913
P38162 P40532
P43555 Q04491
P28496 Q03370
P54861 P39524
P22136 Q12255
P21951 P40155
P40030 Q03370
P22136 P16474
P06786 P38757
P32361 Q03694
P46678 Q03322
P04386 P18410
Q12511 P11655
P30822 P23542
P47069 Q12402
P32566 Q07418
P16387 P46983
P09959 Q02608
P24384 P18414
P38958 P50944
P08468 P53541
P43582 Q06541
P22148 P40527
P53397 Q03921
P53633 Q03370
P40513 P41318
Q12495 Q06625
P39108 P40348
P38968 Q12524
P07560 P38863
P35729 P30777
P40345 P38301
P27705 P43614
P20606 P23542
P48415 P54784
P29056 Q12114
P53037 P40152
P36018 Q08921
P32609 P54860
P34230 Q05902
P34237 Q12527
P12383 Q05568
P32445 Q04370
P48415 P35194
P06105 Q12301
P53541 P38821
P26188 P46983
P38198 P43571
Q12520 P38929
Q02199 P07251
P12689 P39904
P32908 Q04934
P11927 Q06163
P40513 P38995
P38182 P43574
Q12411 Q12096
P40009 Q12527
P40484 P26725
P47166 Q07418
P21592 P53199
P40565 P35056
P18544 Q08921
P40457 P42223
P32558 Q12374
P32485 P13433
P49960 P20606
P19735 P17898
Q07540 P24004
P11978 Q08484
P06778 P40509
Q08920 Q03218
P28496 Q03694
P36162 P38821
P38198 P24280
P30771 P27514
P12383 P39012
P10507 P46971
P40094 Q04749
Q08548 P36051
P32862 P40529
P37292 Q12191
P36037 Q08001
P53178 P36051
Q04377 P47150
Q99190 P39108
Q12031 P14020
Q6WNK7 P40009
P39722 P15303
P37267 P42839
P47057 Q06053
Q12223 P38555
P15424 P36018
P22035 P53129
P16547 P53951
P42945 Q02804
Q99186 Q07468
P40825 P41543
P07248 Q01590
P32380 Q12527
P22136 Q03103
P32524 P08525
P39113 P43614
P39984 P38745
P32591 P53959
P10849 P23542
P32339 P36125
Q03530 Q12402
Q12236 P32796
P19880 Q08548
P40529 P47170
P53076 P53178
P32504 P41909
P32526 P25379
P31115 P33894
P32454 P53191
Q05050 Q04183
P25569 P32600
P39012 P80667
P50874 P38821
P31382 P38137
P38170 P32600
Q03455 P40529
P39009 P40061
P32571 P39940
P36039 Q05902
P18494 P53037
Q04751 P36096
Q12402 P34756
Q06385 P18414
P08153 P39533
Q01532 P32786
P04050 P22211
Q03630 Q05568
Q01574 P38873
P22213 P54860
P38153 P24004
Q05787 P39524
P36094 P53633
P32609 P53254
Q92331 P80667
P38766 P38301
P34077 P34237
P11914 Q05568
Q04847 P39526
P47112 P20606
P28496 P50091
P32454 P38959
P32591 Q03322
P29469 P36168
Q12223 Q04370
P25694 P53959
P21954 P38932
P53973 P40056
P32915 P35845
P36162 P40155
P31380 P41909
P40051 Q04969
Q12246 P53950
P07866 Q03465
P20050 P11076
P38632 P50087
Q01532 P32578
P40343 Q03694
P19658 P27476
Q03254 P39727
P04386 Q12154
P20606 P35056
P38757 P53195
Q02629 Q12524
P40530 P14020
Q12098 P42839
P32485 Q08001
P40460 P53959
P32319 P36168
Q08920 P38273
P32591 P40152
P08518 Q03694
P37267 Q08001
P53959 P38329
P04037 P39727
P25574 P39904
P37267 P25386
P18409 P36168
Q07395 Q07418
P21825 P47061
P06778 Q08001
P11655 Q04934
Q07732 P18962
P04386 P39702
P34223 Q04370
P00830 P38821
P40825 P80667
P09457 P13586
P38283 P32913
P16603 P46682
P12689 P36051
P54861 P31382
P29056 Q04749
P13382 P46983
P31115 P39108
Q04183 Q05568
P28241 Q12096
P40345 P14772
P42223 P34230
Q04377 Q05902
P28791 P32074
P36130 Q06541
P39524 Q03899
Q05930 Q04031
Q06096 Q04370
Q6WNK7 P38182
Q04053 P27801
P32906 Q08144
P36057 P41810
P47037 Q08001
P07266 P40529
P06105 P41807
P07560 P32939
P38996 P40395
P40026 P38356
Q00816 P53233
Q12369 P53883
P52593 P11655
Q04377 P47133
P47061 P34230
P30771 Q12160
Q03063 P39719
P14680 Q04651
P09959 P47170
P32368 Q12524
P38181 Q12016
Q06630 P40071
P43614 P23542
P35177 Q03899
P53061 Q12016
P20424 Q03063
P42945 P41811
P27692 Q12524
P27692 P33760
P53104 P22136
P32916 P39525
P25569 P53192
Q08215 P38873
P22579 Q04934
P35845 P32796
Q02336 P32386
P32074 P50091
P40084 P00830
P40957 P00830
P40477 P38247
P35192 P34756
Q06625 P38821
P53633 P38855
Q05050 P40565
P27801 P36029
P12689 Q08548
P22936 P40155
P15315 P40152
P53037 P14904
Q04377 Q12191
Q03579 P38814
P32526 P50091
P26793 P38137
P40971 P38929
P12904 P38297
P38263 P33760
Q03697 Q04562
P39707 P40509
P13433 P18410
P30777 P42223
P36125 P41318
P48813 Q12003
P38793 P38329
Q12495 Q00539
P27705 Q99190
P38766 P39524
Q08920 P40071
P25298 Q01926
P10961 Q04491
Q04847 P13134
P33204 Q03280
P39108 P38329
P32432 Q04749
P12954 Q01574
P40084 P38742
P14020 P80667
P31539 Q04934
P38164 P43614
P07284 P32447
P54861 P25694
P54861 P53148
P53968 P06105
P53286 P39015
P40477 Q04228
Q03455 Q12142
P38793 P39108
Q12080 P50091
P25298 P53273
P50874 P16658
P36152 Q08001
Q12236 Q06159
P02309 Q03697
P40215 P18414
P46970 P40318
P06839 P12868
P07236 Q07418
P32327 P15315
Q02199 Q03921
P43583 Q05040
P28737 P32796
P53079 P37292
Q06630 P13586
P14680 P21147
P31244 P43560
P38121 Q05568
P16603 P00729
P08458 P36096
P40215 Q03824
Q04225 Q12154
P53540 P46655
P40068 P38694
Q06410 P22136
P35729 P40496
P53886 Q03824
P39682 P47026
P53011 Q12155
P47116 P38137
P46970 P14772
P25646 P28795
Q06675 P46681
P10961 P27801
P42945 Q03660
P40068 P09457
P18414 Q12114
P21192 P53633
Q07807 P46682
P52488 Q12003
Q04225 Q03579
P52891 Q12039
P53541 P40056
Q12154 Q03694
P39734 P47114
P17898 P38137
Q99257 P36010
P37296 P12868
P19736 P53129
P04803 Q03824
P10962 P04037
P42945 P32916
P53112 P40152
P39904 P39981
P39986 Q12524
P89105 P41821
P32906 Q12524
P00410 Q06385
P40460 P39727
Q04002 P18962
Q04697 P41909
P38969 Q03630
P40368 P53079
P40565 P53951
P32432 P53112
P34072 P53163
Q03778 P43560
P26755 Q06677
P25345 P38821
Q02773 P25584
P38198 P53324
P14906 P53112
Q06644 P38137
P14693 P53008
P32833 P38745
P32913 Q04370
P43638 Q06106
P28496 P32913
P35203 P53622
P38114 P38273
P20967 P36029
P27705 P43621
P39015 P25386
P33767 P34756
P39010 P47170
P32524 P80667
Q06630 Q06681
P49704 P27614
P17157 P38995
P36094 Q03694
P32454 P32074
P08638 P38169
P53959 P32600
Q05080 P53687
P35180 Q03530
P53541 P50091
Q04632 P36062
P32916 P53873
Q00816 Q02875
Q08227 P40152
P15179 Q99385
P33760 Q12096
P53868 P22543
Q12402 Q04991
P30822 P54861
P25345 Q07895
P32454 P16603
P09959 P53838
Q07732 Q03897
P36125 Q04370
P32473 P25584
P36023 Q03880
P38351 P50087
P26364 Q08236
Q12236 P36516
P40457 P39986
P38262 P36096
P32432 P00729
P32524 Q03694
P49686 P38810
Q01532 P47108
P07866 P43609
Q06159 P38137
P23644 P40532
Q03957 P38137
P33895 Q01163
P08458 P38932
Q03308 P28496
P32913 P47133
P07263 P22211
P53628 Q12003
P53061 P25371
P38691 P18962
Q6WNK7 P33760
P38766 Q08236
P17157 P00045
Q06551 P53112
P32074 P34160
Q07532 P36125
Q06410 Q04370
P38691 P47061
P53845 P53973
Q06630 Q07418
P25299 P41318
P53076 P27825
P40026 P40367
P35197 P38932
P28742 Q01080
P13586 Q12527
P08518 P36112
Q07807 P33760
P46995 Q12096
