P32591 P38962
Q05043 P11655
Q07807 P32837
P25615 Q04991
P47013 Q12239
P54784 P38242
P25639 P47160
P07276 P38873
P38991 P25568
P46673 Q06405
P53303 P53860
P20107 P32363
P53079 Q12527
Q04835 P38300
Q04199 P53875
P00854 P36168
P11075 Q05016
P39707 P15367
P23644 Q92328
Q92316 P53191
P38753 Q12244
P21957 P36116
P38307 P41544
P39108 P38836
Q06405 P34230
O74700 P36051
P40515 P41821
P07273 P27514
Q06644 P47064
P04037 P38310
P33767 Q08484
Q06410 Q01722
P40460 P31755
P17157 P15179
P37292 P40056
Q08023 P39904
P32787 P43636
P39707 Q06169
Q02629 P22023
P46947 P25386
P47112 P17898
P39518 Q04052
P22214 P36168
P38111 Q04935
P16658 P13134
Q12236 P00830
P36146 P80667
P07269 Q03921
P32893 P39108
Q12386 P53195
Q08686 P39923
P31111 P39718
P06208 P38142
P40971 Q99287
P02309 P21269
Q12191 P13711
Q12142 P41903
P42945 P41909
Q06697 Q03652
Q01649 P25385
P38077 P40395
P35176 P36125
P06168 P20048
Q08686 P40549
Q06704 P38292
P39715 Q06324
Q06892 P53173
P08417 P46671
Q12404 P39702
P08458 Q12527
P39904 P47128
P46963 Q02774
P47818 Q04370
P36162 P38865
P38991 P38182
P08525 P53838
P22082 P38880
Q03337 P25591
P16370 P40526
Q12160 P29340
P48567 P38742
P32803 Q04329
P54730 Q07418
Q02767 P36168
P23639 P53264
P19882 Q02795
P38705 Q08650
P27825 P47040
P46972 P80667
P53918 Q07418
Q04835 P46983
Q12248 Q12028
P32445 P38069
P38203 P28795
P38910 P53248
P18410 P34230
Q06630 Q12382
P53968 P07342
P34078 Q03694
Q03921 P41903
Q12199 Q02608
Q00578 Q03860
P31244 P43636
P39526 Q06169
Q01574 Q03370
P32380 Q06678
Q01852 P54837
P36163 P42839
Q12386 P46971
Q06675 P47124
P14359 Q03630
P47112 P53845
Q05043 P25574
Q05871 P07267
P38088 P16649
P40509 P42951
Q05785 P47123
P20050 P53083
P38162 P32386
P40367 P35197
P04039 Q12462
P22136 P43614
P40367 Q01590
P08524 Q99190
P36051 P24004
P35206 P32913
Q04969 P25613
P40544 P39106
P53324 P14772
Q02896 P53882
P53540 P38341
P12868 P41821
P19262 P36116
P38334 P38137
Q03322 Q08215
P21190 P39012
P25569 P40003
P30777 P38810
P32363 P40395
Q06159 P32343
Q07532 P38270
P53600 P38356
Q12284 Q12028
Q03465 P38959
P18496 P39702
P14922 P32621
Q08215 Q05899
Q04226 P38817
P47031 P42951
P32380 Q04924
Q12284 Q12405
P34111 P22803
P26793 P25303
Q07807 Q12380
P38261 P12868
Q02784 P32912
Q00873 Q12114
P40958 Q12425
P11927 P46957
Q03455 P38817
Q99186 P41912
P15315 P53950
P39007 Q08001
Q05787 P32893
P00410 P38821
P04386 Q05040
P41733 P25641
P38283 P47065
P34223 Q07549
P03874 P38166
P21951 Q03860
P47037 P38341
P49334 P53947
P22936 P29340
Q12236 P80667
O13297 P38292
P46972 Q06651
P47013 P39923
Q12248 P20606
P38872 P49018
P53076 P27825
P40003 P38816
P32331 P40509
P38200 Q12406
Q99257 P32578
P08525 Q12144
P38169 P25584
Q02784 P28795
P53847 Q12042
P42940 P31755
P34072 P39965
P40341 P53195
P38261 Q04370
P28519 P43555
P40526 P41807
Q03667 P38182
P25045 P36047
Q05043 Q99394
Q07732 P32800
P38356 P32573
P36023 P38717
Q03673 Q12405
P38878 Q99385
P31380 P00045
P39723 P38351
P25298 P38221
P35718 Q06169
Q12315 P53845
P38888 P33894
Q08702 P28795
P38210 Q03691
P38345 P32796
P53082 Q03730
P34072 P32580
P25584 P40501
Q12495 P38929
P32830 P39718
P40070 Q12031
P16151 Q05902
Q00776 P38231
Q02260 P32629
P33419 P14908
P32319 P53950
P21269 Q05568
P38753 Q12107
Q03630 P14359
P50275 Q05979
Q06541 P29340
P47017 P25646
P21192 Q03824
Q00816 Q12239
P40094 P08456
P02557 Q04195
P53037 P38842
P21190 Q00582
P40350 Q03308
P41896 P23542
P53039 P38164
P38891 P27825
P15315 P27796
P38888 P47075
P38991 P36057
P39678 P25641
P33411 Q12382
P39515 P36149
P14020 P40071
P00175 P53121
P26343 P50108
P35206 P41909
Q12208 P40004
P34087 P53735
P53195 P39108
P24280 P27796
P53061 P41903
P33755 Q04767
Q03337 P38142
P41806 Q08444
P41896 Q03694
P32776 P32074
P21691 Q03824
P49704 Q06567
P07248 P24004
P21538 P38821
P40825 P53437
Q08951 Q07980
P40160 P47114
P00830 Q03860
P40968 Q02772
P17967 P32343
P07269 Q07468
P53968 P33760
Q06630 P22203
P53507 P53223
Q12080 Q08280
P37267 Q06096
Q08686 P35056
Q08004 Q03370
Q12386 P53882
P08456 P47170
Q05166 Q12524
P47093 Q05871
P46671 P39727
P47025 P13711
P36013 Q12042
P17967 Q12142
Q03880 Q04370
P53267 P23642
P46964 P24004
P12954 Q12324
P38169 P16603
Q12142 Q02969
P48415 P38745
P24309 P38842
Q00453 P38342
P22136 P41909
Q12031 P53083
P33303 Q08955
P38265 P25642
Q06819 P47064
Q12123 Q02554
Q04377 P40155
P32453 Q03370
P07248 P38270
P38198 Q99332
P00431 P32916
P29055 Q05902
P14907 P53337
P20433 Q02896
Q04432 P11746
P32776 P40152
P38307 Q12462
P28742 P53437
P38242 Q04370
P00427 P25358
P40318 Q05871
Q07821 P53037
Q12421 P46984
Q06217 P06105
P47093 Q12405
Q05867 P41544
P53267 P28795
P38263 P29295
P54730 P53273
P30775 P38334
P50087 Q08215
Q12031 Q08236
P53079 Q03824
P48567 P38932
P08425 Q12246
P29469 P53845
P18494 P43582
P32331 P53747
P50874 P32897
Q00816 P53838
P40026 Q06179
Q02804 Q12331
P49687 Q06497
P15367 Q04767
Q04751 P36168
Q03308 P36147
P27801 P53073
Q06011 P53192
P45819 Q02932
P35179 P38356
P38822 P25368
P53195 Q05871
P36130 Q12372
Q04924 P40071
Q03308 P40857
P52871 P17255
P21269 P25568
Q02969 P09232
P53721 P32600
P54999 Q03694
P39522 Q03824
Q03673 P32913
Q12262 P48559
P39009 P32445
P08525 Q12154
P25639 Q04934
P08153 P32600
P18544 P22211
P35056 Q12096
P13433 P36168
P32790 Q04632
Q07821 P32800
P08466 P27796
P40471 P46982
P28496 P22803
P53378 P43586
P38335 P38211
P40094 Q03370
P21951 P41903
P31109 P53112
P19882 P36116
P23724 P53918
Q02260 Q06541
Q12031 P13711
P11746 Q12205
P46673 Q04991
P13134 P46983
P53730 P41807
O74700 P25591
Q99190 Q06169
P34223 Q12382
P12904 P35179
Q07540 P38292
P53039 Q05568
Q06704 P37261
Q99332 Q08215
Q07541 P32573
P53303 P53146
P49686 Q12160
P25298 Q04924
P40343 P32897
P18409 Q05568
Q03018 Q05040
P07248 P22804
P46964 P38865
Q05166 P38345
P38766 P35176
P25386 P31412
Q12267 P12689
P29496 P41903
P31539 P38358
P06786 Q03020
Q03330 P53721
P48526 P21147
P47065 P39968
P25042 P36164
P38114 Q04272
P34111 P14359
P53954 P38682
P10355 Q12114
P09457 Q05359
P36093 Q12349
P38878 P41903
Q04199 Q12255
P40367 P38137
P38353 Q03824
P23724 Q12331
P53192 P32837
Q05583 Q12096
Q12745 P47075
Q06410 P39968
Q06096 P14772
P38114 P38273
P20050 P20048
Q08457 P32573
Q07830 P54837
P32331 P47082
Q04491 P38855
Q12223 P54837
Q03957 P07342
P53082 P41903
P53271 P54000
P50861 P24004
P53628 Q03941
P40547 P32352
P38624 P33767
Q08280 P46983
P13186 P38989
P36012 Q04272
P48527 Q02205
P38839 P03875
P39102 Q03730
P52920 P01097
P38111 P08456
Q07688 Q02205
P49686 P32613
P48567 P38211
P21560 P53079
Q12372 P32803
Q04002 Q06541
P16622 Q06644
P08153 P41909
P41895 Q08921
P28241 Q04632
Q02336 P39522
Q03798 P32796
P50874 Q06678
Q02647 P21243
P35201 Q12380
Q12386 P38301
P39904 P36051
P29055 P40085
P38283 Q99385
P53083 P32573
Q06217 P26364
P04386 Q12154
P38265 P16661
P07284 P32447
P11746 P32191
P40341 P38292
Q12341 P53299
P40565 Q07541
P33322 P13711
P47074 Q92331
Q12374 P53178
Q12160 P42839
Q12372 P53192
P38992 Q12527
Q03330 P33767
Q02630 Q08215
Q08754 P53184
P33418 P38341
P40544 P11076
Q03944 P53959
P25583 P46965
P40544 P53112
P34072 P38888
Q08280 P42951
P41895 P24004
Q12404 Q02948
P05759 Q92328
Q08550 P40098
P25043 P07286
P53083 Q08951
P39104 P38176
Q01802 P22211
P29539 P47114
P40460 Q12324
Q12425 P32913
P46985 P24004
P39526 P38292
P40318 Q03921
P36094 P53037
Q03020 P40107
P32855 P47171
P08456 P53192
P41895 P21957
P37298 P23542
P19658 P14020
P07269 P38137
P12904 Q04491
P61829 Q04947
Q12511 Q05899
P38351 P40071
Q12404 Q08484
P25491 Q06665
Q12236 P38300
P33448 P35844
P53253 Q08215
P40341 P38962
Q12039 P29340
P39904 P38292
P17891 P47114
P34161 Q05871
P52923 P53223
P36023 P53121
Q01532 P38176
P31111 Q08474
P40051 P47114
P27692 P32319
P38989 P35691
P39015 Q12067
P31380 P52871
Q12267 P31412
Q07418 Q12255
P20606 Q04329
Q04632 Q07376
P14359 P38797
Q03018 Q04958
P03874 P25385
P38872 P53037
P38301 Q03694
P40070 Q12527
Q12236 P36516
P18414 Q04329
P32379 Q12270
P36147 Q05787
Q04083 Q99394
P16522 P53954
Q04675 P27614
P32830 P38855
P22035 P53224
P18494 P38873
P48525 P25580
P07286 Q08001
P13434 P80667
Q12365 P53032
Q12284 P25365
Q12067 Q00582
Q12402 P25591
P08417 P40155
P08468 P22211
Q08227 P32621
P39010 Q02969
P40454 O14464
P50108 P27614
P40068 Q12255
P35056 P32387
P40565 P38356
Q08686 P22804
P43636 P14904
P08458 Q12032
P33448 P11655
P09624 Q02969
Q08702 P27895
P53192 P07267
P22936 Q02784
Q06011 P38888
P38819 P38310
P38198 P10355
P22336 P32567
P42945 Q03694
Q6WNK7 P25386
P07143 Q12142
P47047 P53845
P12383 P41544
P54730 P16547
P36094 Q12511
Q12208 Q12405
Q12411 Q04922
Q05050 P38342
P32353 Q02948
P38879 P40056
Q12372 Q12301
P25371 P36062
P39108 Q06325
P32454 P40155
P54999 P08417
Q99287 P26725
P32833 P47031
P40208 Q01163
P40554 P32842
P16664 Q06497
P32332 P33894
P53730 P27801
P40518 Q12433
Q12248 Q04370
P41920 P29340
P06774 P80667
P53171 Q07541
Q02260 Q12089
P40554 P25270
Q02647 Q02100
P15315 P40071
P36146 P25625
P20048 P39702
P39707 P38292
P05759 P07806
P33322 P38242
P38691 P41811
P00830 P38736
P53633 P41903
P33419 P53918
P48813 P38929
P20107 P36039
P47017 Q06541
P38203 Q05871
P35999 P29340
Q03103 P40482
P47019 P53248
P31378 P40155
P10961 P42836
P32790 Q02795
P48360 Q05919
P22082 P38837
P14359 Q06346
P38969 Q08280
P38989 P47015
Q12025 P40549
P53860 P46983
P38166 Q12408
P41896 P41806
P40582 Q03694
P49687 P43621
P53064 P18962
P53267 Q12142
P10507 Q03370
P53011 P38166
P06774 Q08215
P39720 P41318
P12689 Q12191
Q12431 P38932
P08417 P39734
Q12372 P53011
P11746 P32331
P53896 P36125
P32910 Q05359
Q92331 P25591
P32898 P46964
P20107 P38137
P53082 P40003
P40464 Q12255
P16451 P39734
P39904 P27614
P53892 P52593
P38691 Q12029
P53267 P38694
Q02630 P39965
Q6WNK7 P32611
P40066 P33296
Q12055 P14693
P00830 Q04602
P32445 Q08548
P14359 P27999
P40350 P35845
P38210 P38164
P20048 Q06497
P11746 Q03941
P09959 P36164
Q12386 P53184
P32379 Q12380
P14908 P48559
Q05359 P40155
P25639 P40529
P26364 P38142
Q99316 Q04183
P53061 Q12121
P53045 P17255
P32432 Q06630
P22137 Q02205
P50108 P53184
P53008 P53747
P38523 P18410
Q04458 Q12382
P40971 P40515
Q07807 P40857
Q03554 Q12462
P38707 Q08955
P53178 Q02896
P40003 P24004
P08456 P53951
P39715 P17898
P09547 P26364
Q12039 P53195
P50088 P38814
P22855 P53730
P39113 P39543
P13433 P32573
Q06032 P40526
P46678 P53248
P07263 Q02205
P52923 P32074
P25646 P53184
P32916 P22219
P49687 Q02773
P05066 P36051
P38351 Q99394
P47133 Q04183
Q03713 Q3E790
P26364 P34237
P49960 P40155
P08458 Q05568
Q6WNK7 P38182
P53271 Q02969
P38242 P38329
P53628 P46983
P11746 P38873
Q08548 Q06497
P04039 P25386
P32473 P42839
Q08920 Q06325
Q06892 P32609
P32485 P53112
P29469 P13711
P32357 Q08484
P05759 Q12006
P19880 P53629
P53886 P36520
P20107 P22804
P00854 Q06385
P11655 P38310
Q02896 Q03370
P47064 P36051
Q04958 P07267
P53184 Q12527
P40047 P53083
P32524 P53093
P40457 Q08444
P23638 P53146
P41834 Q03370
P48415 P35180
P33201 P11655
Q07395 Q12402
P40094 Q05867
Q02647 Q07915
P35192 P25345
P35206 P23542
Q06819 Q12511
P53886 P38742
P40464 P53747
P36146 P53248
P40454 Q12328
Q08227 P22148
P0C0W9 P00729
P30771 P47154
P46989 Q05568
P53073 P54837
P08153 P80667
P40509 Q04934
P34161 Q12241
P17891 P30777
P36421 P53079
P40317 P34230
P00410 P43682
P35729 P38860
Q07395 Q08484
P40364 P23542
P38221 P32913
Q12208 P36125
P25298 Q08474
Q04053 Q05902
P53083 Q01590
Q08645 P48559
P41695 P43682
Q12236 P25574
P32264 P03872
P25694 P47039
P53956 P53037
P39904 P40857
Q08004 Q01852
P02309 P38242
Q12425 P53192
P38374 P50896
Q04847 P46682
P41695 P18414
Q04632 P17261
Q04338 P38310
P39727 Q03370
P46951 P53083
P40094 P36023
Q00684 P50088
Q06616 P50087
P39702 P53882
P14737 P24280
P49686 Q06815
Q01852 P39524
P21951 P38292
Q06697 P28795
Q06568 P47039
P52891 Q02774
P53930 P11076
P27705 P53600
P38878 P37296
Q04311 P40318
P21147 P36168
P18888 Q07418
Q12434 Q07623
P39543 P50091
Q12055 P47818
Q04199 P53959
P54784 P40155
P17157 Q03714
Q03673 Q03694
P40051 P25385
Q04377 Q12016
P40155 P36149
Q04083 P32476
P53394 Q03824
P36094 P38929
P21269 P15303
Q08702 P38428
P48360 P50091
P17106 Q12205
P61829 Q12405
P22035 Q12405
P16658 P42839
Q12431 P53747
P17214 P25365
Q04847 P33894
P53860 Q12527
P53507 P39704
P25385 P28795
P36149 P38356
Q07821 P38179
P25451 Q12382
P32524 P30777
Q08144 P38356
P39007 P42223
P13574 P38353
P50861 P15303
P38843 Q08144
P00854 P40955
Q04549 Q05854
P05759 Q05568
P00447 P38301
P14064 P35056
P39678 Q04991
P53968 Q12232
P53159 P25580
P33754 Q03921
P29469 P40050
P11746 P12868
P11746 P53951
P16639 P54730
P25639 P40008
Q00453 Q12006
P38261 Q08144
P47017 Q04338
P40559 P25632
P47025 P38742
P18239 P46985
P39904 P40422
P38283 Q06169
P33895 P38206
P16370 P39981
P13711 P38316
Q08230 P32609
P38335 P53959
P21657 P41810
P40155 Q03897
P32910 P36149
P25605 Q05919
P32591 P17898
P38077 P38855
P31378 P40526
P38879 P08468
P41800 P39108
Q08096 P40215
P40957 P24280
Q07541 P32318
P38162 P41811
P53550 Q12094
P14291 Q08280
P47037 Q07821
P38111 Q12524
P25639 Q08215
P32558 Q04119
Q06485 P32800
Q08920 Q04602
Q08702 Q05359
P32829 Q02784
P43621 Q03370
Q02642 P38270
P52923 P40056
Q12223 P41544
Q92316 P14904
P21192 P50108
P33760 P32837
P09938 P39010
Q08645 P53112
P39734 P34756
Q08457 P38270
Q12239 P38292
P21242 O75012
P40957 P27614
Q12098 P32621
P38995 Q02969
P20433 P53112
P33201 Q99394
P47031 Q04396
P53324 Q03337
P40457 P32388
P38717 P38166
P53930 Q03630
Q05541 Q12301
Q03220 P21269
P25451 P32785
P41910 P46972
P39720 P40008
P40350 P46983
Q05931 P53184
P29056 P22214
P38995 P42839
P39108 Q04602
P25583 Q04410
P40568 P38873
P31111 P53747
P34087 P36519
P39113 P07257
P06208 P13711
P40457 P32387
Q12520 P80667
Q05919 P33760
P33418 Q12246
P53540 P40107
P46989 Q08215
P18496 P16474
P33418 P53959
Q12349 P43555
P38826 P53918
P32357 P53171
P21691 Q08215
P53159 P38231
P23255 P52923
P38793 Q03824
Q12039 P40544
P20485 Q99190
P32803 P40155
P39006 P53541
P06105 P26725
P06786 P35845
P25338 P36168
P20107 P38810
P10355 P40482
P14291 P22803
P15624 P53040
P10566 Q04632
P36094 Q04370
P38170 Q12324
P47069 P53083
P53878 P36051
P16474 P25385
P53271 P38292
P04147 P38142
P35189 P43682
P20967 Q12284
Q03218 P39727
P31382 Q04491
P49018 Q02725
P39904 Q03370
P40302 P53039
P10834 P38842
P22804 Q05902
Q08199 Q03370
P36029 Q00582
P40532 P39526
P38902 P38836
P05759 P25568
P40317 P32445
P32916 Q12208
P21691 P32580
P28791 P40107
Q03063 Q06541
P38863 Q12380
P48837 Q08484
P28519 P36116
P38991 P36168
P46682 P43571
Q12402 P38358
P32855 P39943
P48415 Q03778
P38374 Q03630
P47017 P35197
P11746 P21825
P32380 Q04599
P38203 P36149
Q12284 P53248
Q00453 P18900
P32910 P37020
P20048 Q03897
Q06169 Q04934
P47017 Q02948
P03874 Q12096
P40530 P32613
P33421 P53747
P32476 P32319
P41806 P38855
P40460 Q04301
P32445 P38962
P47166 P38358
P53104 P28795
P40317 P50108
P23638 P53947
Q08920 Q05902
P38374 Q03824
P26637 Q05043
P38206 Q03897
Q02630 P39722
P49960 P42839
P00045 P41909
Q08931 P24004
P22855 P36068
P35181 P32609
P00724 P36064
Q12223 P36018
Q07532 Q00539
P06105 P42839
Q03497 Q07468
P38265 Q05521
P36037 Q12121
Q12208 P53192
Q06625 P39718
P33895 P11075
P32380 P29340
Q12520 Q12114
P09959 P22214
P39108 Q03697
P34077 P38855
P06777 Q05899
Q08645 Q08650
Q03880 P34230
P21538 P28496
P06786 P40527
P40544 P38182
P02309 Q06644
Q12142 P40553
Q04199 P32785
P47054 P27514
P32526 P39522
P32830 P06197
P53083 P32386
P40533 P32609
Q02642 Q07418
P40530 Q12239
P37267 P38962
Q05867 P42836
P21592 P53191
P50861 P32578
P35203 P07286
P29539 P53039
Q92316 P32573
P38819 P13711
Q99393 P17255
P20433 P33760
P38822 P38628
P12904 P36168
P49686 P16622
P08417 Q12016
P09938 P34111
P32628 Q08199
P32830 P41903
P38242 P34230
P54790 P38231
P27705 P27895
P40515 P40532
Q03465 P38814
P40160 P00410
P38793 Q08004
P18496 Q99287
P40957 Q03322
P17065 P38273
Q07451 P53191
Q08931 P38270
P11978 P29340
P49687 P16474
P32379 Q02772
P13434 Q03660
P40026 P08417
P53394 P32600
P12868 Q05905
P07263 P40395
P26725 P32578
P48415 P28795
P40471 P32893
P0C0W9 Q04934
P36161 Q02771
P25569 P36023
P47124 Q05568
P32558 P22214
P47116 P38137
P00830 P38301
P20606 Q03761
Q02642 P15179
P20606 P40451
Q12346 P36168
P23255 P53507
P21538 P32473
P39103 P43560
P25386 P25613
P50088 Q03824
P15873 P53906
Q03941 Q02969
P40857 P11655
Q02199 P07251
Q08702 P40955
P26754 Q12405
P05759 Q04958
P07261 P47026
P13382 Q05043
P38353 Q08215
P40477 P32048
Q06346 P07267
P38910 Q08001
P48415 P35194
P32453 P32352
Q04767 P32842
P20434 P37296
Q06551 P39981
P23639 P36062
Q03218 P32573
P53303 P11075
P53079 Q03941
Q03455 Q05871
Q04053 P48581
Q02773 P47124
P53121 P25591
P32628 P46983
P32333 P38742
P47017 P09624
P36130 Q06169
P53860 P39968
P38911 Q03201
P32776 Q04629
Q01159 P36029
P22336 Q05568
P36013 Q08743
P23644 P28795
P34078 P32800
P52871 P38810
P35181 P29340
P11655 P40501
Q08484 P39981
P40066 P03875
P38088 Q12028
P21306 P35197
P46970 P40557
P17898 Q04338
P36162 P25584
P53541 P28795
Q05955 P36047
P36057 Q12246
P40957 P25591
P24280 P37302
P31373 Q08162
P40208 P32386
Q03254 P40107
Q06686 P33296
P38203 P40513
P40094 Q02685
P21306 P43621
P06208 Q08236
P54861 P53148
P53878 P27614
P39702 P53184
P06839 Q05637
Q02774 P38742
P43583 P38264
Q12315 P35176
Q99186 P32319
Q03063 Q12006
P29469 P40098
P47065 P32939
P46673 P25641
Q03497 P23542
P38351 Q02783
P43583 P41903
P25385 P36168
Q12287 P39108
P32526 P42839
Q07541 P38682
P26793 P39010
P07274 Q12052
Q08215 P40003
P40457 P14359
P09938 Q12114
Q02629 Q12241
P38334 P42836
Q12495 P38330
P54861 Q99316
P21242 P25641
P38325 Q06644
P17214 P39707
Q12411 P14693
P38863 P53721
P06208 P40009
P38768 P20967
P10962 P40526
P47025 Q04119
P14359 P46983
Q12208 Q03694
Q12192 Q03694
P40009 P20795
P53045 P32796
Q99219 P52488
P39103 P38164
P38624 P39112
P38221 Q03694
P47025 P25580
Q12468 Q08951
P89105 Q03723
P21269 P38959
P32609 P53254
P34232 Q12324
P40968 P53146
P32621 Q12241
P32621 Q07468
P07276 P39543
Q06675 P53220
P46964 P14904
P21691 Q02896
P08525 Q99394
P20050 P17065
P34111 P47013
Q02629 P36531
P05066 Q03370
P36057 P38292
P36421 P40085
Q08932 P38077
P05150 Q03776
Q12284 Q03824
P40003 Q08562
P06786 Q04370
P22579 P35844
P53267 P36149
P06778 P23493
P38705 P25694
P40958 P38992
Q03103 P32913
P61829 P38873
Q12443 P18962
Q12142 Q12524
P52593 P46982
Q12480 Q12154
P11655 P39718
P48837 P27796
P30822 P25613
P34077 Q06096
Q12080 P14020
Q04458 P22219
P09119 Q04602
P40857 P53112
P53918 P35845
P47065 P28795
Q03673 Q12462
P40484 P25613
Q03898 P36164
Q00873 P34230
P22148 P37302
Q00684 Q99393
P13382 Q03370
P32800 P47040
P31111 Q02608
P07261 P53838
P28519 P47133
Q06704 Q04602
P40215 P13711
P37298 Q08650
P34223 Q06096
P38714 P53093
P06839 P36519
P35200 P53039
P53173 P80667
P29469 P31412
P38753 P41821
P61829 P53192
P29496 P38836
P32357 P38682
P40302 P36029
P32833 Q12096
P47025 P47154
P35999 P31755
P32379 P36533
P14291 Q12372
P40395 P34756
Q12223 P38555
P07278 Q06678
P10962 P53337
P18544 P27514
Q07904 P36149
P27636 P32480
Q99394 P53747
P28496 Q06169
P40457 P38072
Q08199 Q12524
P40070 P38182
P40070 Q08215
P53173 Q12473
P19880 P08067
P32558 Q12121
P25580 P38137
P39103 P32600
Q03667 P14772
Q03338 Q12165
P22035 P53633
P38207 Q12331
P09959 P38172
P25569 Q12328
Q01159 Q12003
P40097 P39007
P26755 Q12016
Q03530 Q07468
P89105 P38880
P26343 P43560
P32558 P38301
P18494 Q03824
Q12164 P46682
Q03921 Q08474
P41811 P14359
Q07878 Q03370
Q12495 P27692
P40161 Q07895
Q12192 P22543
P38374 P32800
P22336 P53950
P53968 P46983
P40568 P25625
Q02825 P40451
P39986 Q08951
Q12262 P38182
P39012 P22214
P39007 P32600
P32862 P40529
P47047 P38855
P33418 P39718
P38351 Q08754
P38221 Q07418
Q12749 P39718
P38077 Q12255
P47064 Q03370
Q08457 P53248
Q06405 P32343
P38164 Q06169
Q08550 Q12096
P48525 P38166
P43560 P40155
Q12365 Q12223
P13433 Q07418
P40549 P53184
P38203 P47166
P36039 P25591
P35177 P25374
P50108 P50091
P06786 Q04013
Q12192 Q04410
P29539 P36029
Q03497 Q08199
Q05583 P46982
P46963 P38885
P07272 P35845
P38127 Q02725
P35197 P40857
P25043 Q12025
Q02629 Q03694
P38913 P24482
P00410 P27796
P20434 P53297
P39112 P43601
P48415 P09232
Q03063 P47061
P21592 Q04183
P25298 P53730
P38162 P38688
Q03218 Q07468
P25694 P38199
Q02772 Q06497
P25298 Q12096
P40068 Q08236
P31380 Q12042
Q04969 Q04119
P08566 P38628
P12383 Q04562
P16547 P38374
P53973 Q04301
P39734 P32796
P46682 Q12462
P21538 P24004
Q12267 P18409
P18494 Q92331
Q08227 P40501
P53886 Q02969
P39986 P17261
P53628 P43560
P36051 P25584
P25641 P33760
P17890 Q02896
P22211 P53112
P40094 Q12425
P53079 P46983
P46675 Q06164
Q12248 P36096
P54861 Q02795
P38153 P31755
P40090 Q03860
Q06346 P32842
P32526 Q12382
Q06385 P53083
P38817 Q12524
P38342 P53173
P25694 Q08236
P38153 P38175
P42945 Q08960
Q12208 P53121
P05759 P40152
P18412 Q03880
P21538 P16622
P06701 P40582
P35999 P53184
P38859 Q06096
Q03714 P38358
Q12382 P32796
Q03957 Q08622
P07248 P25584
P25338 P36149
P40958 Q04301
P43563 P34240
P38261 P80667
P21691 Q03660
P50945 P53224
P06704 P04039
Q12236 Q04958
Q12123 Q08287
P25646 P53079
P32790 Q03554
Q99186 P40367
Q06630 Q12096
P53267 P24004
Q00684 Q01519
P40155 P42223
P35056 P20107
P39007 Q03308
P32380 Q12016
P20434 P53083
Q12749 Q04924
P38428 P27614
P35203 P32915
P38334 P80667
Q01532 P40318
P40068 P39718
P41903 P12868
P21657 Q05871
P53096 Q12025
P21657 Q02783
Q06485 Q02896
P33322 P33775
Q00776 Q04991
Q03630 P38292
P54791 Q08474
P53093 P25584
Q12133 P38962
Q05867 Q04491
P05759 P16474
Q12098 Q07549
P32357 P07170
P25451 P46989
P47074 Q12301
Q03554 P80667
P35200 P32361
P54999 Q99325
P38879 P32800
Q03880 P41807
P31380 P50091
P32913 P38903
P25580 Q04410
P32790 Q12003
P38822 P50106
P39112 P32800
P14693 P32573
Q07532 P36149
P36775 P32353
P38753 P53045
P16658 P38166
Q08550 Q12016
P32319 P32573
P36162 Q12473
P47112 P33775
P09938 P38325
P22035 P53622
P32526 P39718
P16664 P28795
P47017 Q12122
Q04410 P27514
P07273 Q12382
P61829 P53314
P32621 Q08001
Q06163 P08466
P38839 P38142
Q03957 P25365
P20485 P46962
P28737 P39007
P27636 Q04048
P43563 P39007
P08458 P53600
Q02100 P17898
Q12480 Q05521
P46985 P39108
P38989 P29340
P39108 P00420
Q04005 P13711
P32379 P22211
P53721 Q03630
P30775 P37296
P40003 P38629
Q99332 P39923
P11978 P53882
P15179 P50091
P18409 P36168
P06105 P39718
P46995 P41800
P39734 Q06708
P26793 Q08001
P36057 P40107
P38170 P22136
P53954 Q01590
P38996 P41912
P21242 P46964
P12868 Q05515
Q00539 P40451
P32628 P42223
P40526 P40529
P06777 P47818
P53905 P46983
P47025 Q02969
P38283 P40857
P40302 P35691
Q03465 P00128
P38632 Q08474
Q12372 P32800
P40341 P38356
Q12374 Q03723
P00431 P42223
P38705 P33760
P46682 Q08960
P08524 P53196
P40526 Q05568
P39678 Q03899
P38323 Q12255
P32836 P22203
P04801 P21657
Q05050 P53869
P32485 P38929
P00128 P46989
P32571 P27999
P47025 P36029
Q03330 P32353
P25591 Q12114
P53930 Q12232
Q12267 P38334
P36060 P31412
P09547 P32318
Q03630 P53184
Q03660 P53184
Q12315 P53039
Q04958 P38358
P13586 Q08236
P53267 Q04311
Q12267 Q03554
P32485 Q08215
Q92328 Q02725
P53104 P39727
P40075 P53838
P35845 P53184
Q12133 P27614
P38874 Q12154
P40350 P47064
P35192 P38865
P41806 Q04119
Q08144 P53184
P36094 P53320
P53845 Q12527
Q06032 P38069
Q04835 P40056
P26343 P32800
P54730 P32368
P08456 P38244
Q04675 P53845
P00447 P53104
Q04005 P35691
P35844 P50091
P19880 P21801
Q08920 Q03370
P40085 P41318
P48567 P38855
Q04396 Q12524
Q12480 P23642
P22035 P22543
P09938 P41543
Q03691 P38176
Q03218 P53622
P38632 Q02795
P35176 Q12405
P32803 Q08236
P34078 Q12114
P42945 P32600
P16522 Q03370
P21657 Q02774
P47013 Q05871
