P17890 P28791
Q99393 P38334
P53628 Q05867
P20434 P53083
Q03954 Q03714
Q12349 P80667
P49775 P47064
P38262 P29340
P07143 P32074
Q12208 P38855
P22035 P53290
Q06616 Q08215
P28496 P38836
Q06159 Q12301
P17157 P38876
P35192 Q07418
Q02630 P39010
P38958 P40152
Q12029 P32573
Q12349 P22543
P27692 P53845
Q12142 Q02969
Q06681 P38221
P19880 Q05568
P32836 P53112
P25591 P38858
P38862 P50108
P11746 P21825
P53192 P38137
P38221 Q12405
Q12443 Q02969
P40056 P41807
P35200 P21825
P43617 P53037
P29496 Q12372
P33418 Q06177
P14306 P38632
P38862 Q05040
Q12425 Q04370
Q00776 Q12050
P52593 Q04370
P53171 P11655
P31244 P43560
Q07451 Q12028
P14922 Q02486
P46681 P53541
P57743 P36010
P31755 Q12255
P40464 Q04410
P14064 P32796
P47069 P38137
Q12315 P34237
P32558 Q12122
P40079 P19955
P29055 P35181
P39515 P38179
P21192 Q12096
P41834 P40527
P06704 P53173
P32361 Q12524
P02293 P47015
P32432 P34756
P04173 P32786
Q04491 Q08280
Q00578 P07884
P19736 P08456
P40968 P32939
Q99332 P47114
Q03018 Q08484
P40094 Q06485
P40051 Q05040
P40457 P38873
Q03018 P50944
P53954 P25584
P41920 P38242
P38969 P41903
P53281 P40152
P40513 P53104
P39522 Q12405
P53173 Q12016
P38342 P80667
Q06551 P14772
P38325 P27825
P04803 P40471
P38989 P41318
P38342 P38855
P32318 Q03430
P31382 P36107
Q03954 P32796
Q07395 P13586
P38262 P38875
P53146 P32800
P12695 P40155
P13382 P50091
P39015 P53273
P25042 Q07541
P10961 P38884
P38207 Q12746
P21190 Q03713
P53076 P38821
P46995 Q12473
P22214 Q03897
P52488 P38244
P38872 Q03944
P07255 P32361
P39113 Q05521
P38968 P22134
P39108 P32332
P25574 P32796
P49334 P20795
P25298 P50091
P38374 Q03897
P19736 P38137
P47074 Q02205
Q06568 Q06169
P31755 P38778
P47025 Q99190
Q12154 P33760
P49704 Q08215
P53968 P14772
P11978 P38349
P33448 P43614
P37267 P39981
P36060 P38929
P41806 P36525
P52891 P35996
Q12748 P40858
P33411 Q03322
P53843 P48581
P07866 P06102
Q04002 P37296
P26188 P32378
Q07395 P80667
Q03028 P53224
Q00816 P24004
P53061 Q12443
P53076 P42223
P32505 P40471
P35201 Q12382
Q03954 P43555
P48559 Q06346
P89105 P46943
P32453 Q07418
P21306 P39968
Q12270 Q04370
Q12386 Q04958
P52593 Q03530
P53397 P36519
P47017 P36039
Q03702 P40557
Q03691 P38176
Q12468 P25568
P36163 P46965
P25644 P38810
P89105 P41807
P38210 Q04370
P38826 P27929
P26755 Q02875
Q06616 P39106
Q05931 P38855
Q03337 P38247
P40068 Q12191
P19262 P39718
P30902 P38855
P10507 Q03897
P38345 P35845
P33411 P48415
P06839 P46983
Q03784 P38329
P40554 P53079
P12689 P41733
P13433 P53173
P08524 P38859
P31378 P32796
P53540 P13711
P39113 Q03370
P22804 P22203
P46963 Q92328
P32915 P38358
P53968 P53112
Q03954 Q08215
P81449 P25584
Q01217 P41544
Q06217 Q08548
P15179 P53845
P36149 P38292
P38439 P38888
P10849 Q12527
Q03579 P38814
P25491 Q06665
P53121 P53747
P08458 P38757
Q08932 P41810
P25386 Q04329
P34077 P12683
P53079 P38865
Q12462 Q07895
P25625 P34230
P08466 P39108
P40533 P14904
P40515 Q02795
P34087 P36039
P38263 P47045
P15424 P38301
P32913 P04803
P26793 P39718
P08456 P15303
P39904 P53039
P17442 P53184
P23641 P38821
P38839 Q04969
P04050 P33760
P18888 Q03201
P32567 P41806
P28627 P38821
P06197 P32800
P25365 P47170
P32331 P38292
P32898 P13711
P14693 Q04602
P42945 P53039
P38211 P50091
P53600 Q05871
Q06417 P38814
P13393 P38736
Q12346 P53947
P46965 Q07376
P61829 P40075
P39515 P53878
P22219 Q07895
P38114 P52871
P32566 P32600
P19735 P15303
P38632 Q08484
P40547 P06197
P17442 P43560
Q05166 P34237
P18409 Q04991
P32833 Q12191
Q12184 P53337
P34223 Q04491
Q12386 P38819
P38162 Q92316
P28737 P50091
P04840 Q03103
P18900 Q08199
P33418 P41834
Q05583 P10849
P38766 P35845
P20050 Q04338
P14359 Q03630
P00427 P38137
Q03018 P38358
P18544 P39702
P47124 Q03824
Q08932 P25584
P53905 P36164
Q00453 Q04697
Q04226 P32578
P39719 Q04491
P07236 P22804
P46963 P28778
P32776 P09440
P40350 P41318
P46951 P35056
P53540 P19956
P53083 P38995
P38286 Q12405
P40529 P32318
Q04651 P38273
P41806 Q02969
P38755 Q12524
P13393 Q07418
P40208 Q08960
P48559 P25441
P38874 P53239
P47124 P40155
P30902 Q04272
P53968 Q12003
P32500 Q02725
Q12411 P13711
P27825 P53129
P25605 P22219
P20434 P38814
P30902 Q06541
Q02773 P38292
P38753 P38814
P47112 P04803
Q01649 P00127
Q12098 P24004
Q07395 Q03370
Q02825 P47124
Q03018 P53011
Q07807 P24004
P53096 Q03784
P39006 Q03824
Q06159 P40501
P39707 P34240
Q02767 P38770
P14922 P32567
Q12055 Q07895
P53061 P16664
P38261 Q03532
P41543 P31412
Q02772 P33760
P53540 P50108
Q12248 Q00539
Q12031 P40107
Q12236 P39904
P32318 P53192
P38153 P38175
P32580 P43555
P14906 P41909
Q99325 P20606
P49960 Q12301
Q08645 Q12246
P29469 P38069
Q08932 Q08921
Q12233 P42836
P32611 Q12016
Q03957 Q03694
P29055 Q03630
P53193 P38855
P34161 Q05871
P40318 Q92331
P40215 P39981
P43582 P41909
P32445 P40155
P46963 P36096
Q12411 P35197
P23641 P38353
P25045 P36164
P38211 P41811
P16639 P54730
Q00873 P46983
P54784 P32842
P36164 Q04749
P47017 Q07418
P32454 P08456
Q12063 Q03308
P40051 P38069
P32380 P38742
Q00684 Q99393
P42945 Q02804
P22023 Q04749
P16451 P48559
P20606 Q12046
P52553 P13711
P24384 P38342
Q08144 P32318
P52488 P34230
P53397 P25694
P08518 Q06346
P54861 Q03660
P34087 P40501
P07560 P07170
P24279 P36517
P39734 P34230
Q03028 Q03944
P09547 P26364
P49018 P35056
P32609 P53297
P19880 P42839
P32332 P38244
P46971 P34230
P40075 P22543
P53896 Q06497
Q02784 P32912
Q02825 P39923
Q03465 P47139
Q12208 Q12284
P19880 Q12114
P40030 P38356
Q03330 Q04491
P27825 P11075
Q01590 Q12462
P33322 P32621
P35723 Q03824
Q02336 P50091
Q99332 Q05568
P39522 Q03370
P38991 Q12114
Q03370 P38821
P35734 P38162
Q01852 P53838
Q05776 Q06325
P18412 Q03370
Q12284 P33894
Q04746 P47818
P47064 P47025
P04039 Q12154
P53974 P26755
P38793 P38814
Q04201 P53173
Q03677 Q03579
Q12133 Q08144
P21192 Q05809
P20433 P10127
P32319 Q03370
P36107 Q03897
P25293 P38959
Q04675 P32796
P38203 P39734
P53540 P38169
P53076 P53629
Q01590 P46983
P30902 P38137
P39112 P38329
P32526 P38604
P40070 P40107
P07286 Q08001
P46681 P12868
P39526 Q12241
P32863 Q04119
Q03697 P00175
P14064 Q01163
P53507 P38142
P39104 Q02948
P39009 P47061
P26793 P34230
Q00873 Q12284
P53886 P38742
P00175 P17261
P38991 P41811
Q01159 Q06169
P00175 P35056
P35999 Q04183
P16658 Q03824
P32522 P38153
P32463 Q00582
P39704 P37302
Q12030 P47040
P39984 Q05568
P52920 P47031
P25045 P35197
P31539 P42940
O74700 P53847
Q02773 P17255
P40968 Q04958
P14065 P40018
P25591 P38755
P38162 Q06169
P32505 P53112
P39078 Q03957
P21306 P43621
Q03798 Q03897
P40047 Q12380
P22804 Q05521
P16522 Q12239
P53223 P80667
P40457 P32388
P22137 P20434
P16522 P50108
P32454 P41912
P07255 Q08215
P17065 P07267
P40013 P32626
Q03673 P40557
Q12098 P39981
P35201 P12887
P04037 P39543
P40540 Q12191
Q04226 P43601
P38198 P40156
P40477 P22855
P36012 Q02969
P40530 Q12239
P47026 Q03860
P05375 P53104
P28795 P38821
P32833 Q04629
P46970 P53192
P38335 P25584
Q12165 Q02725
Q06485 Q08548
Q12349 P53083
P46989 P53104
P27705 P53008
P38198 Q12164
P39113 P07257
P39702 P22855
P38989 P53112
P32790 P11655
P13517 P25336
P35179 P42836
P06778 Q03778
P18414 P50091
Q04629 P41811
P38913 P33895
P33418 P32361
P41910 Q05779
P22224 P23179
P40089 P36168
Q05359 P47075
P23639 P39707
Q06697 P36062
P26793 P38742
P40009 P53248
P34230 P53191
P13433 P50091
Q06892 P40526
P32363 P32573
Q12236 Q07549
P47064 P24004
Q06686 P25337
P06774 Q08215
P04147 P23369
P35201 P36051
P22133 P36009
Q12155 P27796
P46970 Q02969
P40317 P09232
P20606 P12686
P00431 Q12405
Q05043 Q07549
Q01649 P14359
Q03218 Q08236
P53223 P39010
P25386 Q08977
P25639 Q06205
P53079 P38358
Q01802 Q07830
P36048 P43555
P25502 Q12016
P53267 P38323
P47025 P39718
P34160 P40364
P33895 Q04370
P38334 Q12473
P22804 P32573
P81450 P27614
P38968 P32609
Q12372 P22219
P36146 P53192
Q04835 P39719
P33891 P24004
P53171 P47064
Q12411 P39524
Q12236 P25641
P54784 P27801
Q07688 P39722
P49775 P17967
Q07732 Q05871
Q99325 Q12527
Q07418 P47114
Q12320 P38153
P38265 Q08236
P40051 Q12028
P41806 Q04301
P40547 P46985
P04147 P38793
P22148 Q05899
P38069 P27614
P38839 Q06681
P09624 Q12452
P34087 Q03824
P30771 P42839
P53037 P40155
Q00776 P25625
P05759 Q12527
P52920 Q03246
Q99332 P34756
Q12063 P38865
Q12029 P50944
Q02642 P38995
P36130 P31109
Q03338 P27796
P27692 P27614
P00447 Q12133
P34160 Q06704
P16522 Q12003
P32500 P53079
Q12386 P47064
P22855 P38875
P21192 P47082
P08524 Q99190
Q06682 Q04408
Q99332 Q02969
P41800 P22543
P38825 P47160
Q03373 Q08955
P00175 P38292
P16658 Q08548
Q06675 Q04969
P22803 P40155
P40317 P46989
P41811 P38821
P32910 P40482
P53303 P38745
Q12159 P38356
P11076 P32913
P32790 Q12003
Q92316 P40529
P10961 P38865
P38263 P48412
P53173 P38273
P11978 P07884
P39727 P38873
P53622 P40160
P39998 Q12291
P10834 P53906
P32432 Q06630
P48559 P41909
Q12142 P12868
P11986 P39014
Q12160 P38292
P23644 Q92328
P04147 P25365
P38862 P25642
P89105 Q07418
Q03798 P47160
P34072 P36051
Q00816 Q99190
P08466 P46971
P34072 P32609
P32380 P21147
Q00776 Q92331
Q12160 P38855
P32566 P46982
P08417 Q06541
Q12025 Q07878
P47093 P54837
P40364 P39718
P46673 P50091
P43563 P34240
P32318 P38137
P38242 Q04396
Q99186 Q03730
Q03778 P53248
P40968 Q05871
P38265 Q04370
Q04199 P54837
P14737 Q12405
P54861 P40030
P40350 P39717
P40084 Q12520
Q07541 P38682
P38632 P37302
P47037 Q07468
P38164 P21147
P38152 P53008
Q07688 P22214
P08525 Q06096
P40070 P40094
Q03677 Q07418
P38261 P47082
P00424 P39108
Q02630 Q04922
P36164 Q99385
P27636 P32841
P06787 Q12418
P22137 P53937
P35197 P00729
P36130 P35845
P32917 P25294
P57743 P25386
Q03702 P28496
Q00776 P27692
P35180 Q12284
P40350 P40395
P35192 P50944
P38297 P40367
Q12142 P32318
P24384 Q01163
P53112 Q06551
P25646 Q07418
P22336 P80667
P53868 P34240
P53918 Q03897
P11914 P25584
P47019 P46943
P04037 Q03554
P41695 P43560
Q03957 Q07418
Q04969 P47170
P87108 Q08548
P32829 P53093
Q07807 Q08484
P32505 Q12462
P23641 P53037
P36161 Q02948
Q02630 Q04410
Q00453 P34237
P54999 P40155
P13711 P32837
P47166 Q12527
Q01454 Q05871
P40971 P32609
Q02795 Q12003
P22336 P36149
P25615 P46983
Q03898 P39717
P53112 P40041
P39904 P32913
P43563 Q03941
P27705 P43621
Q05867 P41903
P15315 P53956
Q04651 P38929
P18409 P32800
Q06405 P32343
P48526 P38138
Q06697 Q08960
Q03254 Q04301
P35999 Q12473
P19735 P33894
Q00776 P39108
P36131 P12868
P17891 P35845
Q05080 P47116
P53096 Q04408
Q08955 P32366
P04386 Q06815
P38374 Q03308
P05759 P43601
P32591 Q05863
P15891 P38985
P53845 Q06630
P35723 P24280
P35176 P40529
P18496 P80667
Q03702 P39718
P39682 P35197
Q12080 P38176
P16451 P25580
P40009 Q12003
P38891 P33760
P54791 Q08474
P46963 P39526
Q04083 P32913
Q12098 Q08474
Q12386 Q04370
P38210 P29340
Q02336 Q04924
P32863 P23542
Q02647 Q02100
Q00873 P47154
Q02629 Q06169
P31539 P42839
P22579 P39108
P38992 P40003
Q06686 Q03824
P13382 P19955
P24384 P47818
Q03465 P38356
Q08920 P07390
P18409 Q08001
Q04751 P27796
P39006 P15303
P41895 P37296
P38169 P80667
P06839 Q12402
P53173 P36168
P46681 P40056
P38910 P25365
P43636 P36164
Q06159 P40482
Q99186 P43634
P40008 P21825
P07248 P10566
P40515 Q12527
P00427 P40451
P38756 P31109
P33411 Q04183
P09959 Q06497
Q06686 Q12246
P43555 Q05899
P07248 P40464
P38325 P54837
P12868 P20048
P33303 P40152
P47019 P53248
P47112 P36062
P09436 P38957
P38843 Q04396
Q12191 P40348
P30777 P42223
P31115 P26793
P35192 P53721
P27801 P34227
P40530 P41544
Q01802 Q03694
P36023 Q05919
Q03702 P48559
P12954 P54837
P40107 Q08921
P25043 P48526
Q03921 Q07418
P47025 P40004
P05759 P07266
P40051 P47114
Q08920 P32629
P38839 P38301
P40530 P15367
Q12155 Q03824
P27692 P53045
P53168 Q04370
P38114 Q04958
P00410 P42836
Q06541 Q12462
P53956 Q12462
P20967 P32800
P40509 Q12462
P07560 P07253
P53865 P54999
P40477 Q03897
Q12464 P36168
P33418 P39718
Q08920 Q02608
Q12233 P40482
P38374 P53112
P38351 Q03723
P38862 Q04329
Q12369 Q04739
Q12287 P48415
P53905 P46983
P33322 Q03630
P35192 Q06107
Q00684 Q08280
Q03254 P32559
P12383 Q02969
Q12524 P53191
P25042 P38356
P26754 Q12405
Q08484 P41909
P53886 Q06169
P32862 P53311
P52488 P43621
P39720 P20606
P38911 P33311
P35056 P39702
Q12142 P42836
P53847 P47170
P38555 Q12096
P53951 P50091
P53199 Q05919
P53112 P20048
Q99394 P38855
Q00873 P39727
P06787 Q04368
P33755 Q12402
P32611 P36168
O13297 P32916
P00447 P53248
P32473 P47166
P36162 Q12473
P36162 P38349
P40484 P32796
Q12208 P41909
P40160 P38164
P25502 P38797
P21592 Q05902
P14680 Q03020
Q12386 P00830
Q04408 Q12331
P43614 P38865
Q03455 P39702
P38153 P25613
P39904 P06105
Q12154 P38826
Q12006 Q05637
P07266 P53039
P33448 P53314
P05759 P32939
P36131 P53191
P53860 P28795
P35180 Q03941
P53394 Q12096
P16658 P53184
Q04053 P32353
P47158 P36168
Q12287 P40061
P21306 P32629
P46678 Q99190
Q04491 P47061
P47061 P53191
P43555 P13711
P36107 P37302
Q03220 P53622
P16451 Q99394
Q12098 P00445
P40518 P50278
Q12248 P14020
P47112 P53860
Q02774 Q03694
P07255 Q04947
P32341 P53192
P13433 Q08236
P47017 Q12524
P16474 P35197
P06208 P39727
P32432 P25641
P36421 P53079
P47017 P41909
P16522 P12686
P05759 P47818
P21954 Q12241
P17890 P38959
Q12262 P15303
P32473 Q12241
P23644 P53947
P53171 P35181
P21954 P38932
P53905 Q03151
P34232 P53184
P23642 P46983
P13433 P32339
P34078 Q03694
P43617 Q07895
P38137 P25591
P47093 P07253
Q07938 P09440
P15179 P22214
P53121 P41810
Q92331 P27514
Q03697 Q04935
Q04472 P47064
P47037 P41318
P53146 Q05568
P32787 Q02795
P36421 P16658
P39102 Q04697
Q6WNK7 P36039
P38688 P40395
Q08686 Q02896
P18888 P38127
P18494 P43582
P37292 Q08109
P21190 P80667
P38153 Q07418
P36039 Q12142
Q12154 Q08921
Q08227 Q04767
P24309 P40858
P28239 P36149
P33411 P12868
P15873 Q06090
P17555 P40422
Q08457 P53112
P32613 P38358
P11075 Q04934
Q08227 P38137
P39678 Q12246
P06208 P40009
P24384 P40155
P53045 P38855
P04803 Q04629
Q06686 Q04922
P53540 Q06541
P53843 P09938
P21147 P32800
P39104 P22023
Q08023 P39904
P38604 P27514
P40047 P38329
P37267 P36168
Q03860 Q04749
Q06630 P41318
Q00776 Q06651
P04050 Q12301
P46995 Q08474
P46970 P40318
Q06630 Q05637
Q12386 Q08650
P40185 P38604
P39515 P25385
P47116 P38164
P41318 P53248
P04386 P43582
P14020 P53112
P07278 P48415
P14737 P53869
P00424 P40351
P22082 P32916
Q12248 P33760
P47160 P43601
P39108 P42951
P36149 P39108
P47031 Q04338
Q07807 P53324
Q04410 P06105
Q12349 Q07376
P39009 P20606
P36012 P53104
P32836 P34227
Q12006 Q12255
P53061 P38153
P47167 P43682
P14064 Q04370
Q12530 P43555
Q12365 P32494
P17442 P53248
Q02642 Q02773
P48567 P36116
Q07688 Q08650
Q06630 P40003
Q04491 P39107
P38891 P41544
P40568 P34756
P40094 Q04301
P43636 P41903
P23641 Q12402
P38211 P32613
P32873 Q99288
P22141 P53260
P41800 P38682
Q02336 P41318
P40554 P38875
P46675 O13297
P17106 Q12324
Q12349 P46985
P04803 Q04396
P40030 P32796
P40003 P38152
P80235 Q05871
P22855 P38817
Q07451 Q06497
P80667 P53011
P39015 P53248
P40350 Q03503
P21269 P38745
P47154 P38836
Q92331 P53895
P46970 P39904
Q04410 P50091
P32379 P53324
P03069 P38142
P43563 P46682
P38088 P41903
P04147 P38142
P32327 P40348
P40318 Q08236
P35206 P38810
P40161 P38825
P48526 Q08144
Q03697 P33760
P32524 P30777
P40968 P13711
P25042 P36527
Q01590 P34756
Q03944 Q03370
P18410 P38358
P49960 Q06678
P35203 P25584
P38814 P40451
P31115 P41903
P34161 P33311
P38221 Q04602
P53037 P32573
P14680 Q02804
P21801 P39727
Q04338 Q08743
P32463 P05375
P38843 Q08144
P54861 P53747
P32862 P38958
Q06681 P53845
P34078 P53324
O74700 Q06704
Q05043 P40532
P53037 P46972
Q04472 Q04969
P07261 P22855
Q04629 Q04632
P38819 P38292
P53628 P41903
P38707 Q08955
P08518 P39727
P31109 Q05521
P47017 P53192
P53628 P38962
P04147 P46985
P38439 Q08227
P32453 P25641
Q06485 P32915
P04147 P15565
P0C0W9 Q03778
Q08227 Q12405
Q06485 P18410
P53843 P29496
P40317 P38323
P32485 P12683
Q12530 P38873
P05759 P18409
Q12029 Q04272
P25644 P41911
P41895 Q12205
P26188 Q06385
P26754 P25385
P53112 Q03790
P53064 P40395
P10834 Q07904
P22136 P39718
P06839 P38358
P14906 P53112
P04386 P53735
Q00539 P38929
P09959 Q03694
Q06697 Q01574
P38705 P13711
Q12262 Q04201
P49686 P36164
P47064 P38358
P06777 P53239
P38996 Q03697
Q02642 P38742
P38822 P32892
P40066 P32048
Q03338 P07255
P31755 P40152
Q12443 P32366
P40367 Q03694
P29496 P47127
P25694 P38199
Q06625 Q04119
P36421 P23542
Q06686 P42951
P04801 P25569
P32505 Q08749
P39986 Q12324
P34111 P47013
P22804 Q12408
Q03218 Q03714
P40202 P23639
P34077 P53324
P38206 P36051
P32776 Q03778
P38286 Q04370
P36147 Q04228
Q12372 P41903
P32621 P53184
P22148 P18410
P40567 P47075
P34232 P18409
P40484 P29340
P35176 P32613
P39727 Q08001
Q6WNK7 P25371
P30777 P40857
P53096 P25641
P08425 P39108
P16639 Q03532
P41911 Q12488
Q12063 Q05568
P46970 Q06177
Q04947 P39108
P12383 P13711
P33331 P07273
P39113 P23642
P34223 P43635
P54861 P36120
P00724 P00127
P36037 P38821
P48525 P25584
Q12236 P80667
P32836 Q02205
P00424 P47160
P47112 P38273
P40018 P15303
P07283 P32569
P38265 Q12016
P38855 Q03308
P14291 Q12028
P05066 P32476
P26637 Q05123
P17555 P53068
P47069 P25385
P36012 P14063
P19516 P47818
Q00539 Q03714
P39707 P32796
P39112 P43601
P06105 Q08921
P02293 Q03579
Q06568 Q03370
P38879 P32445
P40208 Q05568
P18496 Q12524
Q12016 Q03921
P15179 P38334
Q05871 P12868
Q04958 Q12331
P48525 P32366
Q05040 P40094
P40413 Q02721
Q12031 P38142
Q04226 P38307
P38335 P38628
Q05583 P53882
P15424 Q12121
P46970 P27614
P53076 P53954
P48439 P43621
P38875 P40451
P46989 P32343
P40161 Q08001
Q01649 P38138
P48360 P32796
P19735 P40009
P28791 P53950
P38111 Q12287
Q01454 P42847
P08638 P22219
P23644 P38717
P31539 P53039
P38862 Q12349
P40547 P38959
P35999 P39719
P32580 Q92316
Q04183 Q05568
P25574 P32842
P40003 Q03824
P53039 P53112
P14908 P48559
Q99186 P41800
P25385 P25584
Q12205 Q03337
P38127 P38292
P46963 Q08023
P40968 P39923
P39986 P38356
P25371 P38292
P04786 P38247
P16387 Q12063
P40477 P53083
P39715 Q06011
Q03941 Q02896
P53159 Q12346
P09547 P07286
Q02630 P38816
P08525 P38329
P50278 P81449
Q07732 P53628
P21306 Q12016
P39702 Q02205
P48813 P50091
P40318 Q03824
Q03697 P38273
P38181 P07255
P40341 P53860
P36149 P46983
P32476 P38810
P53397 P00175
P32380 Q03921
P53628 Q12003
P23638 P08466
P32829 Q06815
P12695 P32573
Q12067 P32600
P32566 P48439
P32906 Q07895
P38261 Q12405
P53040 Q12405
Q02336 P27614
P38181 P40107
P47019 Q00539
Q00684 Q04934
P08417 P36168
P07278 Q04228
P31539 P38876
P46972 P40395
P38111 P38969
P07248 P38855
P35177 Q02969
P33421 Q08548
P16522 Q08754
Q12236 Q06815
P04386 Q08484
P38272 P39904
P34223 Q05871
P21538 P53011
P50278 P33311
P43636 P38855
Q12030 P38810
Q06616 P29704
Q04847 P53083
P24280 Q07418
Q08920 Q05902
Q12144 P32800
P38203 P06168
P39108 Q12241
Q07532 P53394
P38262 P36523
P40341 P38182
Q06011 Q07418
P40533 P32800
P33895 Q08921
P34078 Q02608
P27801 P32800
P43563 P27929
P40107 P34230
P38182 Q04922
Q06405 Q07376
Q01454 Q06708
P35180 Q12405
P28239 Q04602
Q12320 P38694
P43614 Q03337
Q08001 P35197
P08638 P34230
Q01454 P32796
P38891 Q03784
P38439 P34230
Q12443 P39524
P15424 P39108
P21691 P32800
Q12006 Q03630
Q03063 P38286
P40460 P25578
Q05541 P43555
P21801 P27614
P01097 P53184
P19658 Q12495
Q12208 P22804
Q12142 P31412
P40544 P41903
Q12233 P36107
P53974 Q04368
P38077 P38292
Q06815 P27796
P53394 P32629
P15179 Q12408
P38439 P46989
Q12372 P53011
P38198 P32803
Q02732 P35056
P31378 P41909
P40413 P25649
P40567 Q02969
P29055 Q02896
Q01649 Q07418
P08525 P28795
P40533 Q07895
P25574 P38356
P22035 Q03694
P16522 Q08001
P40056 P42836
P48559 P23642
P17890 P15367
P32836 Q03824
P46972 Q04651
Q12443 P53271
P29496 P38316
P53193 Q03630
P38766 P43635
P54784 P43621
P48559 P38292
P16151 Q12527
Q07732 Q04307
P11978 Q03630
P40208 P35191
Q05043 P25358
Q12098 P32796
P38206 P25568
P10962 P08468
Q03018 P32573
P47031 P39986
P32787 Q05871
P23638 P25580
P36161 Q02725
P38996 Q08162
P05150 P36136
P10961 P42836
P32504 Q12324
P00431 P38206
P43571 Q07895
P48813 P25613
Q00684 P46655
P53973 P08456
Q00684 P23642
Q06697 P27614
P48813 P35176
P07991 P25588
P38170 Q12155
P32833 Q05568
P27705 Q05568
P23542 P38176
P07263 P35845
P38210 P35181
P47160 P25584
P23641 P38817
P30771 P25386
P19880 P47124
P07269 P34230
P38210 P25574
P02309 Q03697
Q02825 Q03554
Q03020 Q03824
P14922 P43621
P38825 P36168
Q07541 P41318
P39715 Q04410
P41903 Q12527
P19658 P22214
P36029 P18962
P32357 Q99394
P38863 Q12346
Q03673 P47082
Q01532 P38142
P10355 P40056
Q06410 P53192
P32893 P35187
P47160 P38742
P20050 P32573
P19262 P53337
P39009 P28791
P15303 Q06632
P25298 Q92316
Q03702 Q05871
P40090 Q12527
Q99325 P47818
Q12114 P53184
P40066 Q04598
P29056 P38244
P53093 P33760
P40085 Q03824
P21560 Q08921
P28519 P53233
P38121 Q08960
P53159 Q12298
P15625 Q08956
P28627 Q03579
P35999 P27796
P38221 P39718
P53267 P36060
Q04675 P34756
P48415 Q04632
Q08004 Q08754
P14907 Q05779
P14306 Q06188
P20050 P53083
P06168 Q05637
Q12233 P28795
Q12421 P19659
P32916 P40009
P38873 P29340
Q00816 P47818
P32908 P38247
P32432 P41912
P05759 P46655
P38555 P38137
Q01532 P20606
P38637 P47160
Q01454 Q08548
Q00873 P53192
P23644 P32573
P20050 P53847
P50942 Q03125
P40185 Q04491
P53550 Q01454
P36023 P53121
Q08920 Q04370
P38859 P39522
P46970 P32600
P32787 Q07451
P53173 Q04370
P41909 P32939
P53397 P38137
Q08920 P38824
Q06675 Q12031
Q03579 P28795
Q08920 Q03554
P40302 P22354
P21190 P11655
Q08686 P20095
P39678 Q03370
Q07532 P28795
Q05931 P38694
Q04751 P14904
P89105 Q00582
P38439 Q04924
P53076 P38837
P40957 P53507
P18409 P34237
P38210 P39904
P34087 P22211
P40544 P20795
Q03497 P38353
P29539 P17261
P40367 P40527
P38714 P46971
Q04632 P38292
P38969 P28791
P40563 Q99189
P38875 P38814
P39006 Q12527
P81450 Q07418
P40471 P35056
Q12080 P53248
P38989 Q04458
Q12192 P38334
P02293 Q08951
Q03308 P33201
P38632 P27796
P34223 P34237
Q03338 P20606
P38817 P41318
P53112 P25574
P53178 Q04767
Q03308 Q12405
P40567 Q12246
P35180 Q04228
P43682 P41903
P39108 P31412
P20107 P38137
P38152 P41543
P46970 P53045
P09624 P39526
Q06410 P47124
Q05867 Q04749
P25043 P27614
P32379 Q04947
P38968 P38137
Q12016 P25365
Q3E790 P38221
P30771 P32913
P38353 P46983
P40208 P38244
P16661 P36062
P53905 P38349
P05066 P32318
P40343 Q05521
P21192 Q12349
P61829 P25385
P32863 P13433
Q03373 P46965
P08417 Q04231
P07272 P53633
P34072 P08067
P36162 Q03652
P53076 P32600
P10962 P47154
P35177 P40107
P34161 P38142
P04386 P46965
Q12039 Q04338
P40343 P32897
P15179 P41909
P17157 Q12142
P32332 P47114
P13382 P38757
Q02486 P53747
P53904 P39015
P39522 P22543
Q92328 P46989
P32600 P36168
P40066 Q06541
Q02732 P32875
Q08227 Q03694
P32454 P13586
Q03465 P23642
Q12232 Q12462
P38863 P17898
P38921 P50108
Q03308 P38138
P36152 P36080
P50861 P53129
P31539 P38142
P38879 P53954
P39707 P40857
P53868 Q03660
Q08227 P38855
P40457 P47064
P32453 P27796
P48837 Q08743
P14922 P53248
P00724 P37020
P33418 Q12246
P53954 Q12527
P18888 P38929
P06786 Q12443
Q01519 P17261
P39727 Q03370
Q01532 Q04697
P04802 P38989
Q06819 Q12462
P38341 P38069
P40202 P38278
P35206 P41909
P12383 P33760
P17214 P39707
P38283 P15367
P14907 P32629
P53394 Q12524
Q12199 P32875
Q05785 P35178
P25604 P52868
P25371 Q03730
P42945 P40075
P08417 Q04272
Q12464 Q08743
Q02825 P53112
P32862 P40351
P38818 Q05043
Q00873 P36168
P32463 P42951
P07261 P18962
P38221 P27514
P12383 P35206
Q04969 Q12142
P02309 P40155
Q04225 P26725
P32803 P38137
P12904 P20606
P33448 P38932
Q12191 P38929
P53082 Q03723
P53892 P32432
P08468 P53541
P53303 P53299
P15303 Q08474
P32357 P50108
P39076 P40917
P21657 P53104
P22035 P53622
Q12246 P33894
P32862 P36107
Q12464 Q12160
Q08215 P14904
P16547 Q07904
P50874 P39718
P16664 Q06708
P19262 P39981
P00175 P07267
Q04675 P40107
P40155 P42223
Q92328 Q06346
P19658 Q12042
P13382 P15424
P53040 O13578
P33201 Q12039
