P78536 P01375
Q13888 P18074
Q8N1V2 P51587
Q7L5N1 Q9BXR0
Q8NHU6 O75410
O95251 P49736
Q13480 Q07021
O75971 Q5SXM2
P00558 P04406
Q13895 P38432
O75528 O00422
Q96G25 Q9NVC6
Q8IZJ0 Q08334
P01579 P15260
P52434 P36954
Q13596 P48357
Q8WV28 P21854
P31785 P16871
P02647 Q13790
Q7L5N1 Q9BT78
P02489 O75390
P32780 P49736
O14980 P49792
Q969N2 O43292
Q13765 Q9GZT6
P78324 Q08722
Q9BRK4 Q15834
Q99689 Q7L2K0
P54253 Q99700
P51003 P62258
Q9UGL9 Q5T3J3
Q92597 P62241
Q16891 Q9NX18
O14980 Q12824
P09874 P19838
Q9UQ84 P54278
Q09472 O60356
O60216 Q8N3U4
Q07889 Q9GZY6
P06213 Q13480
Q9H6J7 Q5RL73
P48736 Q13480
Q969G3 P03372
Q08E93 Q15834
Q96G25 O43513
P21673 Q9BVJ6
Q9NV58 Q9Y6H5
O14717 Q9BVJ6
Q13889 P19447
Q15042 Q9H2M9
P61587 Q13017
Q9Y535 O75575
Q9UNS1 O15534
Q9NWQ8 Q13094
P52434 P53803
Q9H8Y5 Q9GZP1
Q53TS8 Q15834
P46527 O15131
Q9Y6B2 Q09472
P08697 P59665
P60033 Q9P2B2
P03372 Q07889
P21549 P50542
P35869 Q13620
P55058 P02649
Q8IWK6 Q12959
P04406 P05067
P13612 P05556
P02649 P02768
O75818 P78346
O15315 O43502
Q9BQ66 Q14781
P27824 O95990
P35221 P49768
O14980 P35869
P62280 Q99558
Q8IZH2 Q9Y4Z0
O43809 Q9GZT8
P68400 O14958
Q2M1K9 P09874
O00267 Q9NRX1
P02647 P04114
P20290 P30876
Q9UBQ5 O15372
P24522 Q9Y6R4
Q09472 Q15751
Q92624 Q12788
O95219 P06213
Q03013 Q13432
O43914 Q9NY25
Q05586 Q13224
Q969H6 O95707
Q5FBB7 P18124
Q92759 P19447
P36542 P19823
Q5RKV6 P20618
O95391 Q15834
Q8IYX3 Q15834
Q16594 Q15542
Q16891 Q9UFN0
Q9P2M7 Q9UDY2
P27694 Q13228
Q01780 Q99828
Q9NYG5 Q13042
P06401 Q13573
Q9UNN5 P67870
Q9NRW7 O14662
O94875 O43426
P01042 P04004
P63208 O60907
P11137 P02649
O75330 Q9ULW0
P60022 Q5UIP0
Q96RU7 Q7L5N1
P17540 Q5T3J3
Q14191 P09874
Q96JH7 Q13190
O75665 Q5JY77
P05026 Q5T3J3
P68400 P06744
P41273 Q13077
P04183 Q5RL73
Q99547 Q5T3J3
Q9UBZ9 Q9UBT6
P49754 O14617
Q9UKX7 P46527
Q96M91 Q15834
Q9Y678 Q15185
Q12788 Q9BTM9
Q15011 P49768
Q9UP83 O15553
Q13432 Q99547
Q92597 Q13200
Q8WUM0 P49454
P62917 Q9H6J7
P49768 P31150
P35556 P55001
Q6P1K2 Q9P2H0
Q9NRA8 Q96R06
P20396 P16870
Q03135 P06213
Q5RKV6 Q13347
Q9UPV9 O15294
O95059 Q969H6
P21246 Q6P1K2
P18428 P63220
Q9UHI6 O14893
Q9HCU9 O75446
Q9P298 P0CAP2
P22314 P16455
Q8IZH2 Q9BZI7
P54253 Q5HYC2
Q9UMX1 Q9P2Y4
Q9NYB0 Q92878
Q9UBZ9 O60673
Q92994 Q08999
Q8NBJ4 Q9BQ52
Q99665 P29460
O95741 Q9Y6K8
O14920 P21580
Q14722 Q12959
P49247 P51116
Q14974 P55060
Q9UBU7 Q9UBD5
Q96KB5 Q9P2H0
Q9BX74 P05067
Q1MX18 Q8TEW0
O76061 Q9H1D9
O43561 P12318
O60671 P06746
O75052 P29475
Q9HCU9 Q9UBN7
Q14005 O60232
Q9Y5Q8 Q9UKN8
Q16821 P26678
P60468 P04114
P53618 P24390
Q6P2C8 Q15528
Q9NP84 Q13077
P40189 P08887
Q06495 O14745
O60763 Q13190
P13807 P46976
P21246 Q9NQZ2
P28715 Q92759
Q99436 Q92979
O94985 Q14669
Q9UKJ5 Q9BQ66
Q5JTD0 Q12959
O43147 Q9HCC8
Q07889 Q12929
Q05586 Q00610
Q13671 P62258
Q13503 P20290
P10827 Q15646
Q99547 O95453
Q9UM13 Q13042
Q9P2M1 Q9UNS2
O75528 Q09472
Q12929 P05556
Q8N3L3 Q12846
O00220 P50591
Q9BXW9 Q00597
O43913 P49736
P17480 P06400
Q7L5D6 Q9P2H0
Q8IYX3 Q9BQ66
Q15751 Q13571
Q9NQ34 Q9GZR7
Q01780 Q7L2H7
Q92966 P06400
P21246 Q9Y657
Q9NP85 O60500
Q07021 P38432
O15130 P01303
P38432 Q9Y6D9
P14866 P27695
Q07864 P12004
Q8WW01 Q9BSV6
P06746 P12004
Q96T58 Q03181
Q9Y275 Q02223
Q96FZ7 Q9BRG1
Q01344 P05113
Q8NCR6 P04278
Q92979 Q07666
Q9Y3A3 Q5T3J3
Q9UJX6 Q12834
O00214 P05556
P20674 P00395
O75460 P19438
O95373 P09132
P78552 Q8TDR0
Q9GZM8 P62258
Q9UJX3 O60566
P17480 Q08999
Q9UHF0 P29371
P02647 P22061
P38432 Q9P2K6
P54253 Q8TE02
Q99436 Q9Y244
Q9UNI6 Q9P2H0
Q9NRX2 Q99698
Q96N16 Q9UBS5
P78536 Q12959
Q9Y5Q8 Q92994
P09884 P06400
Q969D9 Q9HC73
Q03135 Q10588
Q03181 P30041
O60383 Q9H0Q3
Q96CD2 Q96BT3
P10643 P01031
Q6ZYL4 Q13888
Q92597 P36578
P62487 P49842
O95373 Q14974
P13798 P04278
P36542 Q9HCC8
P49005 P12004
P15927 P49736
P41252 P07814
Q99828 P49768
Q09472 Q14676
Q9NWT6 Q16665
P19438 Q9BXW9
Q13635 Q15465
Q16594 P22314
O43823 P24385
Q9Y5Q8 Q9Y5Q9
O95084 Q9Y296
Q15645 Q96HA8
Q9NUP1 Q8TDH9
Q92597 P62753
O95807 Q8WVR3
Q96KJ9 P99999
P32970 P26842
Q9H0Y0 O95352
Q99547 Q9NP97
Q9NP99 O43914
O95870 P03897
Q9HB96 Q00597
Q96RU2 Q12888
P27694 P49736
Q9NRX3 Q9GZU0
P60468 Q15629
Q9BVJ6 Q9C0J8
P03372 Q00403
P04437 P20963
P49356 P49354
Q14134 Q9BRK4
O15126 O00161
Q12834 P30260
Q9NWT6 O15379
P13798 Q9GZZ9
Q7L5N1 P60228
Q16518 P02753
P19320 P35225
Q8NB12 Q13765
Q9H944 Q96G25
Q15596 P03372
Q9Y624 Q8TEW0
P02753 P02766
Q99689 Q86Y56
Q15029 O15145
P16870 P27694
Q9Y6M9 O95163
Q03393 Q86U86
Q9UBD5 Q99741
Q14627 P35225
Q9UKX7 O14980
Q9H8T0 Q14181
P62258 O94875
Q14738 P30154
Q9BVJ6 Q15834
P20807 O75923
O43929 Q9UBD5
Q16553 P20963
P15927 P27694
P46379 Q16891
Q969H0 P49768
Q99689 Q6PGQ7
P16473 P27824
O76061 Q8TER5
P23352 P34741
P21589 P02751
O60907 P35222
Q9UGJ1 Q9H668
Q15102 Q9Y3C7
P04278 Q00796
Q5RKV6 Q9Y2L1
Q92597 P34897
P48357 P41159
Q9NX08 Q9NRX3
O95084 Q9H0R3
Q9NRD9 P07202
Q9BQ66 Q5T681
O43929 P49736
P35520 Q9NP79
P49815 P24385
P13010 P12956
O00631 P26678
Q6WBX8 O60921
O43927 Q99731
O15169 Q9BVJ6
Q15102 Q7L5N1
Q5VWK5 Q9NPF7
Q16594 Q00403
Q9Y5B9 P29084
Q07820 Q96LC9
P49755 Q92542
Q16533 Q5SXM2
P35916 P05556
O60268 Q96HW7
Q9UNN4 P52657
Q8IWU2 Q15078
Q92597 P13010
O94777 O60762
Q86US8 O14746
Q09472 Q7L5N1
P30533 Q9NQC3
P20382 P16870
Q92896 P16581
P19320 P05556
Q9UHD2 Q7Z434
Q5FBB7 P13010
A5YKK6 Q9UFF9
Q9BRA2 P01185
Q16891 Q9BQD7
O14920 P35222
Q5T5C0 O00161
O00716 Q14186
Q96FZ7 P60002
Q96QZ7 P08887
Q9NQX5 Q14186
P67870 P68400
Q96CW5 P23258
O14717 Q5RL73
Q96EC8 Q9BWQ6
Q9H633 O75818
Q9UHQ1 P02545
Q9BTM9 Q9H1I8
P08700 P32927
O60443 P21246
P06400 Q09472
P37198 Q96QU8
O43776 P54253
Q96HA8 Q9H773
Q9GZT8 Q15834
P51116 Q9Y2J4
P52434 P62487
Q15388 Q6P1J9
Q13765 Q9BWH2
Q9UQB3 P35222
O00311 O43913
P26368 Q9UKJ5
Q13190 Q16891
O95070 Q969M3
Q9HCC8 Q70Z53
P54253 O75935
P78346 Q99575
O14777 Q9BZD4
P98161 P35221
O75396 Q13190
P02647 P18428
Q9P2H0 O95251
P13667 P04114
Q8NEV9 Q6UWB1
P46977 Q9NQX7
P30039 Q9Y3F4
P30519 Q9Y2X7
P46977 Q8NCD3
Q9NYG5 Q9UJX6
Q03113 Q15283
Q16891 Q9H0I3
O43929 Q9Y5N6
Q99547 Q5RL73
P17540 Q13432
P53621 P48444
P07737 Q8TDM6
P08571 O15455
Q99081 Q02363
O95425 O43294
Q9NPI8 O15287
Q9NVC6 Q96HR3
Q99828 O14746
Q8TDM6 P35222
Q16611 P10809
P12004 P35249
Q5VWN6 Q15834
Q14627 P05112
Q9NSC5 Q14643
P05556 P10809
P60033 Q8TDM6
P04437 P27824
P68400 P35222
Q9HB96 Q9BXW9
P12004 P09874
Q15583 Q9Y3C7
Q9BRT9 Q9Y248
P49736 O14775
P40926 P00505
O43294 Q09472
O15372 Q15834
P63241 Q9BU89
Q96CG3 P51617
Q9Y2X7 Q5UIP0
Q9Y5N6 Q9UBD5
Q9UJX4 P11940
P05556 P02751
O15519 Q07817
Q16478 P58340
Q9Y678 O15533
O14920 Q9UHD2
P21246 Q6IB77
P35222 P35221
P68400 P06401
P02775 Q8WVM8
Q9H211 Q13416
Q9GZS1 P17480
O75787 P00797
P47224 Q6YP21
Q10570 P49736
P60174 Q9Y234
Q14966 Q96EK5
Q12955 Q07699
O14976 O15169
Q6VY07 Q13563
Q6P3W7 Q00610
Q13901 P78527
Q9UHQ9 P99999
Q9UJX3 Q9UJX6
Q09472 P16455
P51617 P02686
O00267 Q9NZ63
P12956 P09466
Q93052 P56134
Q99558 O95163
P98161 Q13563
O60925 Q9Y2X7
Q9NNW5 Q9H3Q1
O00623 P50542
Q6PJP8 Q12888
Q9Y5N6 Q99741
P98164 P02774
Q9UKR5 Q9UN74
O96007 P32969
P60896 Q5JVF3
Q16790 P35222
P32969 P23396
Q16891 Q9H9J2
Q9Y6D9 Q9UGJ1
P28715 P18074
O00203 Q00610
Q6KF10 Q13873
Q969J3 Q9UHX1
Q9BQ66 Q9P2Z0
Q15645 Q8IVS8
Q9GZT8 Q96H20
P02766 Q99689
Q9H0I2 Q15834
P78527 P09874
P46379 Q969H8
Q96H20 Q9BRG1
P21673 Q9NPI5
Q96G25 Q15648
Q5RKV6 Q06265
Q12834 P17987
Q6PIZ9 P04437
Q9UHI6 P62304
Q9NV56 Q9HAF1
P15927 Q15011
P58753 Q99836
Q9UNZ2 Q13190
Q7L622 O00453
P14209 Q14974
Q9Y2H0 O94875
Q99558 Q9UNE0
P30876 P62875
O95251 Q9H8G2
Q9BQ66 Q08E93
Q9UMS4 P04053
Q9UBU7 O00311
P43351 P27694
P04733 P04278
P10451 P16070
Q12906 Q9BQ66
P05556 P13611
O95424 Q8NBJ4
P78345 O75817
O14976 Q00610
Q13480 Q07889
P51116 Q5T681
P00751 P0C0L5
P23510 P43489
Q14940 P49407
Q00403 P49736
Q5JY77 P41594
O43823 P49736
P12956 Q9H910
O95373 P62081
O96006 Q9Y4P9
Q05519 P26368
Q9C000 Q9Y239
P09693 P07766
O60343 Q9HCM1
Q13042 Q9UJX2
Q16665 O15534
O15160 Q14191
Q14181 Q9H1I8
O43427 P68400
P29084 Q03468
Q8WUW1 Q9Y2A7
O14744 Q9NTK5
P10827 Q15648
Q92466 Q01831
Q13573 Q08999
Q9Y698 Q12959
P52179 Q8WZ42
P02774 Q6P1J9
O14713 P98164
Q06265 Q9Y2L1
P52630 P17181
Q15642 P18545
O60383 Q12906
Q8TA86 Q01081
Q15714 Q9GZT6
Q01780 Q9H7Z7
Q8TEL6 P19438
Q96KB5 Q12959
P09848 P27824
Q5JR12 P47710
Q5RKV6 Q8IZH2
P21359 P62380
O60566 Q02224
O14746 P12956
Q9UIA9 O43592
P55789 Q9H1I8
Q9P2H0 Q99689
Q9Y3F4 P62304
P21246 Q9HC16
Q13901 Q99598
P61254 O43390
Q03135 Q07889
P12004 P24522
O15145 Q86YJ6
Q9NQX3 P07737
Q8IU60 Q9UKV8
P01148 P30968
Q9UPT5 Q96A65
P14902 Q9GZR7
Q86VP6 Q13620
P80108 P02647
O60383 Q15102
Q9NXU5 Q9BWH2
P30990 Q99523
Q8N2H9 Q99558
Q13432 Q9NXU5
Q9UGL9 Q9P2H0
O77932 Q14254
O00499 Q9Y2H0
O75694 Q53GS7
Q9Y5K6 Q13563
Q9Y294 Q13112
P03372 P49815
Q15078 P35222
Q9GZM8 Q9NRI5
P15927 Q5T3J3
Q9GZZ8 P04004
Q9H1D9 Q9UKN8
Q9NP85 Q9Y5K6
P63272 P13010
P22674 P12004
P46977 O75534
O43747 P78559
P08865 P63220
O43752 O00161
Q96HE7 Q9BS26
Q15633 Q9H0R4
P98164 P11684
Q02878 O95793
P03372 Q99623
Q9NXU5 Q4V328
P32780 P28715
Q99460 Q99933
Q6WBX8 O75943
Q9NYH9 Q9BQD3
Q13569 P03372
O60566 P30260
P02775 Q14061
Q9UHV9 O60925
Q03013 Q5T3J3
P46379 Q13190
P0C870 P04278
Q99700 Q8NHU6
Q13042 O60566
Q8NHZ8 P30260
Q5D1E8 Q9NZD4
Q15291 P06400
Q12888 Q16666
P11940 Q8IYD1
Q8NE71 P56537
P01579 P01375
O14745 P35222
Q9Y3F4 O43541
Q9UL40 Q9HAV4
Q8WV28 Q13191
Q00341 Q08211
Q9UP83 P83436
Q86X55 Q15596
P35222 P19838
Q9Y572 P19438
Q9NVU0 P05423
Q99558 P46777
Q8TCJ0 P63208
Q8N715 Q15834
P40189 P13725
Q15596 P35222
Q99558 O14920
Q15642 Q68EM7
P42701 P29460
Q9UPT6 Q9NPQ8
P22314 O75069
O75943 O60671
Q9BVJ6 Q9H8T0
P54253 Q96T58
Q15633 Q9UKV8
Q16478 Q8NBJ4
O60383 O43261
O15514 P53803
Q96CG3 Q9GZT8
Q99689 Q14919
Q9UBU7 P49736
Q6ZYL4 P19447
P56537 O75665
O43395 Q969Y2
P62380 Q96EY7
O43493 O00189
Q12981 Q9P2W9
Q92574 P62258
P48681 Q15078
P0DPI2 Q70Z53
Q01780 Q15477
Q8WVM8 Q13190
Q9BPX3 Q03933
P49247 Q96HA8
Q8N6Q3 P04278
Q9UJX3 Q13042
P04179 Q7L5D6
Q9BVP2 Q9H1I8
Q9UHF0 Q99689
P68400 Q9Y624
O15273 O14793
Q02363 Q5T3J3
O75934 P03372
Q8IYF3 Q6ZU52
P21673 Q9BWH2
P54253 Q9NRX4
Q15406 O14775
Q03468 P28715
Q6QNY1 Q8TDH9
Q15596 Q969G3
Q6UB99 O15379
Q12824 P06400
O43147 Q96B86
O95793 P62424
P21695 P21246
O60232 Q9BVV2
Q09161 O95793
O43390 Q13873
Q04637 Q09161
Q8IZD4 Q8IZH2
Q9H1I8 Q15650
P12956 A1L0T0
Q12889 P02808
O15503 Q12772
Q03468 P09874
Q15645 Q96LM6
P60568 P14784
Q9BUN8 P13569
Q15761 P01303
P54253 P61421
Q9GZX9 Q9H2X0
P51116 Q9HAF1
O75528 Q9BRR6
O60383 Q13873
Q8TEW0 Q8IVF5
Q9Y285 O43390
Q01780 Q8IZH2
Q7Z589 P51587
P13686 P10451
P56134 Q6PK04
Q9NQB0 P49768
Q14191 P12956
P20963 Q9BZW8
Q96KP1 O60645
P26368 Q9UHX1
Q92934 Q07817
P43034 P11137
P35869 P13984
Q92597 P26639
Q8N1I8 O00453
P37198 O14980
P56589 P40855
Q5T3J3 P82932
O43657 Q5T3J3
P25208 Q14919
O75970 Q6UVK1
Q86UW6 Q09472
P61289 Q64LD2
P61289 Q7Z3B3
Q16665 P00558
Q12929 Q9UL45
Q9UMX1 O00422
P09012 P26599
Q13323 Q07817
Q9UM13 Q9UJX2
Q13573 Q06330
P32320 Q86UK7
Q14966 Q9BQ66
P24666 P06213
P54253 Q9H7H0
O60664 P11717
Q5JY77 Q9BTY7
P49757 P05067
Q8NEC5 Q9BQ66
O95721 P51809
Q6P1K2 Q9Y3C7
P04278 P57057
Q9H0E9 P30291
Q14181 Q8N2I9
Q9BXR5 O95232
P48552 Q15834
Q07820 Q92934
Q08211 O95793
P52657 P29083
Q09472 P03372
Q99689 Q9H2M9
Q12929 Q15154
Q9UL45 Q96LR2
P98082 O15169
Q12834 O60566
P22234 Q9Y3A3
O15379 Q03181
Q12959 Q13224
P04406 P15927
P43351 P15927
O60701 Q9Y6K8
O75943 Q07864
P68400 Q9UNN4
Q13285 P35222
O15360 Q9HB96
Q8WVB6 P12004
P46379 Q9BQD7
Q9NYU2 O60613
O15144 P59998
O15503 P04035
P32780 P19447
P35222 P49768
Q13113 Q9BVJ6
Q96ME1 Q9BQ66
O75925 Q9UMX1
P12956 Q96FF9
Q9Y3B2 Q12769
Q92542 P05067
P22735 Q02383
Q9Y294 Q9UKI8
O14727 P99999
Q8NB91 P13726
Q05048 Q12996
O15287 P11511
Q14974 P52948
Q00403 P29083
Q8TAA9 P27701
P54253 Q14671
O95273 P24385
Q15650 P03372
Q9HAF1 Q969R5
O95251 Q9C0J8
P51587 Q9HB96
P68400 P04004
P36542 P21246
Q9Y6B7 Q9UPM8
Q9BW71 P54198
Q9HC73 P16871
P03372 P51946
P55895 P15918
O95831 Q8NC60
A0A5B6 A0A1B0GX56
Q13571 P21580
Q92878 Q6NUQ1
Q00610 P49407
P36543 P04075
P16444 Q96EK5
Q16531 Q92466
Q86UP0 P35222
Q8TBR7 Q9UJ14
Q15645 Q9NZF1
Q07820 P61803
P13010 P09874
P20823 P35222
P04183 Q14919
Q7LFX5 Q9NQL2
Q15642 P35222
P24385 P35222
Q99607 Q9Y3I1
O60925 Q9Y3C7
P43034 P68400
P30291 P68400
P25705 P04278
Q92624 Q6PEW1
Q14191 P78527
P51843 P61201
P20674 Q7L5N1
P32780 P29084
P04183 Q9UKR5
P54253 Q86VZ5
P20963 P06127
Q04837 P54098
O60383 Q9Y6M9
P06401 O75925
Q13416 P27694
O43292 Q9H490
Q99741 Q06190
P98164 Q5JY77
P21673 P61604
P62854 Q969E8
Q5TCY1 P47710
Q9Y3C7 Q9H1I8
Q9UI12 P36543
O14836 P49069
O15117 Q13094
Q9Y3U8 Q02543
O60732 O75964
Q9Y221 Q76FK4
Q13432 Q14061
Q9NPP4 O95999
P38432 Q8TAP6
Q99698 P67870
P02766 Q7L5D6
Q16665 Q09472
Q13794 Q07820
O75631 O75841
P06401 P03372
P54253 Q9H4I2
P46379 O15145
Q5FBB7 P62424
Q99689 Q9UQE7
Q9Y6H5 Q8N5H7
P25054 P35222
P20366 P46379
Q15257 P68400
P13010 P09884
P37268 Q15041
Q9Y2X7 Q96RU7
P55060 Q0P6H9
P68400 O15379
P06213 Q07666
Q7L5N1 Q9UNS2
Q9BQ66 Q9BYD3
O75534 P11940
Q13200 P19438
P02647 Q15388
Q09472 Q13573
P21673 Q8IY81
P49675 Q99689
P68400 P55042
Q96BI3 Q9NZ42
Q9H211 P12004
O00161 P51809
Q9Y3B2 Q8IZH2
P17509 Q09472
Q5M9N0 Q96ES7
P40855 P33897
Q9GZX6 Q08334
Q9Y272 P29475
P38432 Q8NHQ1
O96020 P46527
Q7L590 P49736
P08949 O14773
Q13432 Q9H0Q3
Q86XR7 P51617
P37198 P49792
Q9NP79 Q7Z6G3
Q9UI46 P43034
Q9Y6X1 P27824
P62805 O60907
O75052 Q9Y272
Q92598 P43034
Q9Y6W8 O75144
Q14181 P09884
Q15834 Q9UJ04
Q6PIZ9 P20963
O14744 P54105
P42345 Q8N122
P49354 P49454
O14980 P63241
P49771 P36888
Q9NZD8 Q53H80
P27824 P15260
Q03113 P16473
Q02094 P06028
P30305 P67870
Q16611 Q07817
P49771 P21583
Q86XR8 Q96RL1
Q86XR7 O15455
Q9NWW0 P51610
P67870 P17509
O94777 Q92535
P51116 Q9Y4E5
Q9Y6B2 P06400
P41227 Q16665
Q9NYH9 Q15834
P03372 Q6PML9
Q9UKI8 P02686
P21246 Q9H5J8
P68400 Q12972
P35244 P15927
P04004 P15151
P00451 P27824
Q9P2M1 P98164
Q7L590 Q15834
Q9HBE4 Q9HBE5
Q09472 P19419
O75352 P04278
O95994 Q9Y3C7
P51843 Q13573
P51398 P35869
P30154 Q13033
O75150 P06400
Q15834 Q8NE31
P06746 P27695
Q96JB2 Q8WTW3
Q9C0J8 Q5RL73
Q9NTM9 Q6IA69
Q96RU7 Q5RL73
Q9BZW7 Q16665
P36542 P60002
P05060 Q99700
Q7L590 O00311
Q92643 O43292
Q92844 Q13077
P29084 P19447
Q5TCY1 P11137
Q9BW71 P62805
Q12923 Q9HB21
P08519 P02751
O95551 P28908
P13612 P02751
P06400 Q02363
P19419 Q9Y3A3
Q9H267 Q9H9C1
Q9UNL2 P51571
P11597 O15145
Q9Y262 Q9UBQ5
Q9H5J8 P17480
P15927 Q7L5N1
P18621 O95149
Q9Y6C7 P03372
P84090 Q5RL73
Q15596 Q16665
O14745 P13569
Q99523 P30533
O43913 Q99741
Q9NWQ8 O14745
O60383 Q9UN74
Q99741 P49736
Q13867 P05067
Q06495 P40855
Q9UNN5 Q9H1I8
P52434 O15514
Q9Y6J0 P16298
P21673 Q7L5N1
Q16531 Q8TEB1
Q99689 Q9NRI5
P16473 P02751
Q8NBJ4 Q9GZP1
Q5JY77 Q9H7E9
P49902 P51116
Q92598 P00558
Q9UJW3 Q9NRX4
P46100 P21246
O43261 Q7L5N1
O75381 O00628
Q14524 Q12959
Q8TDC3 P30305
P27694 Q9BTY7
Q7L590 Q9UBD5
Q13393 P61764
P34981 P49407
Q9H081 O14777
Q8IU60 Q14181
P27701 Q99567
P15907 P20273
Q08211 Q96SB4
Q9HB89 P48645
P98161 P18206
Q9H840 P62304
Q92994 P06400
P49407 Q14749
Q8WXE9 Q9UBC2
Q04637 Q9BUB5
P08133 Q6P1J9
P06753 P0C1Z6
P04437 A0A1B0GX56
P42081 P16410
O75208 Q9HCE9
P38432 Q96KG9
Q96CJ1 P0C1Z6
Q9Y6M9 Q99689
P07498 P05814
Q96T58 O94776
Q96A83 P50454
P18428 P49913
O75381 P50542
Q96GG9 Q13571
P30154 P13569
O00161 Q12846
Q13200 Q8WVY7
P13010 O00267
Q9H422 O43294
Q9H0Q3 Q5RL73
P05000 P17181
Q8NI08 P03372
P09466 Q7L5N1
Q9GZM8 Q14204
Q15293 P54253
O43561 Q13094
Q8WZ42 Q14596
Q9H633 P78345
O14920 P19838
P49959 Q9BXW9
O95059 Q96ID5
Q07065 Q9H1I8
Q93052 Q149N8
O95059 O75818
O43929 O43913
Q9UPW5 P99999
Q9NQX5 P24385
O60925 Q5JY77
Q12923 P98172
P10451 P05556
Q99700 Q13772
O00566 Q96G21
P13010 Q9NYB0
P32418 P62258
Q9P2H0 Q9Y2X7
P60981 P04278
P63208 Q9UK99
P61513 Q5T3J3
Q15181 Q13432
O95251 P06746
O00214 P13612
P40925 P21695
Q7Z3Y8 P06213
Q7L5N1 Q9BWC9
Q9BRG1 Q86VN1
P56715 P25054
P68400 P11836
Q9NQX5 Q9BQ66
Q9NP98 O15273
Q02817 Q9Y4G2
Q96HR3 Q15528
P02774 Q5T3J3
Q9Y2D8 Q16385
Q15834 Q9Y247
P16989 P25208
Q99558 Q13077
P18206 Q00610
Q4G0F5 Q96QK1
Q9NSC5 P21817
Q9UIF7 P27695
P49959 P18858
Q14019 P09917
P43489 Q13077
Q96QZ7 P98164
Q16891 Q9H1I8
P32780 P18074
P03372 P30305
Q7Z7C8 Q16594
Q86XR7 P58753
O60869 Q13285
P38432 Q9P2G9
P51809 Q12846
P31785 Q01113
Q7L5N1 Q9Y4P8
P12270 Q16666
Q9BWG6 Q15834
P46379 Q6T4P5
Q86XR7 P14778
Q99689 Q5MIZ7
Q8TEQ8 Q07326
O76031 Q16740
Q9GZT8 Q9H773
Q16718 Q15834
Q8NDV3 Q9UQE7
Q99689 Q16891
P68400 Q9NQB0
Q16891 Q9H8T0
Q01831 P32780
O14727 Q9C000
O14836 Q9Y275
Q9NQS1 O14727
Q15645 Q53HV7
Q99967 Q09472
P12270 P52948
Q9NZN8 Q9UFF9
Q09472 Q03181
Q12888 Q5IJ48
Q99741 P12004
Q5RKV6 Q07021
O15169 P25054
Q9H422 Q9UGP4
P49736 Q9Y3A3
P48147 P30990
P27701 P28067
Q15042 Q9Y4E6
Q9UBW8 Q9BT78
P32927 P04141
Q9Y2T3 Q12959
O60568 Q15834
Q5JY77 P55085
Q9BXY8 Q15834
Q9Y5K6 O60500
Q9UJW3 Q9UHA3
Q99689 Q99828
Q09472 Q10571
P13010 P78527
Q15572 Q15573
Q9UPT5 Q9H8T0
P01042 P05067
O95251 Q9H079
Q14191 P12004
Q9BPZ3 P11940
P20618 Q9Y244
P78345 P78346
O15503 Q12770
P57739 Q9BQ66
Q9UIF7 P12004
P21673 Q9H8M9
Q9GZT8 Q9NTM9
O60496 Q96EK5
Q9BT78 P61201
P12956 Q9BTW9
Q9GZS1 O95602
Q16891 Q9BQ95
Q9UL40 Q12906
O43633 Q13144
P10827 Q13569
P0DN86 P01215
P16870 P06307
Q9Y6X1 P61619
P46527 P24385
P49959 P12956
P49366 Q9GZT8
P17509 P21673
O15371 P55010
O94875 P18206
O15360 Q9NPI8
P80108 P17900
Q13867 P47914
P30519 Q5JY77
P47224 Q9BVJ6
P62258 P49815
Q9P299 Q9Y678
P09693 A0A1B0GX56
P04183 Q5T3J3
Q13200 Q16401
P55060 P35268
Q92597 Q12906
Q07666 Q13702
Q16891 O15258
Q8TDH9 Q96EV8
P15927 Q9P2H0
Q9UHR5 O75446
P35520 P51116
Q9UHI5 Q07837
Q49AR2 P60002
P03950 Q15904
Q9BZW7 Q14134
Q14974 P12272
P09496 Q00610
O95159 P56134
P25101 P14138
Q9NP84 O43508
P13569 P27824
P12004 P18858
Q08257 P02489
Q00597 P02549
P21246 Q96CQ1
Q9UKT4 O60447
Q16612 Q96ID5
O60906 P48736
P49903 Q96ID5
P62857 Q9BQ66
O75460 P49768
O75688 O14920
P02647 P55058
P49247 Q9GZT8
Q15648 P03372
Q9UPY3 Q15633
Q15388 Q99689
O60925 Q9H7V2
Q9BTW9 O95424
Q9NTK5 Q9H1I8
Q9H0I2 Q8NHQ1
O95219 P48357
Q00403 P10827
P54253 Q14157
Q9C0A6 Q15834
P52630 P42226
Q99627 Q9UNS2
Q9UM13 Q9UJX3
P06400 Q16533
Q08999 Q02363
O60232 Q9NP79
Q9P086 Q96G25
P49450 O60610
Q96FX7 Q9UJA5
Q13561 Q8NBJ4
Q13432 Q9BXR0
Q99665 P42701
Q9P253 Q9NRW7
P46098 P27824
Q09472 Q8WW38
P46783 O95251
Q9ULU8 P11532
O00161 P13569
O60921 O60671
P49736 P62701
Q5RL73 Q16594
Q8TDC0 O15273
P36542 Q14181
Q92902 Q9NQG7
Q9UHR5 Q9UHX1
O75925 Q6PJP8
Q96HR3 Q96G25
Q9UKI8 O00161
P51003 P09012
Q92624 Q4U2R8
Q9HC77 P23258
Q03135 P05067
P37268 Q149N8
Q8TAE8 P24522
Q96SB4 P04553
O15020 P02549
Q96EB6 Q09472
