P38316 P07256
P35207 P32334
Q00578 P53147
P41834 P33296
Q12309 P41834
Q02939 P38910
P20795 P07273
P53039 P06786
P38723 P20433
P32916 P14242
P40473 P40075
Q03406 P09119
P87108 P08431
P38265 P23337
P39994 P34238
P41810 P38915
P47129 P38860
P43594 P38719
P53855 P07250
P40352 P38348
Q05911 P37303
P38820 P34238
P32479 P29496
Q06224 P39079
P32939 P18239
Q12161 P32447
P53628 P00431
P53840 P38827
P33759 P17891
Q04195 P32805
P38523 P30771
P47185 P02309
Q12262 Q08496
P57744 P31412
Q07844 P39010
P47052 P32805
P53961 P32849
Q04847 P36147
P40484 P39534
Q12396 P38759
Q07478 P36172
Q12216 P28743
Q04338 P40187
P47074 P38696
Q12327 P40339
Q12100 P38240
P47120 P43605
P41901 P39952
Q02208 P20133
Q12390 P53115
Q08465 P53901
P38089 P29468
P20434 P11745
P40471 P23833
Q03012 Q02159
P38251 P38153
Q03691 P36130
P38781 P04076
Q01329 P53552
P38837 P02294
P26343 P11710
Q12071 P53163
P40032 P38193
P32602 P25847
Q08773 Q03976
Q06339 P81450
Q03533 P28000
P53269 P35187
Q07458 P00560
Q06200 P19735
P40167 P02294
Q06490 P41814
P47104 P40357
Q12241 P38902
P42934 P35178
Q12427 P53209
Q12335 Q02159
Q05931 P36121
Q03063 P19955
Q03900 P35817
P45976 P38153
Q06224 P32599
Q06177 P36036
P35728 P25370
P23561 P04050
Q04338 P53125
P38702 P38163
P38251 P32793
P53971 P40970
Q12161 P32939
P32945 P21705
P33892 P13393
Q12734 P10823
P41817 P09734
Q04511 P38298
P39926 P38819
Q12396 P32479
Q04226 P35180
P36162 P32836
Q12433 P20457
P32642 P10961
Q05946 P25580
Q99176 P39685
P48524 P25382
Q12256 P53750
P07390 P00358
Q12336 P38915
P38819 P12688
P34217 P20434
P53851 P38822
Q12071 Q08096
P43572 P40554
Q02932 P25299
Q04491 P47061
P26449 P23594
P39935 P39875
P48510 P13712
Q08287 P15705
Q12335 P39954
P43602 P39727
P38523 P16661
P38717 P23255
P29311 P28708
Q02630 P53269
Q08144 P43132
Q06405 P53322
Q03063 P53237
P38264 P35184
P26449 P07251
Q08902 P33200
P38351 P04807
P40574 P33767
Q01329 P38856
Q03656 P39954
Q08465 P40204
P40316 P38240
Q05946 P04050
Q06676 P21304
P39551 P32389
P53337 P32527
Q07478 Q04964
Q12098 P34227
Q12692 P22147
Q04005 P22082
P42944 P20486
Q08032 P39517
P43568 P22579
P34227 P32496
Q12329 P38967
P53236 P14747
P47129 P38265
P40970 P25582
Q00711 P22517
P53953 P43560
P36036 P25341
P53081 P38112
P46964 P38903
P50104 P00044
P38266 P26309
Q92331 P39955
Q08683 Q03758
Q00873 P06169
Q02336 P38713
Q06208 P32571
P39112 P34164
Q05610 P46674
P40357 P06784
Q08746 P53973
P39552 P21306
P40360 P04147
P53079 P46949
P40341 P00359
Q06675 Q03944
P53082 P40319
P32334 P29295
Q04562 P08518
P42841 P40496
Q12102 P33418
Q12066 Q04461
P39715 P11747
Q12482 P40335
Q12158 P53168
P40492 P38953
P40350 P38429
Q07904 P11978
Q06676 P38182
Q12138 P36104
Q03774 P53878
Q03290 P29509
Q04636 P35691
Q08746 P38827
P38811 P11709
P53865 P10355
P39744 P32902
Q06630 P02829
P40957 O13554
Q04697 P07250
P53236 P38111
Q12124 P32787
Q05931 P41805
P38249 P35177
P40450 P35169
Q06224 Q04368
P39720 O14455
Q12377 P47025
Q02932 P38298
P12383 P07261
Q08550 Q06344
P40541 P28320
P52917 P34160
P40475 P40066
Q03750 P00175
Q12216 P35207
Q00955 O74700
Q03654 P14908
Q04370 P53108
Q08245 P35206
P38883 P26309
P41546 P25043
P40885 P33306
P32380 P16661
Q01852 P50101
Q00711 P39520
P32597 P09440
P32334 P31377
P20436 P12754
Q05610 Q04935
P53243 P53082
P53954 P06700
Q02767 P80428
Q07887 P12294
P53142 P06773
P38070 P10961
P40475 P13185
Q03976 P14680
Q00539 P81450
P46954 P25575
P34238 P25649
Q02784 P40890
Q12306 Q02206
P22214 O13565
P07272 P02293
P47012 P43560
Q12270 P07390
P40960 P40094
P40518 P25382
P38781 P06242
P81450 P32573
Q99186 P21339
Q08387 Q08162
P53877 P40064
Q03208 P26263
Q02206 P25651
Q12372 P53600
Q99176 P38838
P33298 O13297
P46671 P33301
Q08109 P23337
Q12518 P42946
P20676 P02293
P40355 P40327
Q05027 P43682
P38910 P20436
Q06543 P47123
Q12347 P40969
P40319 P40303
P38282 P13574
Q12157 P42073
P53181 P38620
Q06216 P53959
Q07540 P39083
P53949 P04050
P46964 P09959
P34218 P22804
P53851 P22276
P33304 O13563
P50278 P38298
Q04847 P38903
P47123 P11484
P53973 P38261
P38319 P13186
Q06340 P43555
P46974 P38705
Q08581 P06786
Q07381 P53215
P53959 P32341
Q08986 P14359
Q08096 P36016
P38953 P04786
P41543 P40095
P53538 P25341
P47115 P07170
Q12035 P38274
P40482 P23833
Q00246 P13393
P40510 P39954
P40186 P12695
P54837 P25655
P19882 P15367
P34240 P23285
P53974 P26754
Q08235 Q03661
P53171 P33760
Q08746 P11978
Q05080 P35206
P39534 P08524
Q02100 P43602
P47027 P02557
P40356 P40325
Q06091 P07256
P53965 P04819
Q03177 P17695
Q12154 P06777
Q12420 P25847
Q02574 P38301
Q03263 P50277
P47052 P43588
P33767 P27801
Q12082 P04386
Q12450 P47165
Q06696 P53616
Q04377 Q03455
P38077 P10961
Q12102 P46985
Q05021 Q03455
Q99299 P14906
P53924 P53259
P43604 P40495
Q02630 P43682
P46947 P32367
P40507 P32499
Q06096 P00817
P39515 P23561
P38272 P32502
Q12336 P32628
P39702 P38042
Q99344 P38822
Q12301 Q02775
P39702 P32478
P33891 P25453
P39003 P26263
P38749 P36147
P39723 P33335
P53824 P32571
P39713 P21538
P23642 P07276
P38811 P07274
Q12336 Q06405
P39723 P35191
Q06344 P40507
P40355 P32521
Q12186 P38272
P19454 P07250
Q03018 P32859
Q03012 P30605
P40484 P32902
Q06224 P38904
Q06409 P43605
P53954 P32561
Q08749 P38729
P38911 P04076
P33339 P32432
Q05933 Q02574
Q05911 P29366
P52490 P01119
P19454 P08678
Q07623 P20448
P53299 P38630
P47167 P04911
P38959 P38064
P53093 P40573
P81449 P23594
P48234 P39540
Q08287 Q06490
P53061 P16661
P41896 P40970
P48568 P25371
P38757 P32910
Q00381 P36057
Q00416 P38842
Q08749 Q01560
P40468 P16451
P53061 P23776
P38629 P04386
Q03898 Q02204
P40314 P36104
Q06651 P39706
P39713 P38272
P43621 P40079
Q02205 P25656
Q06137 Q03697
P48581 P39729
Q12318 Q01852
P39534 P38855
Q12349 Q06624
P53857 P40087
P39111 P16387
Q03957 P39515
Q12243 P28707
P47150 P38744
Q12262 P41805
Q03162 P50090
P53867 P38272
P53203 P22140
Q12216 P14737
Q00539 P53115
P27476 P22336
P53032 P11978
P47120 P46954
Q03435 P39079
P25453 P25294
P40316 P27476
Q99190 P40095
Q06479 P18239
P27636 P00431
Q12194 P36013
P43596 P00950
P39685 P11154
P53973 P41805
Q12335 P32479
Q05931 P33297
Q12236 Q08096
P46954 P10363
P53299 P25045
P39929 P38630
P53851 P33323
P39548 P38768
P38705 P14922
Q12223 P24813
P38703 P32629
P31244 P10863
P53622 P25376
P41810 P07272
P60010 P34161
Q12224 Q05933
P14291 P07283
P53877 P34216
P41695 P38744
P39955 P33891
P48363 P21304
Q06406 Q03323
Q04511 P40360
P53550 P21951
Q03103 P47134
Q12341 Q08465
P47166 P31109
Q08949 P26309
P25358 P13711
P40892 P14064
P47171 P38249
P20436 P11914
P40555 P11710
P32319 P30656
P41921 P20676
P27801 P27692
Q02908 P23833
P39706 P36015
Q06651 P25301
Q6Q547 P38240
Q07468 P53115
Q02794 P16522
Q12318 P19146
P32564 P06844
Q03162 P53740
P53265 P28004
Q03735 P10863
Q12335 P38064
Q05785 P39702
P38904 P34162
Q12055 Q12019
Q12402 Q02890
Q03322 P54867
P53823 P49435
P53824 P39009
Q08553 Q08229
P26449 P06103
P40890 P39001
P40187 P17898
P32529 P11746
P40970 P40018
P46676 P36973
P49687 P32838
P38153 P25297
Q03220 P39992
P38723 P21801
P38867 P32911
Q12241 P40510
P08456 P00950
P40857 P38147
Q03103 P32529
P53834 P32341
Q08649 P38147
P53865 P32805
P53738 P53231
P57743 P42944
Q04739 P34224
P31383 P23285
P39004 P29469
Q05080 P47052
Q06708 P50105
P40970 P40956
P53910 P32494
P46673 P04912
P20604 P13393
P40483 P32529
P32585 P22133
Q05947 P36104
Q12138 Q08975
P39904 P34227
P43562 P39998
Q12124 Q06632
P38086 P32337
P38759 P10507
P33301 P14922
P38877 P11710
Q12233 P32793
Q04935 P36130
Q12154 P53877
Q12243 Q04067
P43594 P15992
P53236 P43562
Q99344 P47129
Q12267 P38337
Q04307 P15303
P47053 P40360
Q99189 Q08193
P39685 P23594
P40890 P18562
Q06200 P02309
P39101 P36049
P28519 P07274
Q06091 P40527
Q08601 P38867
P43594 P32913
P47822 P46655
Q08438 Q02795
P53437 P19073
P38781 P36012
Q05874 P33754
Q12138 P53550
P38727 P32499
P19812 P02294
P38636 P07213
P52490 P48234
P53141 P20050
Q12488 P07149
P53181 P38716
P48234 P46956
P53233 P46974
Q03862 P11747
P38428 P36121
Q12161 P33334
P26798 P25582
P33122 P15873
P38957 P25659
Q08562 P36131
P53893 P32334
Q12749 Q04002
P53616 P38810
Q06675 P49573
Q08214 P47134
P47064 P38123
Q12199 P15938
Q03373 P40434
Q07442 Q06200
Q08109 P29703
P40496 P40066
P48581 P25359
Q08109 P40060
P53181 P14064
P53851 P13663
P40969 P18961
P43682 P11972
P40091 P04050
P38805 P16370
P38855 P32341
Q06639 P53142
P53299 P32788
P38911 P07250
Q12343 P38315
P53202 P40319
P38351 P38077
P22147 P13902
Q12050 P54861
P38860 P06784
P53130 P12294
P42843 P40360
Q07921 O14455
Q08975 P38270
P52891 P50104
P53886 P20434
P50106 P38853
P38262 P22804
Q03177 P46673
P49435 P09457
Q12328 P43555
P40327 P25346
Q03455 P38859
Q07084 P38744
P47134 P22082
P39966 P38163
P32367 P28239
Q02159 P32898
P53181 P38251
Q05583 P36027
Q12206 P25346
Q12406 P18759
P53243 P41805
P38871 P32559
P33338 P22035
Q08773 P53883
Q07921 Q04493
Q12230 P40357
Q08902 P25648
Q07986 P47120
P43609 P38132
Q06525 P36147
P32835 P02294
P36161 P02294
Q12158 P53863
Q02206 P32634
P54786 P41546
P49956 P40856
P47123 P32319
P32898 P32828
P39520 P32381
Q04921 P53253
Q07980 P25341
P25045 P07278
P42941 P15891
P33203 P21705
P47822 P32481
P40032 P17255
P47185 P36124
P53231 P40018
P53549 P04051
P53261 P50105
P49956 P12753
Q06624 P11914
Q06411 P38915
P47025 P38810
P38703 P07256
Q06490 Q06488
P25344 P15367
Q03373 P47058
P40455 P35194
P33307 P18239
Q05998 P34161
P39743 P38163
Q12223 P22219
Q03785 P53823
P48524 P43594
Q03954 P20095
Q06205 Q03956
Q12082 P53540
Q02608 P07347
P40077 P33328
P47152 P32855
Q07921 P53323
P39954 P16861
Q04964 P53070
Q05080 P20134
P06103 P00128
Q04562 P52491
Q12380 P32494
Q12159 P06634
P41697 P39009
P42884 P33421
Q06135 P08678
Q02555 P38334
P40438 P39720
P50105 P22213
P38712 P06781
Q01080 P32578
Q04675 P43682
Q08387 P38132
Q02895 P38999
P48240 P38842
P17442 P04050
Q12300 P51601
Q99382 Q00582
P36013 P34218
P32787 P25453
P53096 P38708
P36145 O13530
P38629 P32341
Q99278 P40016
Q06525 P53857
Q02608 P34226
Q08601 P46678
P53863 P36120
Q08004 P39552
Q04636 P09959
P38774 P33421
Q06632 P38959
P47053 P38702
P54861 P07248
P40960 O74700
P38988 P38827
P60010 P04386
P53893 P43682
P40328 P34241
P39723 P39524
Q04307 P25293
Q99344 P39540
Q12243 P21957
Q12406 P30605
Q08601 Q05998
P32570 P23639
Q06163 P39101
P32558 P14907
Q07980 P38324
P53212 P40512
Q06091 Q02256
P38204 P21304
Q08550 P14906
Q02516 P06634
P39523 P12954
Q03661 P31382
Q07540 P36100
P32319 P06105
Q07657 Q00772
Q02256 P04911
P46954 P40565
P05317 P04786
P40496 P07272
Q08217 P25580
P38703 P32605
Q06673 Q06598
P38789 P26755
P43583 P29055
Q07468 P38907
Q12411 P15938
P26755 P06844
Q07528 Q03702
Q04368 P32859
Q03308 P25376
Q12349 P32561
Q02721 P38859
P54854 P23724
P53941 P38130
Q12265 P33759
P50104 P38998
Q12241 P25046
Q01852 P40038
P40303 P39734
Q02608 P40094
P38165 P16474
P47171 P40960
P53905 P32803
Q08649 P06774
P28007 P08518
Q02775 P53900
P41815 P06774
P53163 P38988
P39958 P23833
Q99260 P21304
P25302 P13574
P47166 P04819
Q06488 P35182
P38957 P38742
P53256 P40460
Q07442 P38144
P53893 P39011
P48566 P21304
P36118 P32453
P32783 P10355
P53104 P38298
P43594 P09938
P38904 P38337
Q12206 Q02732
Q08923 P38990
P40348 P25389
P39875 P27705
P40360 P39996
Q12102 P40473
Q12159 P39073
Q01454 P36125
P53136 P10961
Q12262 P30665
P32787 P16521
P47012 P38072
Q12335 P53437
Q04225 P12683
P23833 P17442
Q08683 P38070
Q12418 P53551
Q03208 P38910
P48240 P32914
P38789 P00431
Q03750 P43638
Q05580 Q02795
Q01217 P08431
P49686 P21827
Q04439 P23291
P53549 P26343
Q12499 Q12157
P38200 P30283
Q12142 Q03125
P53731 P47132
P07276 P07260
Q02784 P52919
Q07921 P00331
P38082 P32432
Q06406 P53750
P53039 P43605
P80428 P12611
P53032 P08456
Q00381 P38784
P40515 P38811
P46671 P36019
Q12174 P53277
Q06168 P38627
Q03655 P30283
P22336 P14242
P38788 P35206
Q12270 P06784
Q99299 Q08096
P38996 P22140
P00950 P00410
Q03899 P21957
P53959 P23202
P47064 P34241
P41695 P20437
P47115 P38627
P47042 P32366
Q12107 P23285
P52286 P47187
P53750 P39004
P38111 P14126
Q04964 P16522
P38123 P38063
Q06407 P38811
P48566 P43572
Q03973 P36034
P39929 P38064
P41811 P21951
Q12102 Q05580
P20052 P17106
P40960 P38699
Q06616 P53973
P39524 P32797
P53236 P38627
Q04062 P14922
Q03010 P07273
Q04697 P32588
P53323 P39952
P33301 P17214
P53215 P38753
Q06568 P53973
Q12059 P46985
Q03702 P32581
Q06005 P21801
P40341 P15436
Q03834 P43574
Q12050 Q06160
P53344 P50277
P54862 P26263
P37838 P33754
Q12216 P38820
P47120 P32367
Q06405 P53196
P38861 P38068
P40356 P13856
Q06675 P07270
P54786 P36100
Q12306 P39992
P35210 P07256
Q12021 Q08465
P25441 P22224
P34238 P00899
P25301 P20437
Q04307 P23724
P47176 P38251
P47116 P47090
P39996 P35172
Q02773 P40958
P53865 P53045
P38072 P16892
P39952 P30665
P23059 P08678
Q12038 P35189
P53959 P39531
P34110 P01149
P38351 P16861
P21657 P01123
P46678 P00445
P52491 P07269
P40095 P26754
P34227 P11745
Q12028 P32805
P54862 P36121
Q06644 Q06631
P43604 P38819
P53893 P38995
P47822 P32559
P30619 P18900
P38759 P36104
Q03954 P46676
Q06178 P53142
Q12255 P43545
Q12006 P36123
P43596 P40965
Q12230 Q02776
Q99207 P23337
P22007 P07273
Q03735 P12954
Q08685 P43574
P34218 P33296
P37366 P13586
P36121 P35193
Q06408 Q03860
P38121 P25649
Q04002 P46669
Q04062 P29055
P36125 P27895
Q12192 P40890
Q04636 P42934
Q06205 Q06169
P40992 P36068
P38636 P25371
P47083 P38960
P35191 P34161
P32912 P26343
Q08965 P39706
P23337 P06780
P29055 P07347
P42935 P36160
Q08387 P53313
P33339 P28791
P32562 P02309
Q03330 P40890
P32381 P32341
P35172 P22209
Q99382 P47052
Q04002 P22082
Q07914 P11484
P41543 P08431
P24814 P01097
P47074 P25646
P38182 P27476
Q12224 P22804
Q04005 P32367
P40077 P32381
P27692 P25657
Q12082 Q06091
Q12083 P33334
P38293 P22579
Q05874 P38152
Q12142 P81450
P53750 P41920
P47115 P14736
Q06406 P53735
P38902 P38138
P47187 P40302
P32793 P15938
P38702 P25655
Q00684 P01097
Q00246 P38204
P47185 P14922
P50111 P16474
Q08278 O14455
P36024 P32564
Q12216 P14306
Q06675 P22204
Q06151 P38957
Q03330 P38988
Q06676 P22082
Q02199 P38727
P52960 P40970
P53236 P40020
Q05021 P38872
Q03263 P87108
P43555 P40529
P39960 P04786
P32829 P31378
P39011 P10081
Q01454 P40529
P47041 P10823
P50875 P32333
Q08902 Q04231
Q12427 P41818
P40362 P36009
P32832 P23394
Q03220 P54862
Q06631 P25376
P40956 P32334
P53845 P47132
Q06340 Q05911
P53886 P53079
P32803 P32628
Q03976 P29465
P38085 P36013
Q02629 P33122
P15442 P08518
Q12004 P19262
P40096 P23337
P40032 P38629
P47037 P22202
Q12390 P12294
Q03862 Q03323
P53323 P38953
Q06554 P39011
Q08923 P32492
Q03125 P54786
Q06665 Q01852
Q02336 Q00723
P40070 P38156
P53628 P36057
Q06632 P38219
P52960 P22543
P35187 P28006
P53886 P53061
P40032 P06782
P40957 P25644
P53096 P40513
Q12174 Q06706
P53269 P18963
P36027 P28239
Q03048 P31111
P40478 P32496
Q02795 P25043
P38785 P06783
Q04110 P07834
Q08923 P22203
P36224 P23776
Q12443 P21691
Q99176 Q03860
P45818 P00729
P49956 P21243
P41805 P38302
Q02795 P05030
Q07986 P47025
Q06324 P35718
P06778 P00359
Q12161 P53883
P53863 P49334
Q06675 P35497
P48510 P40064
P46949 P01149
P35201 P16664
Q06815 P53061
Q12192 P53286
Q04660 P34241
P53254 P40341
Q04697 P25584
P38883 P20134
P40096 P37366
P53750 P32524
P20436 P12294
P32501 P21827
P38288 P04076
Q03465 P43563
P40014 P38555
P41912 P33204
P53912 P36016
P53010 P06786
Q06164 P34218
P38873 P24719
P47090 P38788
P40971 P16658
P42845 P38811
Q07914 Q01590
Q01590 P26755
P54862 P04386
Q02208 P24867
P53540 P53131
P32479 P07834
P47038 P40555
Q04964 P38881
Q03018 P18239
P53163 P52960
P53091 P38992
P38998 P06775
Q06630 P21192
Q12224 P38968
P33399 P07256
Q12152 P07250
P25847 P06773
Q08980 P38826
P36145 P03069
P53010 P07257
Q03323 P53389
Q03834 P46949
Q06001 P06700
P53254 P39735
P25719 P08518
P47187 P31688
Q02100 P32641
P53599 P38152
P38720 P32797
P30624 P18238
P54854 P53685
P53877 P40362
Q08032 P50091
P38872 P03069
Q08975 P36016
P28791 P19955
P47115 P40340
P53281 P22140
Q03455 P32561
P38744 P21306
Q12361 Q08278
P39682 P17505
Q05785 P28004
P32350 P00854
P54784 P19145
Q03323 P32773
Q03761 P26570
P40890 P33328
P15992 P08678
P41920 P22138
P32944 P30606
Q08287 P53322
Q01722 P48606
P38288 P08458
Q03177 P39990
P40069 P25579
Q08911 P28004
Q12082 Q08923
P43613 P25451
Q12035 P35203
Q06644 P38744
P53912 P20457
Q06218 P36018
P36010 P00410
P40069 P38439
Q07732 P04817
P25632 P18962
P32914 P22543
Q04958 P40465
Q99344 Q12380
Q03792 P21827
P53044 P12383
P43132 P25045
P53176 P49166
Q08235 P34218
P38960 P32855
P53437 P53252
Q02804 P40582
Q02784 P40965
P46681 P13517
P38957 P38785
P47025 P40510
P47090 P38011
P53735 P05986
Q03263 P40016
Q12513 P43132
P37303 P33303
Q12059 P46680
Q06624 P38744
Q03691 P30656
Q12432 P46675
Q03785 P43622
Q12035 P00931
P38302 P12294
P38736 P26754
P53550 P38123
P38717 P08431
Q12285 P31111
P20676 P18961
P32318 P21304
P48361 P19358
Q05021 P49334
P47822 P07342
Q08278 Q03690
Q12199 P43609
Q12168 P32453
Q99383 Q02206
Q01560 P07256
P38301 P21691
Q12483 P27692
Q02204 P36018
Q06640 P53147
Q08649 O13297
P40958 P25294
Q12300 Q06675
P38992 P38716
P54862 P54786
P47011 P40090
Q02793 P32585
P50106 P29295
P54854 P19812
P32341 P21965
P43581 P20436
Q12223 P24867
Q12222 P42934
Q12691 P02294
P35210 P33299
P41544 P38826
Q06412 P38727
P38719 P32913
Q08278 P39007
P40340 P38191
P40965 P08678
Q12417 P21827
P53961 P40960
P46671 P40343
Q12468 P04050
Q12222 P52488
P39717 P01149
Q12692 P08456
P53181 P32790
P35723 P34240
P38523 P11978
Q05900 Q03148
Q12309 Q03920
Q12469 P18239
P40092 P38156
P50945 P04819
Q06697 P09938
Q02205 P41815
P28274 P22140
P35191 P32939
Q99383 P04786
P53248 P32828
P39926 P32838
Q12220 P53147
Q03944 P21374
Q06815 P43603
Q7LIF1 P32588
P47115 P40573
Q03920 P42946
P53174 P32481
P38992 P11746
Q12224 P39962
Q12452 P53233
P46954 P33760
P39010 P00330
P47150 P33335
Q03750 Q03656
P32387 P32328
P25454 P17106
Q03900 Q03579
P53549 P53045
P35210 P28834
P36125 P21965
P25358 P14737
P38744 P14359
P38203 P06701
Q12368 P00420
P38915 P09440
P36100 P04046
P38781 P38627
P53857 P39994
Q05930 P08518
P47150 P25847
P53549 P35177
P36022 P16649
Q03750 P36027
P40518 P39928
P53286 P32788
P38298 P24719
Q03010 P38111
Q07540 P38774
Q03774 P53952
Q08271 P40020
Q9URQ3 P14907
P38346 P38072
Q12159 Q05958
Q08980 P23639
Q06251 P38240
P53202 P29055
Q07376 P38085
P48232 P32564
P38989 P27692
P38829 P32529
P47074 P34244
P33331 P14908
Q06598 P32602
P40478 P25389
Q12691 P53344
Q06440 P14291
P53735 P32945
Q03373 P17442
Q12361 P41318
P40475 P22216
Q12432 P38113
Q06200 P10622
P42839 P20448
Q07418 P38272
P40348 P30624
P47035 P09064
Q06103 P54790
P53904 P53389
Q03940 P38705
P32389 P09734
P34227 P08431
P40527 P25367
P40510 P38822
Q04067 P38084
Q12154 P33441
P43609 P35207
Q12142 Q06644
Q12518 P19358
P39929 P38121
Q04226 Q03337
P36048 P35189
Q12019 Q02256
P38817 P20424
P60010 P34162
Q03579 P46674
P81450 P21192
P36129 P27614
P31244 P11747
Q06525 P32500
Q02795 P07347
Q12368 Q07478
Q00916 P38138
P32803 P00445
Q06096 P36009
P43622 P26754
P35817 P31385
P87108 P39704
Q02866 P26343
P40462 P20484
P22515 P09457
P38810 P04912
P53954 P21374
P39987 P37370
Q05911 P38821
P47074 P32453
Q12415 P40092
P33411 P31380
P49573 P32828
P32504 P21304
Q12138 P53115
P23585 P19454
Q05881 Q03944
P47171 P40303
P46954 P41920
Q04305 P53901
Q12402 P32588
Q06648 P40352
P28496 P06704
P38970 P34224
P30657 P23585
P47049 P22214
P50078 P38720
Q02721 P25559
Q12151 Q07921
P43555 P38810
P40494 P33339
P53965 P29055
Q02775 P32486
Q12241 P23291
P35206 P13393
Q07540 Q07376
P53272 P32496
Q08685 Q04930
Q02256 P38968
P53755 P23337
Q02608 P34161
P46964 P39011
P38111 P07264
P31378 P16661
Q04359 P38191
P89105 P31385
P38929 P33335
P38915 P23301
P38286 P31412
Q12330 P34162
Q05022 P38121
P49334 P43638
Q06644 P25605
P53973 P20435
Q06177 P36027
Q00362 P06777
Q03148 P54854
P36116 P00924
P47185 P00899
Q08162 P38265
P40456 P38708
Q06630 P54862
P39011 P32601
P39552 P32900
Q06706 P08456
Q12159 P47054
P80667 P53116
P48837 P40885
Q12265 Q12157
P53243 P07262
P40395 P40360
Q12004 P53893
Q07800 P48566
P53968 P40032
P50091 P21339
P53824 P08638
Q03776 P34238
Q03497 P37838
P41807 P39720
Q12024 P53265
P46954 P33204
Q01454 P32909
Q12050 Q03071
P29539 P23639
P32525 P24719
Q06216 P10507
Q02805 P23595
P38920 P32786
P80428 P32521
Q12343 P20606
Q12522 P38163
P38181 P25336
P27636 P22276
Q06640 P53823
P39998 P26798
P53313 P36116
Q04964 P32499
P38272 P38193
P38228 P23255
Q03790 Q03661
Q12327 P25651
P80428 P46675
Q12157 Q04322
P48562 P40456
P47061 P36049
P53628 P21691
Q07904 P42846
Q04048 Q01159
P53261 P14064
P32364 P23285
Q12107 P20434
Q04089 P39682
P53096 P36068
Q06490 P04147
Q12406 P49955
Q12154 P17106
P40958 P06839
Q01159 P02829
P36161 P32944
Q00772 P23287
Q07508 Q03655
P53622 P01149
Q08235 P53147
P38774 P27692
Q12026 P38696
P38695 P22224
P53259 P32939
P48837 P38351
Q03899 P46954
Q03558 P40968
P47090 P35728
P39551 P25385
P53337 P32502
Q08215 Q06525
Q06554 Q06451
P38842 P25694
P47115 P36094
P47135 P39702
Q01080 P35728
P39720 P32854
P06243 P00410
P38123 P21672
P53271 P40456
P53886 P40073
Q02336 P38240
P38329 P11978
P40496 P38821
Q07442 P25632
P47058 P06779
P43542 P38922
P39702 P10964
P36121 P09119
P50875 P25376
P38960 P18239
P32902 P22035
Q12158 P40492
P47027 P33201
Q04958 P00358
P38877 P22209
Q08966 P36027
Q04930 P30606
P32897 P22137
Q05949 P53952
P46655 P38811
P50945 P13433
P53616 P25558
P53685 P38911
Q08032 P53924
P35497 P28000
P53269 P33895
P36107 P16649
Q03330 Q01217
P40960 P02294
P35691 P32902
P51862 P48813
Q03940 P39967
Q12692 P47038
Q03818 P25358
Q00776 P32832
Q06339 P13185
P53337 P30283
Q12389 P38288
P54784 P18759
P34238 P16151
Q12494 P03069
P50874 P35206
P32897 O14467
P22135 P19659
P40541 P33304
Q03579 P22035
P53901 P08566
Q02208 P53068
P53297 P38353
Q06651 P27692
P53344 P33306
P35817 P32589
P33333 P32807
Q02805 P52919
P53316 P24719
P53281 P38111
P36165 P29539
Q12050 Q06245
P53108 P25341
P08456 P04051
Q07824 Q06405
P41920 P04050
P39001 P38829
Q07376 P16370
P38138 P25454
P23202 P12684
P53259 P35207
P53032 P32368
P19145 P07703
P38429 P24867
P32788 P25656
Q04601 P52488
Q07963 P48439
P89105 P07269
P53207 P24384
P38726 P28000
Q08465 Q06549
Q99186 P53253
P29468 P13433
Q06616 Q03691
Q03656 Q03148
P38254 P32863
P39517 P07272
Q04175 P36036
Q08902 P33297
P38860 P14737
P40529 P36168
Q06628 Q02776
P40517 P39678
Q12321 P32559
Q12285 P39928
P54861 P39734
P54862 P53941
P46669 P21672
P48361 P45818
Q06451 P34218
Q06324 P38702
Q02630 P01119
Q07478 P39990
P53064 P18238
Q03048 P35191
Q08749 P53174
P22579 P16474
Q06675 P50944
Q03782 P38817
P40073 P15992
Q12138 P53540
Q03290 P08524
P39702 P23624
Q03944 P32337
P53840 P46974
P29468 P23724
Q12264 Q06339
P17555 P13259
Q06102 P54791
P53244 P47115
P39107 P04817
P32349 P14906
Q12464 P07278
Q12028 P10507
Q12124 P26343
P43562 P40518
Q12045 P53233
Q08032 P32899
P40992 P33759
Q03323 P38785
P53855 P16661
P39515 P25046
P39108 P14908
P38153 P32494
Q02516 P14741
Q02776 P51996
P32803 P28743
P54999 P29056
Q04930 P32529
Q04491 P38826
P42945 P32333
P53068 P39515
P40485 P38867
Q00582 P40478
Q00873 P25346
P38881 P07262
Q12004 P32453
P35180 P18851
Q99190 P38700
P46677 P27999
P39990 P32916
P35172 P31111
P36049 P33441
P47187 P47035
P40471 P22140
P53857 P09938
Q04004 P53633
P46974 P32796
P30283 P00358
Q03254 P40510
P53271 P38286
P46678 P18759
P38249 P26798
P39003 P06774
P41800 P04386
P43682 P37366
P53941 P02294
P53211 P53108
P53131 P24867
Q99344 P32838
Q12020 P81449
Q04697 P38132
P47115 P39713
Q06677 Q05933
Q03697 P52891
P53145 P40020
P38907 P32767
P46680 P39548
P40455 P38744
P38682 P13902
P41912 P38429
P24482 P19736
Q12321 P53064
P53855 P34162
P33311 P27999
P40512 P36168
Q05930 Q03213
P89105 P46947
P41816 P35206
P46682 P36009
Q07350 P15891
Q12035 P48581
P38702 P00924
Q05787 Q04792
