P31244 P22137
Q04412 P35197
P33328 P25341
Q12168 P38705
P52491 P25648
Q00776 P43619
P41277 P39968
Q00362 P53152
P32774 P09435
P39954 P32787
P52919 P38193
P53168 P43616
Q03177 P36520
Q12473 P54199
P17442 P10363
P54885 P40103
P32911 P16892
P32582 P22213
P43321 P38822
Q04264 P36015
P46680 P08964
Q08438 P38822
Q07657 P40024
P22203 P22007
Q12206 Q07381
Q00578 P39946
P50278 P38689
Q99385 Q06479
P53290 P40340
Q12285 Q04199
Q05933 Q04493
Q08921 P19524
P20449 P06634
Q12262 P04050
P38254 P20133
P53437 P25453
P38682 P37302
P52919 P19658
Q04359 P40096
Q02892 P53199
Q12411 P09032
P38232 P36144
Q04673 P07272
P38863 P30665
Q92317 Q04004
P38708 P05986
Q99257 P46963
P46673 P45819
P36003 P32802
P34160 P25342
P40965 P19097
P32364 P13663
Q12468 P27515
Q12517 P40413
Q03088 P33760
Q12330 P39927
Q06628 P38273
Q12033 P18480
P39929 P28817
P47113 P35207
P46985 P13185
Q99278 P41895
P32366 P21242
P53845 P32802
Q06479 P32524
P47079 P40518
Q12230 P40483
Q08911 P25615
P53855 P01123
P38798 P11927
P36005 P32528
P53185 P39705
P41814 P33399
P24482 P13365
P47012 P05453
P39960 P32563
P42951 P35197
Q12250 Q02256
P22141 P19735
Q05881 P40507
P38329 P02829
P47079 P39077
Q08979 P53136
P35194 P22213
Q02196 P40483
P48232 P24869
P40693 P02400
P32480 P25357
P23287 P10363
P38817 P15424
Q06108 P06243
P38989 P05694
Q12024 P34077
Q03957 P53067
P48559 P10081
Q03654 P33750
Q12449 P53254
P38922 P30902
Q07834 P47150
P52910 P38996
P38768 P05986
P53256 P12611
P53104 P15436
P42839 P12754
Q06665 P14737
P40450 P39734
P43616 P22336
Q05636 P40959
Q00916 P25655
P09032 P05085
Q12098 P32471
Q06137 P50277
P40036 P31374
Q06704 Q02554
P40204 P33306
P47176 P38863
P29469 P07283
P53622 P52286
P24869 P19735
Q08204 P32807
Q03125 P25441
P53277 P50086
P38324 P38237
Q12469 P32588
Q06665 P38690
P39929 P22224
Q12318 P47122
P49704 P43535
Q00582 P38999
Q03897 P20433
Q12017 P34087
P53196 P39969
Q05881 P53081
Q04437 P13574
P47122 P40563
Q04491 P25586
Q12241 P36005
Q12045 P39713
Q12513 P47117
Q08729 P33420
P47129 P36103
Q08921 P15705
P42839 P38219
P25296 P24279
Q06648 P36029
P53124 P04147
P53924 P34164
Q12280 Q04195
P51996 P27796
P32324 P14742
P22204 P08153
Q99299 Q12034
P38874 P16467
P41816 P38879
Q07786 P50113
Q06624 Q03981
P53197 P14741
P38615 P27472
P35691 P14680
P46947 P07262
Q08438 P23639
Q08746 P33411
P46988 P40453
Q04675 P11938
P02994 O13553
P32863 P29056
P38883 P09440
P23561 P14736
Q04921 P40555
P53834 P39946
P38871 P23724
Q12129 Q04121
P38691 P20437
P40509 P33767
P41834 P12962
Q04562 P19812
Q03898 Q00539
Q04894 P25604
Q03497 P36048
P53968 P11746
P20438 P18963
P53244 P53181
P47134 P32849
P53978 P27895
P53036 P25357
P39107 P18961
Q08144 P21965
P34758 P06787
P40103 P38757
Q99385 P17119
P32458 P21801
Q07834 P46675
P36037 P27636
P50108 P40518
P60010 P36005
Q12488 P46954
P38555 P25294
Q04562 P32945
P38922 P36013
P53281 P38716
Q00381 P16892
Q06673 P53930
P46655 P12385
P53141 P32481
P38301 P32598
Q06408 P17119
Q12427 P38748
Q06819 Q04675
P53295 P53169
Q05778 Q00684
P38930 P22543
P39718 P15442
Q12477 P38011
P53248 P32767
P53124 P32639
Q12142 P15108
Q92316 P36034
Q12417 Q04199
Q07930 P40091
P38358 P07274
Q02948 P34758
P38806 P25591
Q7LIF1 P20676
Q12469 Q04005
P53731 P14359
Q06251 P05453
P42839 P32628
P39108 P38697
P40507 P00729
Q06551 P53082
Q04338 P38334
P38262 P32832
P42944 P21538
Q02100 P38249
P32628 P11745
P38165 P21374
Q12368 P03965
Q12118 P38705
P53550 P34253
Q12494 P38042
Q06696 P53298
Q08438 P28795
P43574 P43321
Q06178 P53867
P46947 P39077
Q08287 P53147
P38720 P09938
P39079 P33306
P47116 P38855
P39998 P38716
P37012 P14832
P18759 O13539
P40892 P02829
Q06408 Q02890
Q12517 P33411
Q12248 P14741
P37296 P22202
P53313 P08964
P54199 P23293
P38080 P09064
Q08923 P39001
P39929 P21268
P48559 P07264
Q07913 P26755
P38634 P37370
Q05946 P40070
P42846 P30822
P53599 P33891
P53100 P24870
P38198 P08018
P36037 O13539
P32828 P08638
Q03900 P30902
P43616 P32571
Q12468 P16521
P38860 P36520
P53298 P36421
Q08949 P32492
P35688 P10592
P54786 P40339
Q04005 P06773
P50278 P33331
P54999 P46677
Q7LIF1 Q03323
Q12045 P41808
Q08217 P32527
Q06406 P14126
Q02825 P40061
P53739 P38989
Q04868 P49573
Q08962 P40693
Q12389 P53599
Q03899 P19414
P31244 P06782
P32835 P15891
P53271 P09435
P52593 P21192
P38871 P02829
Q12060 P28274
Q00776 P53971
P21192 P09734
P36080 P32505
P53043 P38247
Q02336 P46954
P42942 P35718
P53549 P06782
P38853 P29461
Q12514 P47011
P38696 P23644
P38697 P20424
Q12020 P15873
Q08601 P20424
P39940 P36085
Q04089 P14291
P38348 P08018
Q06624 O13553
P34238 P29056
P38636 P05085
P33306 P32074
P53949 P47135
Q12389 P41920
P48606 P25344
Q02875 P40092
Q12368 P39925
Q12280 P53316
Q03322 P38333
Q04005 P25657
P43321 P11075
Q04272 P38855
Q12265 P32774
P40014 P36053
P53863 P38855
P32450 P25555
Q04491 P43586
P53845 P53094
P53939 P49166
P36012 P25655
Q03898 P06103
Q02890 P35056
Q07834 Q07468
P50944 P38339
Q08921 P20081
Q05947 P32628
P40096 P39979
Q12329 P32634
P40078 P38793
Q12041 P14682
Q12045 P53550
Q04412 Q04370
P23287 P00546
P47054 P33760
Q07508 P53930
P53011 P12611
P28239 P08678
P53261 P47113
Q12365 P53549
P38631 P38555
Q05583 P32598
P51534 P50095
Q08438 P53040
P40010 P12753
Q04121 P40013
P53168 P40512
P40096 P39073
Q03018 P50942
P38987 P38333
Q02197 P38871
Q12220 P38198
P40960 P38208
P39531 P00358
Q12118 P23201
P46680 P08018
P42073 P39013
P30771 P12753
P53955 P32628
Q06340 P25336
P53893 P35194
Q02895 P38085
P32905 P18494
P36009 P29056
P17629 P00830
Q12527 Q08956
Q05580 P32610
P39904 P25296
P38987 P19454
P47019 P32523
P36103 P32578
Q02206 P53243
Q08873 P53968
P32802 P04456
Q12060 P27476
P51862 P32501
Q08956 Q08245
P38346 P25659
Q03774 P52891
Q04195 Q03071
Q12468 P20967
P43612 P13856
Q12424 P38276
Q03862 Q02260
Q08931 P37303
Q12063 P10862
P40567 P26570
P52286 P38431
Q12055 P40485
P36005 P10869
Q99189 P40965
P40991 P32504
Q04493 P53847
Q02775 Q01159
P53622 P53152
Q08285 P32590
Q12186 P47017
P38768 P36013
Q04930 P39077
P34164 P08566
Q07896 P38273
P47079 P39935
Q04121 P13365
P41940 P38883
P47166 P35201
Q00816 P38313
Q05775 P42846
Q07887 Q06549
Q00539 P31374
P40567 P25360
Q12406 Q03280
P53691 P13711
Q07993 Q06819
P42884 P40069
P41811 P18888
Q08215 P32566
Q07930 P38590
P53968 P25649
Q08873 P18898
Q07786 P40079
Q04048 Q00381
Q08726 P38339
P38737 P33891
Q00776 P32562
P38042 P26793
P53168 P36062
P42846 P30657
Q03088 Q00723
P38011 P23644
P39727 P09624
P33333 P00044
P33298 P10592
P39707 P08524
Q06543 P06784
P36049 P14724
P50091 P00958
Q12468 P42839
P40103 P15646
P47116 P43593
Q08726 P38229
P53093 P46956
P50946 P50091
P53238 P40087
P40314 P32336
Q12276 Q08920
Q12473 P19882
Q12368 P53283
P32490 P25719
P50945 P35197
P53036 P33333
Q03774 P24482
P50944 P23293
P53221 P12612
P43568 P40573
P38620 P36421
Q08119 P38249
Q03558 P38716
P21538 P14064
P39994 P38785
Q12513 P38768
P54784 P46954
Q12285 P17536
Q06665 P38313
P32842 P32264
P38247 P25558
P32642 P20438
P38283 P19262
P38996 P19657
P43637 P00729
Q03758 P47017
Q00582 P24870
P34217 P29295
P38283 P32909
P53258 P38310
P40457 P33328
Q07471 P39962
Q02199 P32573
Q00955 P04147
Q12280 P38427
Q00245 P37296
P47113 P25342
Q06704 P32854
P46682 P38855
P49704 P33418
P51996 P38329
P40956 P04076
P41318 P38344
Q08215 P25357
P38228 P24868
P42845 P06243
Q04004 P36017
P36049 P32457
Q08726 P00358
P41816 P33420
Q04272 P36224
P38200 P32492
Q08144 P53152
Q12377 P29703
Q07887 P07270
Q01389 P24813
Q07896 P39076
P53829 P20606
Q05871 P53927
P53199 P40048
P53040 P04807
P33895 P11484
Q12009 P17119
P38428 P20484
Q04651 P38903
P38208 P32786
Q06440 P06782
Q12477 Q12473
P38862 P22515
Q12168 P14904
P47160 P38861
Q05583 P38682
Q05881 P40991
P53124 P32590
Q08649 P09734
Q03792 P18410
Q08962 P05318
P47019 P22543
Q04562 P25385
P38429 P07248
P41814 P06779
Q08683 P38082
Q05933 P28743
Q12277 Q06651
P38013 P07866
Q06580 Q04217
P53212 P22082
P25558 P15436
P08458 P00924
Q05775 P53104
P30624 P11745
P32776 P24813
P39702 P35210
P40335 P14359
P46995 P25367
Q12055 P25294
Q03081 P38203
Q00582 P39969
Q99189 P41807
Q03956 P54885
P50094 P33199
P40344 P38257
P53540 P19454
Q02256 P30624
P49704 P25657
Q08004 P38334
P53086 P47124
P53011 P17555
Q07904 Q06644
P38922 P34240
P53267 P40574
P33418 P32521
Q03010 P38690
P39925 P39073
P53552 P32349
Q04749 P15705
P41911 P32350
P40007 P38850
Q07786 P07560
P40055 P39016
P38344 P00331
P49686 P23639
Q03162 P47160
P53199 P08458
P48415 P48232
Q03973 P80667
P50086 P38713
Q03322 P18888
P50113 P38339
Q08444 P40512
Q06078 P38785
Q05871 P25369
P53094 P15891
P41811 P01123
Q04233 Q00539
P89102 P39984
P48525 P11709
P53094 P19454
Q12276 Q03768
P38276 P36094
P50111 P40457
Q07381 P32263
Q03532 P07866
Q04921 Q00245
P46985 P36085
Q12017 P53739
Q12473 P32447
P32523 P10869
P38555 P32600
Q04004 P25294
P32458 P12868
Q12310 P47089
P39523 P09734
Q12222 P38631
P48524 P20053
P46674 P28320
Q05610 P14306
Q04660 P39108
P38960 P35718
Q06673 P53036
P33322 P23542
P25584 P25343
P36015 P17536
Q08963 P38132
P35056 O14455
Q12030 P32657
Q12415 P35201
P40991 P38352
Q02100 P19524
P29366 P00830
Q02932 P53978
Q04199 P38806
P46678 P20134
Q03862 P06242
Q12222 P21242
P50106 P27476
P53910 P38072
P41811 P05694
P53152 P27636
P38793 P32898
Q07844 P43638
Q02630 P25644
Q12260 P28006
P41817 P40992
P40988 P35182
P53754 P00560
Q08956 P38316
P41813 P35181
Q12330 P38774
Q03081 P53112
P38793 P38293
Q08601 P11154
Q07084 Q05580
P47064 P34234
P38590 P28743
Q02196 P02400
P38748 P21374
Q03782 P40013
P54786 P15436
Q12363 P32783
P38011 P33420
Q05947 P47117
Q06409 P08524
Q06436 P39523
Q12157 P35177
P40078 P26263
Q02884 P38310
P48240 P47012
Q03406 P39875
Q02884 P38883
P39520 P39101
Q12129 P06839
Q03338 P38274
P39946 P28495
P53068 P41921
P38339 P25646
P54861 P38872
P54861 P11745
P53145 P41807
P37302 P20052
Q04894 P27636
Q12483 P38789
Q12277 P32496
P32319 P11710
P53169 P29509
P32913 P18759
P40078 P10081
P53905 P48582
Q08236 P46957
Q12754 P32842
Q06506 P35691
P38748 P22213
P32497 P32366
Q08217 P11075
Q04493 P33328
Q06151 Q00776
P38786 P11927
P40512 P25591
Q00955 P54861
P43603 P24783
Q03619 P38814
Q02804 P39107
P46970 P33203
Q12260 Q08492
P38329 P33760
Q12344 P12904
P39935 P34217
Q12168 P53933
P52919 P06787
P20436 P04051
P50875 P39706
P32905 P32263
P33400 P23542
Q03071 P38615
Q04005 P54999
Q03220 O14455
P43616 P32468
P28795 P22219
P23561 P04456
P39744 P12385
Q03784 P34223
Q08729 P25357
P53147 P42841
P53184 P50944
P18480 P17255
P39534 P29311
Q02773 P09435
P34253 P31382
Q07478 P40054
Q07528 Q07468
P37296 P07991
P37012 P25657
P21182 P12611
P20133 P17629
P49166 P32849
P53233 P10355
P25367 P20604
P25586 P22147
P53540 P22219
P39108 P38959
P38768 P12753
Q03503 P30619
P32571 P00546
Q12347 Q04792
Q04493 P32491
Q02773 P29340
P43565 P10081
P36010 P25604
Q12330 P12612
P43638 P25333
Q12157 P36120
Q04411 O13553
P38348 P25591
Q12365 P36022
P40507 P27515
Q06479 P19145
P53211 P32863
P48837 P20081
Q12021 P13712
P41277 P38634
P41814 P00359
P39940 P32867
Q06679 P38682
P39014 P19657
Q03630 P53322
P40167 P29703
Q12363 P54199
P53549 P40529
Q07824 P38555
P32945 P28817
P07278 P00549
P25043 P21243
P46962 P40078
P53159 P46970
Q12494 P39723
P18963 P17709
Q12100 P38631
P40091 P16892
P53064 P38696
P40483 P40462
P39940 P35197
Q00816 P40561
Q06512 Q03900
Q99181 P50101
P41832 P32786
P41911 P37302
P42935 P11709
Q99383 P13712
P39968 P33420
P40988 P14126
Q08920 Q03862
P39929 P13856
P20795 P12753
P23968 P22213
Q06451 Q02629
P39008 P14904
P36145 P30771
Q06696 P23624
Q07986 P40357
Q02866 P39743
Q12024 P38636
P38889 P24871
P38697 P05318
Q02825 P12753
P47120 P06844
P53538 P38112
P38850 P31383
P41832 P38930
P53886 P53283
P38283 P32337
P38867 P35817
P47045 P35197
Q04031 P39717
P38631 P06844
P38798 P32605
P53261 P27705
Q12241 P52910
P53048 P36048
Q12263 P32854
P33891 P25584
Q12098 Q01939
Q03973 P14724
P32523 P07834
Q04031 P46963
P53738 P23724
P40963 P32854
P54885 P39016
P48566 P35207
Q02884 P47017
P50090 P43562
P22213 P12904
Q08204 P53125
P47104 P06243
P53743 P23624
Q08966 P52286
Q04359 Q00684
P33307 P06100
P39979 P23201
Q08649 P39727
Q04067 P14682
Q12310 P32457
P48239 P32607
P32565 P17891
Q04562 P20795
P36421 P07274
P33311 P23201
P40362 P32578
P53295 P38042
Q07963 P32945
P53068 P33399
P53277 P46957
Q12199 P40512
Q12041 P25357
P53930 P40078
Q04697 P12684
P53600 P33307
P53685 P04807
Q07508 P21801
P53927 P43603
P35197 P31688
Q12024 Q04675
P23639 P17442
Q12468 P29461
P53048 P32864
Q06408 P12385
P38257 P04807
P38237 P08431
Q08287 P39720
P48606 P39079
P53094 P38822
P53953 P50094
P27895 P25575
P38998 P31382
P32350 P14306
P53552 P33199
Q12433 P00549
P39960 P20437
P36000 P09959
Q08144 Q03497
Q08273 P01123
Q02931 P38287
Q06409 Q02821
Q99189 Q05775
P31377 P29469
Q12241 Q03782
P13186 P05030
P53893 P09734
P53277 P35203
Q04493 Q03308
P40483 P11709
Q12372 P21339
Q99394 P53600
P38929 P35184
P38352 P25567
Q12390 P46948
Q12522 P38850
P40335 P33419
Q03619 P33333
Q04048 P28007
P89886 P53847
P52488 P32585
P47074 P10961
P38822 P02293
P48363 P30822
Q12527 P06773
P40335 P19262
P47129 P36024
P50108 P28006
P41895 P39720
Q12754 P25694
P43581 P36125
P41807 P22007
P38691 P22515
P24867 P14681
P32899 P24279
Q12206 P38862
P48525 P32774
P40164 P06103
P40461 P32867
P29340 P06784
Q04195 P53313
Q08558 P32495
P25615 P25558
Q04377 P50108
Q07786 P39718
Q07528 P32767
Q03776 P28817
P41816 P02557
P53549 P41940
Q03656 P24813
P07347 P06787
Q12390 P25454
P54199 P53739
Q12300 P53039
Q12041 Q07963
Q08923 P34241
Q03503 P32917
Q08746 P29295
P47116 P40016
Q12100 P38823
P36080 P29509
Q12208 P39962
P33199 P24867
P38814 P33895
P23542 P06102
P43568 P42884
P09959 P04076
P46954 P19736
Q05998 P38995
P50101 P00546
P48361 P40095
P53032 P25694
Q04199 P34244
Q05568 P07283
Q92331 P31539
Q06708 P38615
P46655 P28743
Q05785 P38165
Q03048 Q01560
Q03330 P40492
P40469 P27515
Q08975 P32805
P48606 P32800
P38232 P25298
P39715 P38853
P38757 P25454
P38624 P32642
P32895 P32605
Q06412 Q05080
P53202 P53091
Q03940 Q02939
Q00416 P38198
Q9URQ3 P13393
P38886 P38149
P38310 P38228
P38922 P18962
Q08496 P47005
P21243 P18759
Q07657 Q02554
P38726 P34240
Q08902 P53389
P53861 P53124
P53196 P38329
Q08558 P49955
P32776 P18759
P50278 P50113
Q08726 P38301
P40959 P09959
P52490 P38970
Q04636 P33301
Q12483 P36172
P47017 P28708
P40565 P17555
P53901 P22214
P40095 P32599
P53011 P32327
Q06411 P38237
P47057 P14724
P40477 P40003
Q03973 P53043
P53145 P40055
P40956 P38788
P38346 P32492
Q04264 P53145
P33401 P14741
P53207 P40555
Q12468 P32849
Q12280 P46949
Q08817 P17442
Q07508 O13553
P43616 P05318
Q02260 P21242
P38801 P07270
P41800 P14741
Q12495 P43605
P33401 P32350
Q02875 P29703
P40561 P10363
Q12165 P38779
P38194 P32783
P38193 P33331
P31382 P23301
P38555 P00729
Q12233 P32910
P38692 P12383
Q04149 P43561
Q12260 P51862
P46995 P32628
P32607 P21306
Q12344 Q12055
P38903 P27796
Q07824 P00175
P40350 P35203
P41834 P13711
Q12315 P36139
Q08446 Q07824
P38810 P20081
P38990 P38786
P53622 P12962
P38873 P32913
P50091 P32945
P40005 P32521
Q04031 P22202
P50944 P28006
P38764 P16467
P40468 P23059
P36100 P21691
P46988 P40339
Q04272 P48232
Q04964 P17891
P41697 P38855
Q06169 P38789
P40038 P40036
P39713 P32600
Q08966 P50086
Q99257 P25646
P53755 P23394
P38705 P25333
P42839 P38785
P47029 P40959
P47165 P38249
P25615 P24482
Q08446 P09938
P40413 P38042
Q12175 P19524
P53900 P50942
Q03981 P39994
P38931 P34241
P09435 P00958
P36012 P18961
P53829 P43568
Q12344 P40565
P40092 P25582
Q04439 P21965
P38862 P24867
P40202 P19882
Q12236 P36094
P53845 P38257
P24004 P00724
P53604 P37012
Q12265 P23724
Q03735 P38427
Q07844 P38861
P53930 P38998
P32605 P13711
P40092 P39682
P38886 P24004
P33306 P12688
P43565 P38874
P46672 P25336
Q03012 P43583
P49686 P38324
Q12165 Q04411
Q07915 P35497
P32854 P16140
P35203 P12688
P38276 P32364
P50944 P39990
P47041 P32786
Q12447 Q08273
Q92331 Q06340
P53389 P53388
Q12517 P24870
P41813 P22224
Q04601 P35194
Q03048 P30822
P38719 P08518
Q12276 P39960
P53742 P53322
P33892 P07149
Q12468 P43592
P52910 P38720
Q08217 P04821
Q12343 P36100
Q12021 P89102
P25336 P18410
Q12363 P39935
P53100 P39081
P53298 P38789
P39969 P25336
Q05930 P47122
P35190 P32588
P53834 P25569
Q03792 P15108
P53130 P47176
Q03012 P39966
P53604 P36118
Q06677 P38319
Q7LIF1 P28000
P38759 P34077
P38631 P38358
Q12241 Q03954
P31412 P25567
Q03899 Q00816
Q04087 P39927
P46655 P38182
P38957 P00431
Q04511 P32911
Q04739 Q04199
Q05080 P39929
P41832 P40048
Q08119 P38217
P32264 P28791
Q12186 P43601
Q05568 P06169
Q08465 Q02732
Q03125 P32805
P32525 P14724
P40856 P39925
Q04439 P36107
Q12009 Q08235
Q99176 P38990
Q08956 Q04338
Q05022 P06738
P46962 P09232
Q12152 P40965
Q12518 P23561
Q12513 Q04930
Q07657 P02400
Q07084 P48361
P54790 P38630
P41834 P32589
Q06644 Q03860
P32855 P25604
Q05881 P12904
Q06263 P53067
P32911 P29340
P42845 P35194
P05318 P00899
P53100 P05986
Q08746 P17119
Q04493 P32327
P40483 P39682
Q07623 P32328
P53861 P40484
P38696 P05317
P48582 P38165
P53886 P38970
Q12129 P40092
P53011 P38339
Q12344 Q05949
P54999 P06103
P50095 P23301
Q08911 Q05958
P40515 P38814
Q12045 P40529
Q03785 P53859
P39925 P32895
Q06648 P36047
P40186 P38113
P53290 P19097
P43563 P41800
Q04264 P46655
P40314 P38153
Q04693 Q03774
P38748 P32898
P43587 P28791
P17255 P09798
Q12222 P54199
P39531 P38631
Q08004 P25359
Q12124 P32802
Q04053 P49687
P53978 P43586
P53196 P47045
P23638 P00899
Q12024 P47120
P53243 P40422
Q08726 Q03619
P53731 P38823
P40055 P24868
P41834 P36130
Q06412 P00359
Q04373 P38274
P24870 P07347
P53281 P17536
Q08902 P06775
P40563 P32800
Q12377 P38339
Q08921 P02400
Q12310 Q01560
P38217 P20053
P38970 P36015
Q12038 P00830
P40465 P09798
P38622 P06787
Q06102 P15646
P40202 P14736
Q12361 P39704
P39962 P06787
P47150 P25515
P36149 P32773
P35688 P23287
Q02256 P14742
P53256 P14126
Q12277 P38793
Q05021 P53116
P38129 P32917
P13185 P09798
P32629 P25635
P53250 P36018
P34160 P13517
P39743 P19735
P40151 O13297
P48836 P43587
Q03010 P02293
Q12447 Q07657
Q02197 P40413
P42846 P30619
Q12363 P19262
P48361 P20433
P36124 P35193
Q06177 Q04978
P19358 P06700
P40573 P27614
P36139 P32562
Q08746 P38334
P32629 P18410
P52286 P10869
P43586 P24869
P47822 P32354
P25343 P05453
P32802 P31244
Q99207 P41832
P38697 P33334
P32905 P24870
Q04562 P53865
P40515 P12611
Q12330 P12753
P47045 P25615
P40095 P39925
P51601 P33891
P53840 P53280
P32909 P23968
Q12447 P28708
P34216 P32786
P38768 P28707
Q06142 Q05022
Q12434 P32468
P39929 P38254
P50108 P47019
Q04601 Q03776
Q99394 P53743
Q12518 P38346
P47041 P39083
P53082 P35056
P38077 P32464
P54885 P12754
P49435 P18851
P25294 P13663
P36149 P12904
P53742 P16521
P41816 P39563
Q07508 P32495
P33333 P32905
P53221 P43592
Q03690 P53840
P53824 P39515
Q04675 P24004
P50275 P40070
Q04264 P53064
P53150 P48363
P47912 P25367
P40473 P24871
Q00955 P38631
Q03897 P24783
P21182 P19097
Q03373 P40090
P35691 P09938
Q08235 P39962
P37366 P00128
P35182 P32345
Q07786 Q00916
Q00578 P39107
Q08729 P53955
Q06616 Q05881
Q03784 P53949
P38334 P00330
Q12175 P32325
Q12033 P32854
Q02890 P31385
P32835 P25043
P54199 P18480
P40471 P38903
P38113 P33204
P49704 P33314
P40091 P31412
P23624 P18898
Q92317 P32380
Q12368 P42935
Q04217 P00724
P41832 P38339
Q07418 P20424
Q07376 Q06651
Q02892 P48412
P47103 P22224
P40303 P33399
Q06451 Q00684
P41807 P38089
P32523 P31384
Q12527 P04807
P32776 P20053
P38874 P35190
P38208 P25584
Q03898 P40395
Q04121 P35203
P20459 P17536
P25584 P00358
P11154 O13559
P53272 P53243
P38324 P12962
P53281 P22204
Q05874 P38431
Q12347 P38998
Q03862 P41832
P39929 P38624
P38204 P06701
P32849 P09624
Q04839 P28743
P39079 P23287
P41901 P32892
Q04964 P38346
P87284 P40438
P46682 P38247
P38689 P32561
Q99207 Q04233
P40064 P33298
Q06151 P08153
P52918 P17157
P41817 P38429
Q12034 P36005
Q04089 P25301
P36019 P35497
P36120 P23255
P47019 P25559
Q03792 P40328
Q04149 P53858
P32561 P25569
P32558 P25441
Q06628 P33755
P38991 P32855
Q12055 P40461
Q03081 P53855
Q06440 P32571
Q02866 P47083
P47165 P12962
Q04264 P40016
Q07844 P40462
P36008 O13553
Q12518 P21268
P40555 P38806
Q12377 P22137
P40202 P32873
Q08162 P22202
P25344 P06244
Q12045 P53834
P53184 P36019
P28791 P06100
P40314 P32504
Q12390 P20459
P32497 P05453
P53855 P38620
Q03162 P38310
P04456 P02557
Q07915 P05318
P33313 P25360
Q00764 P38753
Q12734 P19454
P53169 P43637
Q08491 O13539
P47049 P11747
Q12310 P39703
Q02767 P36123
P40018 P20053
P32864 P32264
P53250 P38063
P32381 P31374
P35203 P22515
Q12347 Q06651
Q00916 P38792
Q05775 P00560
Q12527 P51601
Q04411 P47057
P40217 P21801
P53829 P20795
P53971 P30624
Q12018 Q05670
P53965 P20424
Q99189 Q08558
P50108 P02829
Q12020 P46957
P47089 P38301
P53914 P22139
Q12241 P41940
P32863 P26309
P39966 P36145
P38555 P32525
P39935 P25567
P31383 P02994
P10964 P03069
P38272 P25580
P33333 P19524
P25694 P06782
P48415 P06244
P38082 P34162
P37296 P25293
Q12440 Q04004
P40567 P40328
Q06543 P40186
P39925 P09959
Q12449 Q03957
P32337 P13185
Q07381 P53738
P47050 P38149
P40413 P05085
Q06549 P24279
P36121 P34218
Q07508 P06103
P40494 P32602
P47054 P32492
Q05568 P22216
Q04675 P19657
Q03071 P38293
P39083 P38759
P53883 P48559
P38013 P11746
P39958 P09232
Q92331 P42935
P38615 P23202
P29496 P13586
P53277 P22141
Q08951 P30656
P53840 P32793
Q06554 P48234
P46677 P27514
P53283 P16140
Q04673 P34218
P47165 O13559
P39729 P38853
P38149 P07274
Q01722 P49956
P32571 P25584
Q12129 P40164
P54885 P20081
P53252 P32581
P53316 P38792
P48524 P35729
P43565 P41318
Q08972 P40988
P38111 O74700
P38861 P07264
Q6Q547 Q06568
P11484 P00330
P53599 P40473
Q04868 P40316
P25451 O13565
P38631 P25298
P21965 P04147
Q12168 P40565
P53847 P38859
P53212 P10964
P19736 P14064
Q12447 P36224
Q12265 P24867
Q12488 P43132
P33399 P26448
Q04110 P32836
P38324 P32900
P40477 P38344
Q03308 P39727
Q06651 P49166
P38276 P22203
Q02630 P22133
Q04089 P54784
P53136 P38283
P41697 P38080
P38990 P07991
P53859 P24869
Q12055 P07342
P30619 P25344
P21672 P12754
P53082 P27514
Q06340 P14359
P29461 P04821
P39563 P24783
P47132 P38695
Q04359 P00044
P27614 P13712
Q06525 P14291
Q99189 P19812
Q04368 P53271
P32796 P30619
Q03690 P38861
P46963 P46675
P37012 P25333
P53169 P28006
Q12078 P46948
P53900 P21242
P32873 P27895
Q12309 P38699
Q06549 Q06411
P38153 P00931
Q12749 P40151
Q08951 P41807
Q12396 P25580
P36145 P25719
Q12248 P41901
Q07442 P39531
P21801 P17121
Q03048 Q01939
P34223 P21672
Q08018 P35189
P19735 P19454
P21374 P00044
Q12041 P23639
Q04978 P19145
P53163 P07170
Q12098 P18962
P39517 P38690
P40095 P34253
Q12372 Q12006
Q03768 P38705
Q04601 P38820
P38959 P07274
P47117 P33755
P33338 P04147
P47012 P32786
Q12199 P38735
P38283 P23301
Q04660 P38348
P40484 P06704
P32774 P22336
Q03280 P53131
P54786 P32581
P35497 P25644
Q04087 Q02554
Q08817 P40078
Q12004 P19263
P38726 P02994
P40327 P32490
P07991 P04807
P40457 P35497
P53834 P34077
P39077 P00175
Q06216 P14680
P27472 P24868
P29461 P22543
P53152 P50946
P50095 P32478
Q07993 P35203
Q08963 P36019
P47912 P30619
P38889 P16521
Q12514 P40335
P41813 P32842
P53043 P16892
P38063 P04387
P15303 P10869
Q12418 P27515
P32480 P24867
P40092 P38768
P40064 P38316
Q04062 P53290
Q04792 P40018
Q08773 P28320
P40055 P24813
P80667 P38329
P41834 P38324
P36049 P32628
P20433 P07991
Q03162 P26263
Q00723 P32349
Q08965 P14832
Q12310 Q12041
P53280 P36080
P50113 P32855
P47045 P40024
P36013 P22133
Q07915 P40963
P41810 P38873
Q03860 O13530
Q07508 P32917
P38334 P32505
P39715 P14907
Q08963 Q06407
P53184 P50113
Q04233 P29509
P46962 P35169
P39703 P24004
P53280 P20604
Q05670 P46962
P53094 P39727
Q06624 P38861
P51601 P38293
P22543 P22203
P41814 P40079
P53743 P15992
P40956 P32573
P32917 P28707
Q04004 P20606
Q12264 Q03503
P38555 P32502
P38203 P18852
P39926 P32588
Q07688 P36421
Q12329 P33331
P53036 P01120
Q12460 Q05949
P32793 P32327
