P40413 P53904
Q12402 P53048
P38264 P25346
P38181 P40368
P18851 P15992
P40038 P02557
P39940 P20435
Q12110 P80667
P07251 Q12233
P53256 Q08285
Q00684 P53894
P38804 Q00245
P07260 P12962
P22579 Q02486
P28004 Q12417
P53286 P38523
P43602 P39940
P53867 P38182
P40469 Q04477
P18899 O13587
Q03067 P50875
P47079 Q03330
Q99190 P38264
P53237 P04817
Q12159 P06786
P07261 P11938
P30822 P40167
Q12446 Q12329
Q06835 P38822
Q00723 Q12368
Q12517 P30822
P38827 P25300
P40005 P52553
P53254 Q06679
P40567 P38282
Q12280 Q07872
Q12142 Q99382
Q05905 P47143
P25297 P08458
Q12692 P53201
Q00764 P25646
P19524 P47149
P38321 P04821
Q06091 Q12309
P38286 P32353
Q12329 Q99186
P17157 P53124
P36000 P09440
P29704 P40582
P36224 P32776
O13563 Q12250
P38633 P40573
P50104 P08153
P39944 P38080
Q06644 P25358
P16140 Q03497
P25635 P53914
P36108 P25577
P32917 P32917
P38788 P12383
Q02794 Q08754
P23595 P40302
P32639 Q02260
Q02574 P07149
P53879 P25615
P39940 P39517
Q02892 P22209
P52871 P31688
P32578 Q06208
P53323 Q05016
Q12024 P36160
P39008 P13382
P30822 P38329
P32569 Q08213
P46963 P53104
P16622 P38217
P12709 P33329
P11746 P32569
P12611 P39010
P53830 Q07350
P52868 P33334
P32337 P39715
P40035 Q06170
Q07980 P15565
P87282 Q02630
Q12006 P38993
P22336 P15992
P19262 Q03690
P53954 Q12402
P33315 P32366
P32807 P00830
P40507 P50094
P46965 P87284
P25451 P21243
P53883 P32562
P02309 P39984
P32828 P22137
Q02821 P32324
P38637 Q02821
P20433 Q06706
P12887 P15873
P20053 P14742
P38342 O13574
P11075 P32524
Q12377 P25355
P16140 P14747
Q03818 P20676
P38885 P53932
P37370 P40467
P17555 P53250
P28496 P53322
P33755 P53044
Q08920 P07260
P32502 P38708
Q06142 P07278
P32581 P16140
P31379 P38356
P39009 P19882
P06843 P39954
P09798 P50082
P42843 P40327
P33301 P04173
P39927 Q12102
P38784 P32341
P53254 P38011
P07251 P25615
P04050 Q01159
P25586 P38011
P38112 Q12176
P32368 P38286
P32829 Q12175
P39692 P32502
P02994 P06787
P21827 P32499
P11978 P11978
P47821 P17157
P53906 P47135
Q07623 P34241
P52286 P38634
P35191 P39108
P25639 P38969
P47135 P47156
P09624 P22204
Q06411 P36105
P32588 P40561
P43598 Q12349
P25491 P40354
Q03195 Q02630
P00830 P25342
P47135 P32564
P43321 Q03338
P04051 P32910
P19735 P32454
Q03654 P53333
P38810 P15303
P43569 P38931
P47027 P52891
P32366 P36169
P26309 P24869
P35179 P32476
P07703 P00924
P19659 P32585
Q00402 Q06629
P38431 P53145
P11978 Q01477
O13563 P22141
P33895 P31111
P40007 Q12522
P33304 Q12280
P53914 P53254
P02293 Q05471
Q02260 P47104
Q12692 Q05471
P25694 P19735
P13856 P11433
Q12495 P13712
Q07732 P32336
P31376 P40054
P23641 P26188
Q12289 P38182
Q12250 P53323
P32610 P14741
P50874 P29469
P35723 P46961
P38873 P15992
P07251 P09880
Q02608 Q02630
Q06668 P38691
P39710 P47135
P23292 P28239
Q08444 Q12161
P53865 P32336
P50875 Q03761
Q12230 Q12230
P32610 P32502
P32497 P38237
P43321 P40089
P39076 Q00362
P36162 P35734
Q08963 Q02554
P15891 P08458
P29055 P46675
P25604 Q99176
P46947 P22147
P14741 P32502
P32480 P32591
P40018 Q05900
P13393 P32585
Q08968 Q03677
P19735 P31116
P53207 Q08920
P49018 Q04697
P36224 Q07887
P46956 P38729
P38822 Q03205
P14907 P36516
P53598 Q04437
P33333 Q04437
P38153 P40069
P47135 P39550
P09547 P47017
P43321 P53207
P40055 P19882
P06700 P54786
P32562 P39723
P29055 P06785
P25649 P32602
Q08004 P21304
P22216 P38691
P53249 P27515
P41814 P29055
Q12349 P40536
P26321 Q08601
P17442 Q03048
P25579 P52891
P48236 P53868
P35718 Q12508
Q06410 Q06628
Q06525 P17123
P53323 P07991
P80667 Q05568
P36013 P41808
P38077 Q00684
Q12072 P43596
Q03761 Q06011
P38766 P14737
P17064 Q08271
P21264 P38987
Q3E835 Q3E829
P18851 P14742
Q08550 P48606
P46961 Q07904
Q06551 P41912
P43590 P02309
P08431 P39108
P47068 P40563
P30822 Q12524
P15938 P47120
Q12159 P39081
P33339 P32367
P10507 P11914
Q12186 P40467
P05986 P39717
P38346 Q12365
P17709 Q04049
P06839 P07251
P42841 P29468
P18494 P25344
P39723 P39723
P38147 P41940
P49334 P39515
Q02825 Q02630
P17709 P53043
P46961 P46956
P40302 Q08723
P34730 Q04675
P33297 P28274
P41940 P41808
P22768 P39743
P26448 P38785
P32495 Q04660
Q12233 Q06593
Q12517 P0C0X0
Q12345 P25578
Q12527 P38316
P27344 Q03702
P22137 P14904
Q02892 P36160
P38792 Q08162
P04385 Q07350
P39984 P23641
P53886 P14724
P19735 P04802
P04385 P40991
P32602 Q08202
P18851 P32481
P25644 P47017
P38931 P25655
P35191 P35191
Q03690 P40055
P16387 P26793
P36057 Q12164
P47135 P25591
Q06629 P53973
P40460 Q06096
P20434 P10964
P09880 P32366
P30822 P53297
Q12460 P33322
P38934 Q12395
Q04779 P22579
Q02875 P32639
P07806 P53040
P38334 Q03784
P38777 P47135
P40501 P38875
Q04477 Q07350
P34110 P40335
Q02630 Q08686
P37838 P33322
Q08496 P25491
P23595 Q04372
Q05775 P38987
P38910 P38987
P34730 Q00246
P22214 Q12451
Q03759 P29055
P40095 P39011
P40070 P0C0X0
Q03063 Q03373
Q12420 P53742
P29295 P10080
Q05027 P50875
P38920 P35187
P47170 P40070
Q02959 Q12416
P25367 P50942
P07257 Q00772
P25087 Q12274
P38878 Q12402
P22147 Q03957
P53718 P12683
Q12004 P00358
P33335 P40350
P21304 P39985
P40070 Q01722
Q08229 Q99299
P16658 P38822
P29295 P40482
Q3E840 P31386
Q08685 Q06632
P53063 P25694
P38987 Q07655
P07560 Q08484
P35194 Q12176
Q03281 Q02821
Q06096 P40094
P38859 P38829
P23250 Q06616
P05694 P25569
P04840 P33308
P38439 P38351
P38217 P10127
P32908 P40460
P38129 P02557
P24869 P25302
P46946 Q06142
Q04659 Q03818
P43621 P36520
P16370 P20436
P40959 P11972
P25575 P45976
P25635 P32899
P02557 Q03944
P06102 P46677
Q03954 Q03954
P26309 Q12464
P32803 P40548
Q07381 Q99216
P30665 Q01454
Q12059 P52491
Q02354 P38431
P36108 P38341
P45820 Q02574
P37296 P17255
Q00916 P32828
P19659 Q08119
P40368 P40477
P53736 Q08270
P04817 P38928
P53171 P47012
P40453 P38753
Q06208 Q12044
P38624 P40088
P17119 Q12045
P32569 P40015
Q04437 Q08236
Q08032 P53135
P25644 P53742
P31384 P00830
P31384 P19812
P39938 Q06672
P42073 Q12102
P09119 P24279
P40442 P52923
P38822 P23639
P36104 P42841
Q05080 Q06410
Q12349 P38842
P38953 P25454
P46961 P53322
Q06411 P52868
P53934 P40543
P53313 P36160
P35056 P80667
P17709 Q00772
P04173 P14741
Q08278 P32585
P38794 P17157
P31373 Q12380
P22216 Q06142
P38348 P30656
P40164 Q06091
Q08144 P38932
P25694 P38123
P04173 Q12024
Q07798 P53045
P36000 P38700
P32570 Q12321
P38174 P38629
P42945 P53254
P32502 P02557
Q05016 Q06339
P40362 Q02354
P16474 P41695
P25847 P39875
P53886 P16522
Q03433 P32366
P38300 P32529
P41896 Q99278
Q12250 P32496
Q12329 Q02574
P32352 P47135
P25651 Q12017
P53032 P14922
P00175 Q02776
Q06678 P49704
P12383 P19659
P16370 P08518
P06787 P32573
Q12433 P53550
Q03655 Q06451
P40542 P38633
Q04110 Q12306
P43567 P17157
P16861 P32502
P30822 P40970
P53842 P47135
P11076 P34760
P47135 Q03730
P49704 P36527
P40970 P40069
P32803 Q99190
P40481 P40050
P53968 P46970
P22276 Q04307
Q12263 Q03954
P37298 P19516
Q12417 P16474
P53894 P40572
P40091 P39523
P08539 Q04751
P38883 P18239
P36077 P53909
P04173 P53323
P28274 P38217
P40041 Q12211
Q08226 P53050
P52919 P25293
P23615 P53550
P07278 Q00916
Q00582 P38822
Q12245 P32379
P07703 P20434
P16370 P40422
P46682 P32873
P04385 P07260
P04147 P40479
P53079 Q06096
P38708 P07703
P48365 P32939
P25491 P32381
Q08004 P33399
P39940 P39743
Q06146 P33339
P40323 Q06005
P07703 Q12449
Q02931 P40362
P40582 Q02724
Q02574 P16140
P53731 Q05933
Q02630 Q12012
P32481 P38987
P25454 P06778
P25655 P47821
P06102 P19097
P38217 P53755
P54786 P38041
P32522 P28737
P39743 P40453
P33334 P32357
P19658 P22224
P38871 P38871
P32502 P07342
P25655 Q12514
P52918 P25694
P53914 P40055
P32578 P06782
Q03956 P17255
P38959 P38623
Q12250 P38624
Q02794 P40164
P19262 P19262
P27515 P35729
P53340 P29055
P36520 P36528
P18851 P12709
Q12175 P47128
P25491 P38262
Q04067 P29055
P32836 P32767
P49704 P36517
Q06632 P36104
P32911 P09436
P20795 Q12255
P39704 P32803
P32259 P41913
Q06410 P40368
P48360 P40576
P24482 Q04437
P13902 P02309
Q04301 P39107
P39938 Q07821
P07251 P11978
Q07458 Q12343
P30656 P40303
P12709 P15891
P21304 P12612
P31384 P25303
P23059 P47093
P38264 P46956
Q04839 P49686
P40055 P22147
P34246 P38236
Q06142 Q07623
P22214 P38909
P38262 P19262
Q06675 Q02732
P46973 Q08932
P53207 Q02260
P34221 P16861
P43588 P23639
P42846 Q05027
P32497 Q04067
P40460 P32776
P33299 O13563
P22579 P39001
P53974 Q03935
P46962 Q03957
P06197 P25087
P15303 P53323
P40971 Q08920
Q02630 P47054
P19882 Q03020
Q02629 Q06142
P32457 P00924
P16451 P31244
P38152 P13517
Q06405 P00854
P40054 P07286
Q02774 P50944
P01097 P07251
P40348 P00830
P09624 Q04675
P18759 P38316
P06168 P38217
P23641 Q03330
Q99288 Q99288
P25555 Q07623
Q12468 Q04368
P39014 P12709
P36108 P39973
P41811 P12753
P32366 Q01802
P38745 P41544
Q06208 P40533
P38992 P33767
P36108 Q12248
P53332 P38238
P34110 P32913
P14680 P54861
P40991 P28007
P32641 P35191
P32502 P40956
P32529 Q07555
Q12024 Q07688
P53337 Q04651
Q08533 Q08949
P06243 O13555
P32562 P14737
P53267 Q12262
P47154 Q99190
P35191 Q00916
P53923 P40554
P53158 Q06333
P53011 P07342
P40991 P00427
P43321 P53339
P32911 P38707
P21957 P40075
P06787 P00830
Q12161 P25623
P10962 Q08387
P53883 Q04373
P22936 Q08729
P35723 P25297
P00830 Q99247
P41834 P22214
P38262 P54786
P33767 Q04629
Q02821 P53755
Q08723 P32496
Q03497 P06777
P19735 P43321
Q03655 Q12402
Q02795 P48439
Q02821 P06843
P10355 P10834
P25491 Q03899
Q02774 P32837
P19882 P23595
P32381 P16140
P32911 P16120
P09624 P53323
Q08199 Q06688
P38199 Q04867
O13329 P22216
P22138 P23595
P40054 P36153
Q12306 Q12349
P17709 Q04660
P36130 P15992
P22336 P06778
P32368 P36057
P40513 Q12531
P37838 P53927
P06102 Q12449
P39682 P33334
P38708 P38217
P41913 Q12489
Q02821 P25359
P47154 Q03655
P52286 P32324
Q04697 P46965
P38839 Q12305
P34760 Q04199
P34760 Q12343
Q12275 P53550
O94086 P43562
Q05934 P40210
P32381 P30665
P39715 P04147
Q00539 Q03776
Q03370 P40054
Q06217 Q03654
P19524 P53256
P53091 Q04062
P19880 P30822
P89105 Q06697
P40455 Q08446
P50875 P13393
P40048 Q05022
P41896 P41895
P40364 P41735
P53754 Q08729
P25635 P21243
P25619 P23900
P47135 P38173
P36520 P38205
Q07824 P53045
P32790 P40325
P41811 P25659
Q99210 Q99210
P38348 P40327
P17157 P06168
Q12250 P22133
P32628 Q02890
Q08387 P25615
P04385 P38129
P25583 P40167
P52920 P38278
P40055 P53276
Q07732 P19736
P06102 P39008
Q12349 P54000
P18409 P43555
Q12265 P40517
P39077 P26309
P38308 P43682
Q04410 P06774
Q99383 P32493
P06774 P48235
P19736 Q01846
P40991 Q08562
P40013 P53168
Q07508 P34160
P20053 P25694
P40988 Q03330
P06701 P17709
Q08961 P25575
P53883 Q05022
P40354 P22203
P53974 P15891
P28495 Q06648
P36022 P01097
P16140 Q12004
P54999 P34160
P00830 P08018
Q02732 P36012
P19882 Q00246
P40028 P10080
P34252 P47027
P39743 P07256
P43563 P53894
Q02574 Q12155
P40078 P40991
P34160 P07260
P25342 P53890
P25358 P16151
P25491 P31384
P15705 P06243
P36519 P36520
O13582 P25344
P32524 P38282
P53045 P28496
Q12349 P53251
P89105 P19524
P41811 P42943
P53549 P07270
P53045 Q12402
P36520 P25270
Q08004 P38861
P29468 Q01329
P04807 Q12380
P15274 P80667
P14693 Q03954
P05986 P07244
P47135 Q12247
P38316 P02994
P32381 Q05933
P22147 P34221
Q04430 P40054
Q03151 P07267
P32523 P33334
P04385 P15891
P53141 P38707
P12709 P12962
Q02864 P39956
P32605 Q08920
P25491 P53599
P35207 Q02793
P20436 P38902
P12954 Q06148
P39517 P41811
P07259 P07703
P19955 Q99186
Q12250 Q04062
P10862 P21264
P32609 P36018
P11433 Q03579
P04397 Q04177
P05150 Q08949
P18239 P22214
P43609 P25847
P51862 P36027
P38286 P36051
Q03290 P06839
Q03897 P39923
Q12449 P32641
Q08387 Q12024
P53622 P32324
P22336 P38011
P38691 P40856
Q08278 P53040
Q05022 P53261
P17709 P53156
P41940 P28320
P26343 P26343
P38264 P53838
P32496 P32628
P36056 P28817
Q08270 P09959
P38337 Q03323
Q12349 P22804
Q06675 P38729
P47172 P32366
P46673 Q02199
Q06103 Q12250
Q08742 Q02630
P12954 P38953
P33767 P47154
P32457 P47039
P53632 P16140
P42841 Q06102
P53040 Q03330
P53735 Q12343
Q12514 P06100
Q12330 P54999
P32524 P28004
P40574 P10869
Q12487 P36520
P32842 P40054
Q08912 P50091
P36094 P32380
Q99186 P14540
Q12415 P32367
P53843 P09032
Q00578 Q12349
P43596 P22579
P12612 P33750
Q12060 P32494
P38863 P29055
Q12287 P47135
Q06406 P49960
Q12446 Q12446
Q02732 P38692
P16522 Q12107
P43124 P15705
Q12522 P06103
P05626 P07251
P38632 Q08204
P38753 P38351
P52918 P19659
P40548 P33335
P39704 Q07376
P47079 P06839
P53323 P19882
P35718 P36121
Q07468 P38959
P38429 P10869
Q12522 P33399
P21242 P22141
Q08004 Q03976
Q12460 P25586
Q12306 P47110
P47135 Q04341
P53246 P38818
P00830 Q12152
Q08204 P40562
P04173 P40048
P26754 P25379
P32639 P43321
Q06218 P36160
Q08723 P38886
P38555 P53108
Q06102 P45976
P13902 P32337
Q06623 Q06410
Q06266 P23394
Q12277 P47093
Q00916 P32639
P32581 P39076
Q12262 P47167
Q01477 P23639
P14904 Q12349
P53261 P22147
P06838 P32264
Q12124 Q12321
P11972 P47042
P40465 O13554
Q06708 P47135
P29340 P29340
P09798 Q12107
Q06704 P34162
P40092 P25591
P22133 P25303
Q08553 P39927
P38203 O14455
P38264 Q06451
Q04149 P21304
P35729 Q02199
P38193 Q07527
P46677 Q04226
P40302 P36068
P50273 P53540
P42943 P38987
P33201 Q12522
P53243 P30657
Q03935 P38346
P52286 P09232
P23542 P23542
P26755 Q03834
Q02821 P40465
P53856 P32569
Q12339 P47083
P27705 Q02554
P38144 P32657
Q02931 P39955
P47079 P07703
Q05775 Q04067
P47074 P32259
P53930 P43572
P32767 Q02630
P36160 Q08387
P57743 P47170
P06104 P32803
Q06538 P87284
P04819 P32861
P22336 P07251
P47128 P25808
P40054 P38226
Q12152 P18239
Q03629 Q12349
P36130 P39076
P32473 Q12417
P32585 P04386
P00830 P07703
Q04370 P22137
P10363 P13382
P08678 P16387
P32366 Q07738
P20967 P20967
P53958 P38903
P54786 Q01684
P53894 P02557
P43604 P38633
P25694 Q05583
P38729 P14906
Q08004 P36160
Q08786 P40956
P36022 P38853
Q12457 O13329
P54790 P54784
Q02554 P34160
Q02821 P53877
P46678 P53060
Q12223 P43545
P22216 P53254
P53081 Q02821
P05694 P39743
P12695 Q08949
Q08683 P53886
P32366 Q07649
P38615 Q04748
P40971 P38236
P16474 P08018
P23968 P25580
P32565 P22696
Q02630 Q08521
P33334 Q12309
P35191 P08458
P04173 P29295
P50101 P32458
Q07834 Q03208
P53070 P32945
Q06204 P53050
P38191 P53039
Q12018 P16140
P38203 P12611
P19882 P06839
Q08647 Q08822
P24482 P40056
Q03406 Q06208
P07260 Q12449
Q12089 P05318
P38272 P32468
P02557 P28000
P04385 P36130
P38523 Q05580
P40971 P32579
P25336 P04173
P32447 P32479
Q04660 P38879
P40038 P38278
P02829 P40339
P13517 P38307
P40048 P40988
P32324 Q12004
P53930 Q12464
P52553 P40045
P06700 Q06208
Q00764 P32459
P20433 Q12349
P31334 P51862
P47075 Q03289
P53916 P25694
P0C0X0 P38254
P53220 P32776
P32528 Q08273
Q12063 P15992
P30771 P47017
P48240 P46948
P25586 P36144
P39013 P32381
P57743 P38203
P53755 P53754
P14741 P30624
Q12192 Q02795
P40518 P33204
P38075 P39009
Q04638 P05150
P22147 Q07350
P53254 P41819
P16522 P09798
P07249 P11746
P00830 P06839
P25652 Q06344
P14680 P30657
P39954 P12754
P38789 P34241
Q08754 P53853
P16140 Q04477
Q12512 Q02630
P02557 P06782
P20449 Q04839
P36527 P36520
P53754 P40956
P23641 P38316
P33441 Q02821
P00830 Q12206
P15891 Q08873
P15992 P38262
Q12230 Q03407
P38217 P32505
P25087 Q04675
P08018 P05150
P46655 P38903
P21771 P32902
P40971 Q03899
P50942 Q05635
P08678 P07260
P41695 P41695
P00927 Q07732
P53337 P40009
Q04748 P13186
P22137 P22204
Q04869 P31244
P22134 P25567
P38185 P11710
P25087 P46965
P39517 P38203
P23561 P08018
P25389 P32457
Q08641 P38523
P05150 Q04491
P22353 P38064
Q12464 P32468
P39108 P39079
Q08965 P25635
Q02608 P40956
P23724 Q12250
Q07879 P47135
P38708 P24719
Q08270 Q02574
P24719 P25694
P08518 P27999
P49955 Q07508
P04050 P20435
P25639 P39928
P29295 P32861
P38962 P53093
P15992 Q04491
P46677 P53040
P38615 P25293
Q03125 P14922
Q03899 P52286
P53835 P13902
P19882 P39108
Q12185 Q03370
P16140 P38308
Q07350 P50101
P38203 P23059
P04397 P38629
Q03264 P32524
P47082 P47128
P54784 P54786
P53196 P16140
P22517 P06787
P34228 P38203
P36057 P12683
P21264 P00560
Q12024 Q04748
P20448 P45976
P23337 P40050
P40091 P40532
P40070 P32604
P35734 Q04272
P22214 P28791
Q03559 Q02574
P39729 P04173
P00924 P25343
P20459 P38431
P38219 P40160
P04147 P40561
P41940 Q08496
P25584 P13517
P53106 P21242
P35210 P17214
P21825 P32629
P23369 P31334
P38883 P33759
Q04839 P32505
P26755 P32582
Q12123 P37366
P00128 P39742
Q08903 P32366
P38931 P53829
P14680 P07149
Q08641 P23493
P32366 Q06417
P23595 P21242
P16861 P25336
P05986 P06738
Q03667 Q06245
Q12250 P53196
Q06644 Q12136
Q03944 P35191
P17255 P41807
P25583 P53185
P41832 Q12099
P47135 P47132
P42834 Q12349
Q06208 P40335
P38291 P53218
P35195 Q02749
P32776 P38821
P47072 Q04934
P15891 P32793
P38691 P36120
P25491 P53916
P15646 P28007
P16474 P40038
P38185 P50874
P40020 Q04305
Q02795 P38264
P40567 Q08963
P27344 Q03532
Q02774 P23968
P48606 P47135
P34234 P06208
P04051 Q04307
Q06337 P43572
P36104 Q03012
P19358 P06838
Q12512 P27637
P38140 P19541
Q12345 P38313
P22147 P32828
Q12262 P43592
Q06538 P36147
Q12464 P33296
P39928 P34730
P35056 Q07418
P34760 Q07350
P34730 P43638
P39676 P32589
P32565 P53323
Q00772 P41940
Q12464 P36047
P10863 Q08920
P38736 P40094
P22141 P23639
P35728 Q01329
Q06706 Q06706
Q12124 P38304
Q00764 P40070
P43593 Q12250
P11075 P40482
Q12379 P47079
P38810 P29295
P25558 P29055
P43598 P40897
P17629 P33441
Q04748 Q03714
P36108 P06100
P33759 Q01163
P31384 P47821
P09624 P32468
P14904 P38987
Q07395 P38217
P38041 P53939
Q06410 P32494
P38782 P38238
P25651 Q08729
P40988 P38623
P33299 P53196
P35190 P17157
Q05080 P25355
P49687 P32337
P33419 P11709
P47147 Q04053
P47079 P21304
P06843 P10080
P54999 P32523
P48562 P54786
P09440 P28007
Q00578 P40567
P38339 Q12446
P14741 Q04013
P20606 P15303
P32447 Q03691
Q03407 P05986
Q07623 P32892
Q04062 Q06708
P16474 P07276
P38986 Q06142
P53939 Q06410
Q99257 P04147
P46956 P38356
P34730 Q00776
Q02574 P07260
P19882 P38217
P36048 P28004
Q04083 P47135
P15705 P41808
Q12171 P43587
P29295 P07991
P53845 P38555
P40352 P17255
P53280 P53829
P18480 P43554
Q12460 P38011
P15705 P28707
P21147 P40548
P15873 P05150
Q12446 P00830
P32381 P40413
Q02574 P47149
Q00539 P16521
Q06410 P32912
P25389 P32468
P38181 Q02629
Q08235 Q04660
P04037 P32796
P32335 P32366
P48836 P39111
P38333 Q06512
Q12028 P36000
P53829 P06102
P19358 Q12004
Q12236 P53220
P43560 P29055
P38682 P32899
P04397 P40352
P47122 P38129
P40303 P22141
Q07623 P12709
Q04964 P05150
Q05024 P04786
P35728 Q06102
Q12334 Q12334
P25454 P40850
P32337 P40303
P06701 P06701
P40090 Q12158
P38265 Q02732
Q99394 Q04183
P22696 P40069
P32565 P36009
Q08032 P29469
P17121 P47135
P38814 P25639
Q06168 P38888
Q08968 P53044
P28274 P32381
P19882 P40339
P06787 P15992
P57743 P25644
P38779 Q08496
P32639 P39990
P57743 P47017
P39935 P12962
Q12223 P32481
P19882 P26309
P02557 P42843
P38013 P05317
P40089 P25270
Q02630 P41903
Q12420 P43321
P53112 P25332
Q05568 P29340
P38779 P39744
P33296 P18239
P87283 Q12018
P40055 Q06679
P23641 P47113
Q03497 P38822
P40509 P25385
Q08683 Q12157
Q06629 P21192
P09547 P38153
Q05541 Q08204
P30657 P21243
P53934 P38801
Q02457 P53246
P38217 P04802
P50111 P53096
P25655 P48360
Q12344 P39743
Q12412 P38993
P38191 P47135
P31111 P40164
P28241 P11075
P32378 P25297
Q12018 Q12395
P16649 Q06160
P06784 P32917
P32602 P36075
P04821 P29295
P40352 P00830
P32458 Q12329
Q02793 P38086
P38729 P25360
P25491 P17214
P39012 P38875
P21965 P39001
P38326 P27999
P32529 Q03941
Q04491 Q12055
P07834 Q12018
P04147 P27705
Q02199 P34077
P23641 Q02574
P09232 P06782
Q03761 P11747
P40066 P49686
P40567 P31244
P05066 P09624
P17967 P39743
P47117 P29055
Q08496 P25582
P41695 P12709
P25569 Q03010
Q06632 P39927
P50942 P47079
Q06032 P25301
P26309 P40957
Q02866 P33419
Q07551 P19735
P02293 Q07623
P38183 P38183
P25646 P12709
P50944 P53337
P19659 P47822
Q12464 P22204
P36094 P36094
P38954 Q04562
P32381 P00830
P32790 P32793
P54784 Q12329
P40089 P06102
P46965 P38428
P40055 Q08235
P33314 P40476
P53933 P33338
P54837 P38968
P38699 P40353
P32597 P53924
P31383 P23595
P25808 P36160
P23641 Q04437
P38250 P29055
P35723 P43555
Q12443 Q08227
P40413 P42841
P39007 P24583
Q04002 Q12158
P10080 Q08004
P53944 P06774
P47135 P39551
P53260 P39730
P40070 P41810
P46956 Q12445
P53954 P46961
Q08278 P47822
P09232 P40469
P22147 Q04049
P53632 P04173
P38316 P18239
P53277 P32523
P53879 P06168
P40107 P38822
P32366 Q06668
P26754 P35191
P38132 P24279
Q99395 P33296
P36130 P38755
P22203 P17255
P38987 P39979
P39715 P33892
P15790 Q12206
P33333 P11075
P23059 Q02197
Q06142 P38122
P49704 Q06406
Q04746 Q06179
P38523 Q08968
P47135 P53240
Q02821 P40069
P26188 P33750
P22147 P53883
P26188 P07259
P17214 P53091
P38861 P38987
P35189 P23255
P53870 P38849
Q12330 P09959
P38779 P53883
P38264 P38358
P38886 P38316
P25298 Q06632
P54005 P39940
P40479 P12709
P24583 P04147
P38691 P33301
P07806 Q00684
P53337 P53045
Q03497 P29366
Q06163 P17214
P32601 P04173
Q02754 P15938
P32613 P53863
P40991 Q12389
P0C0X0 Q06667
P28496 Q12181
Q02630 P38910
P38814 P39926
P39935 P33399
P02994 P39984
P32521 P32790
P30283 P40020
P38121 P13382
Q06708 Q06708
P40364 P25333
Q00684 P17709
P05317 P02994
Q04437 P20424
P40518 P32381
P32445 Q04740
P40069 P38885
P25569 P40208
P04386 P32570
Q12245 P23639
P53114 P32570
P50875 P32494
Q05789 Q06204
P41940 P25342
P16522 P14724
P25358 Q12372
P29952 P39743
P54791 P50874
P40060 Q03435
P38262 P04173
P16140 P38989
P11710 P39732
Q02821 P38956
P53851 Q12152
Q03655 Q12164
P06838 P28519
P22579 P43609
P53877 P12695
P25568 P40054
P40554 Q02821
P32836 P38217
P52918 P36161
Q04368 P39008
P29055 Q99344
P38744 Q02866
P23641 P53622
P47135 P43556
P08518 P21268
P47170 P38064
P50946 P25366
P38316 P32481
P38888 P14120
P17695 Q12154
P32337 P40495
P39108 P40155
Q12067 P33335
Q04601 P53886
P05066 P19882
P12683 P38264
P40963 Q12495
Q06644 P36057
P33296 P38696
P38819 P39704
Q99190 Q04697
Q00772 P25491
Q03373 Q02724
P53207 P39682
P32639 P36048
P40509 P43621
P32842 Q03655
P51534 P06787
Q06103 P38886
P38691 P53233
P34221 P38737
P32489 P08153
P07256 P41811
Q08962 Q12176
P48510 P32565
Q12018 Q04511
Q05899 P21374
Q06640 P04385
P21375 P09624
P43609 P32597
Q12432 P53930
P26755 P32861
Q05471 P35817
P38737 P38886
P21268 P00830
P38346 P14741
P19262 Q02630
P27999 Q07362
Q99186 P34730
Q06217 P40089
Q03290 Q02574
P48743 P02309
P22149 P19880
P46671 P52553
P07276 P05150
P25694 Q00816
P38316 P32381
P07149 P19097
P50091 P28239
P25385 P43621
P25694 Q04638
P12954 P19262
P12695 Q03048
P32864 P32432
P38930 Q02892
Q12447 P38089
P38828 Q01159
P25357 P53039
P21951 P27344
P33338 P15891
P21306 P47135
P25652 P38987
Q12071 Q99260
P38304 P19659
P33296 P38691
P28241 P41811
P47135 P38082
P38077 P06839
Q06665 P32628
P05150 P14904
P38356 P25580
P08964 Q06580
P53230 P32259
P18851 P21268
P38931 P39008
P47027 Q12098
P38796 Q05930
P17967 P32458
P32905 Q08601
P20459 P12754
P08524 Q12380
P04385 P38987
P15938 Q06819
P05694 P32468
P47079 Q06834
P12954 P05150
Q06078 P32495
P38798 P38904
Q12223 P41811
P09624 P40339
Q99190 P28496
Q06169 Q12066
Q06436 P39935
Q06709 Q12326
P04173 P06777
Q05902 Q08280
P15992 P38885
Q08949 P18239
P49955 P54999
P53845 P53633
P38930 P32569
P31334 Q06678
P12753 P46946
P05317 P02400
P36123 P40956
P50101 P32944
P16522 Q04601
P41940 Q04437
Q06629 Q04477
P53845 P36018
P25655 P34909
P40089 Q12461
P00358 Q04477
Q07824 Q02774
P25491 P87263
P36125 P38934
P41833 P25583
P40956 Q00539
P32605 Q00916
Q02775 Q02260
P39008 P17255
Q99181 P02994
P54860 P33202
P39718 Q07418
P40567 Q06199
P40073 P38842
Q12072 O13329
P19735 P17709
Q07451 P17536
Q12379 Q12186
P00830 Q06405
P32523 Q03654
Q99260 P11745
P53043 P40071
P38826 P32833
Q12507 P32366
Q07887 P53755
P07260 Q06344
P12868 P53129
P87263 Q12329
P07251 Q12165
P38775 P21264
P38987 Q06549
P09232 P31378
P50111 P38262
P15367 P38286
Q00916 P07256
P40071 P40475
P04819 P09624
P32944 P11433
P19882 P24719
Q07732 P32463
P12954 P39009
P52892 P50101
Q03703 P53934
Q07350 Q00539
P33200 P32494
Q12100 P39721
