P49848 P33076
Q99956 Q16539
P02647 Q3KQU3
P05129 P06127
P52799 Q86YM7
O43491 Q14980
P43034 P46821
P40763 P17948
Q14242 P16109
Q03164 Q9H7Z6
O14641 Q9ULV1
P49715 Q09472
P05771 O14920
P14625 Q07954
P52803 P54762
Q63HQ0 Q9UJY5
P23945 P60903
P17600 P20936
P0DTE7 Q8TAX7
P05976 P68133
P54793 P08621
Q9UL40 Q9HAV4
Q01844 Q9UEE9
Q8WXI7 P09382
P84022 P45983
P02545 P84022
Q13424 Q96G25
Q9ULV1 Q5TCQ9
O60260 P0CG47
P78543 P17252
P54257 P56134
P49642 P04637
P62837 Q8NG27
O14490 P22459
Q13219 O15198
Q14393 Q06418
P22415 P15407
Q96GD3 Q9Y3A3
O14662 Q05209
P04271 P08133
P36575 P25105
Q9Y6Y8 P12004
P68400 Q16666
P28482 P49815
P19784 P10451
Q9UK45 Q9Y333
P63010 Q5SW96
P17252 P18206
P01135 Q96CC6
Q9GZV5 P62258
P54132 Q13111
Q7M4L6 P16234
P04637 P17028
P00533 P25098
Q9NQT4 P23246
P48039 O14654
P60033 P15391
O60683 O00623
P12931 P15529
O15182 Q13432
P15884 P14923
Q9UKR5 Q9BTE0
P17405 Q00994
O15143 O15144
P02654 P02652
O00161 P51116
P68871 P00738
O14639 P63261
P12931 O95297
P68400 P13349
Q9UIF9 O60264
Q9UJW9 P15927
O14604 P63261
Q16665 P08047
O14757 P30304
O95477 Q13884
Q9Y3F4 P62318
P05198 P19525
P62937 O95084
Q9Y5L0 P62995
Q12834 Q9H1A4
P52907 P23297
Q9C0D5 Q16352
O00159 Q9NYV6
Q09472 P18146
Q13227 P04637
Q7Z478 Q96BT3
Q9NQX3 P68366
P50213 P51553
Q6EEV6 P09211
P07237 Q03692
Q8WUM4 Q99962
Q99972 P04075
Q13319 P12814
Q96SN8 Q9Y383
Q6ZNK6 Q96CG3
O75344 O75909
P10586 P14923
P56945 Q8N5H7
P62937 P35613
P50552 P68133
O00238 O75995
Q15669 Q12809
P54259 P61964
Q92585 Q99466
Q13105 P51610
P68400 Q14005
P24928 O00267
P25445 Q5T3J3
P0CG47 P04439
P31751 Q96B36
Q9H4G0 P27348
P42025 P68133
Q13794 Q07812
Q13835 Q08554
Q05682 P0DP25
P61981 P08069
O60260 P49796
P38936 P63244
Q09472 Q15672
P43364 Q96T60
Q15020 P10275
P17612 P18846
P38432 Q8NHQ1
Q92743 Q7Z4F1
P20309 P84077
Q9H8W4 Q15834
Q13490 P15170
Q08380 P17931
Q8N6S5 Q9H0F7
O75970 Q9UQM7
P63010 Q9NVZ3
Q14344 P36897
Q9UKX2 P23109
O15554 P54619
P62318 P62304
O15372 Q9P2A4
P35626 P51681
O60262 P62873
P68371 O43261
Q05193 P62993
O43747 P56377
Q96CN9 Q9Y2I6
P42285 Q96B26
Q7LBR1 O75351
Q8IU80 P02452
Q8TB52 Q13485
Q9C0C4 O14908
P36897 P62987
Q92731 P03372
P25391 P14543
P54727 Q13569
O75155 P20226
P48736 P07951
Q14344 P10911
O43707 Q96NW7
Q15406 O75376
Q14511 P49023
Q8IZL8 P04150
Q9UHD8 Q14141
P63208 Q9UMR2
P51843 P37231
P23511 Q92624
O76064 Q969T4
Q9UJY4 P56817
Q9BQG1 O60506
O94762 O95985
P09848 P11021
P27986 O60674
P17612 P16455
Q9Y618 P48443
P27348 O15198
Q13887 P19838
Q9NRR5 Q9P2K6
Q8N9I9 Q86Y01
Q9UQ07 P05412
P51693 P04183
O00161 Q12846
Q969S2 Q09472
Q9Y6D6 P26885
Q9H840 Q16637
P49137 P50549
P22001 Q07812
P20151 P01011
P32927 P26951
Q9Y5N6 P33993
Q8TC59 Q9NQI0
Q9P2W1 P19793
P0C1Z6 Q96JC9
P60484 P04637
Q04771 P62070
P48059 P62328
Q06124 O15111
P12757 O60437
Q14469 Q9NPI8
O00499 P49418
P07333 Q92835
Q10567 P84085
P12757 P78344
Q13315 O75943
Q14181 Q8IW50
P54259 Q92824
O95169 P35080
Q07666 P20936
P55899 P61769
Q92990 P62942
Q9Y679 P56199
Q9Y3B2 Q9HAU5
P06493 P17096
Q8TDY4 P62330
O95967 O15162
Q9UKW4 P27986
P49759 Q13427
Q13526 Q86YD1
O43237 Q08495
Q10570 P49736
P49888 Q5T3J3
P52789 Q9UMX0
P42704 Q15653
Q96GD4 P20936
Q9Y215 P06276
P16284 P27986
P68400 Q9UKY1
Q15797 P35711
P45452 Q07954
P27348 P04264
P20701 P32942
Q92569 P42680
Q86X95 Q01130
Q13444 P08631
P20226 P13984
Q14247 Q9H8Y5
P05412 P38398
P33992 Q13416
P41220 P05129
Q8NI35 P78508
P51809 Q9H3Z4
Q9NXK8 Q15797
Q13702 P11230
P63211 P17050
Q15797 Q01844
P12931 P25963
Q96SD1 O60934
P40937 Q5T3J3
P02794 Q9HB65
Q06124 P09619
Q9Y618 Q06330
Q9H9D4 O95985
Q13501 P41743
Q00587 Q9BQ66
Q9NPE6 Q14990
P42575 P15924
Q9UQB3 Q96RT1
Q7Z418 P36897
Q15024 Q96B26
Q13112 P68431
O15503 Q12772
O00458 Q92963
P46379 Q9BQD7
P63244 P14784
P31431 O43294
Q16576 Q9UKG1
Q16787 P00747
Q92630 Q9Y620
P24821 P02751
Q8IYF3 Q16828
P54253 Q6UWE0
P31946 Q13885
P05107 P32942
Q96T58 P48436
Q15052 P36897
Q13535 O60934
P05305 P46379
Q96E40 Q9GZR7
Q3L8U1 P04150
P49715 O75925
Q99750 Q5TA45
P60900 P25787
Q8WUM4 Q99961
Q9Y3E1 Q9HAU4
P0C0L4 P02652
P00747 P35237
Q15388 Q9P2H0
Q9NQ66 P50148
O15379 P56524
Q13018 P14555
P06239 P03372
Q99728 P54257
Q9UHQ9 Q9NRR5
Q9NY26 Q05513
P07585 Q01955
Q86SG6 P36897
P15509 P04141
Q03135 P01112
Q13363 P42858
Q9BY84 P45983
Q99627 P60228
P51692 P29350
Q8N9M5 P61981
Q99942 P36897
Q86UP2 P84095
P10809 Q15399
Q14524 Q92796
P14416 P42262
P61812 P17813
P24534 Q8IYT8
Q13315 Q9BXW9
P13612 P02751
Q05193 Q14247
O75925 P63165
P28482 P10415
Q99607 P29590
P11362 P13591
P17252 Q15121
Q92597 Q12901
Q9Y6K8 Q7Z4K8
P17612 O95295
Q9H8T0 Q12789
P02792 P02794
Q8IV45 P19838
Q05586 P10114
P14923 Q9NSA3
P56817 O15162
Q12933 Q92530
P12931 Q9UN19
P07711 P15289
O94776 P04637
P68400 P35568
P55345 P10828
P21333 P05556
Q9Y3D6 O00429
Q9Y383 Q9BQD7
P17612 P14136
P09104 O00762
P04637 Q01094
Q9NQC7 Q6Q0C0
Q969F0 Q8N6Y0
P30533 Q9NQC3
O43927 P32302
Q01081 P11171
Q15276 P49815
Q13224 P35609
P24855 P68133
O76061 O95831
O95990 Q15834
Q9BX66 P18206
P31749 P42224
Q15052 Q15796
P23409 Q02363
Q9BQY4 Q9NYH9
Q9H0U4 P24386
O94805 Q13363
O60383 P27037
P63151 P36897
P07948 P07333
P03372 O14686
P50750 Q13616
Q9UBX5 P08519
P43364 Q15560
P28482 P06239
Q9UNE2 O95716
Q9BX70 P11387
Q96S82 P46379
Q13156 P35244
Q9UGJ0 P54619
P42224 Q09472
P46100 P21246
P11831 P23511
O00203 O60566
P06858 Q9H1I8
Q07666 P27986
O60566 Q10567
P53621 P48444
Q0D2I5 Q13426
Q03113 P12830
Q8IXJ6 Q92831
Q92731 Q13105
P31946 P55196
P28074 P49720
P01215 Q05209
P22736 Q14802
Q13277 O00161
Q99704 P05106
P14373 P36406
Q13541 P0CG12
P07101 P68400
Q14005 O14974
P14921 P08047
Q9NZ42 P49810
P04899 Q99750
P48552 Q13285
Q9UQM7 Q15796
P17612 O96004
Q8WXD0 P04090
O43908 Q9BZM6
P46100 P29074
P19838 O15519
Q9Y6Q9 Q13526
Q15796 P07602
Q9NPF5 Q99816
O14543 P48357
P25440 Q8N257
O95633 P08476
P17252 P04004
O75293 Q07869
Q9GZQ4 P48645
Q9UKJ1 Q06124
Q13485 Q9UJU2
Q96E17 Q9UNE2
Q9Y3F4 P62304
Q15311 P14635
P24386 P61106
O95751 Q9NVN8
O75448 P19793
Q8IYF3 Q7Z6G3
Q8IYF3 Q96M91
Q14192 P06732
Q13011 Q15102
P09493 Q9BQD3
Q05655 P60709
Q9GZT8 Q9Y3Q8
Q96G23 P07307
P28907 P21926
P01112 P10415
Q16637 Q96PV6
Q9Y4K3 Q99759
Q7Z4T9 Q99417
Q9UBN4 O14745
Q18PE1 O15146
P19784 Q13547
Q969V6 Q8IZQ8
P20042 Q9GZT6
O60318 P25205
P25963 Q13616
O00253 Q9UBU3
Q9Y6Q9 Q04917
Q13432 O60341
O15116 Q9UBQ7
Q9BXF6 Q86YS3
Q9Y6J9 O75558
P08311 P05546
O43184 P17936
O94972 Q15398
Q9Y4H4 P63096
Q9UNW1 P68133
O95136 P63096
Q9UJY5 O75074
P84022 P49790
Q99952 P41240
Q15796 P0DML2
P05771 P49840
P52945 P15923
P43405 Q14247
Q9NY61 O43293
Q15388 Q6P1J9
Q9NRQ2 Q9BQ66
Q14192 O95405
O14788 P78536
Q12860 Q02246
P09466 Q96ID5
P08069 P35568
O60763 Q14789
Q9NTX7 P36897
Q9H081 Q96IY1
O60566 Q9Y6R4
P08311 Q14242
P51587 Q9BXW9
P07992 Q96S82
P24588 P0DP25
Q96DU3 P29350
Q5FBB7 Q16537
Q13177 P06239
P63261 O95084
Q9UBS8 Q13772
P56279 Q13137
P42574 P35251
Q8TCU5 Q12879
Q15051 P0DP25
Q9H213 O75528
P16473 P27797
O95704 P05067
P54257 Q9H5J8
Q86TI0 P61981
Q15075 O60784
Q9Y4Y9 Q9Y333
P84090 Q5RL73
P21589 P02751
Q13177 Q9UKS6
Q9H160 P62805
Q9UBK2 P19338
P02760 P02751
O00303 P04278
P0DP25 P47872
P84022 Q9H7M9
Q05516 P15976
P84022 P15172
Q15038 Q96GG9
P15884 P09874
P11171 P31150
Q92731 P42229
P84022 Q9NPG8
P55001 P15502
O15357 O60504
Q15645 Q5TA45
Q9NY61 P10636
Q14686 P19793
P46937 Q969T9
Q9UKA2 P63208
Q6ZNA4 O43541
P46937 O15350
P26368 Q9NVV9
Q15796 P45984
P08581 Q96BD6
O00305 P21246
Q9BQY4 Q8N2M8
Q10472 P15941
P42224 Q92793
Q99747 Q9BXF6
P03372 P10276
P02675 P02671
P52272 P06731
Q9NQ87 Q9H422
P12882 O95793
P10746 Q9NRR5
P50750 O94992
Q14155 Q9BZW8
P32241 P63096
Q9UHI6 P62306
P36542 Q99832
P10696 P05187
P55345 P19793
P19838 Q9UKB1
P62937 O00267
Q16637 P38432
P60033 Q9C086
Q9HC52 P35226
O43809 P08621
Q12852 P21980
Q9UIV1 P11802
P07947 P07333
Q9Y618 P20393
Q9NP98 O75112
Q96FL9 Q8TAX7
Q9HB71 P04271
O75828 Q15286
P32456 P50453
P38432 Q9Y6D9
P23468 P23469
Q01844 O95336
P31946 P25705
P35568 P11274
Q8WYK2 P17535
P46527 P09936
Q14676 O60934
Q9HAU4 P36897
P04637 P48643
Q9HBE4 P23743
Q96GD3 P0CAP2
P25101 P14138
P25963 Q9NYR9
O14745 P16234
P62258 P30305
O43318 P01100
Q9Y3Q8 Q9UK33
P62070 P04049
P10144 P20309
P50150 P62879
O95602 Q14978
Q09472 P05549
Q9UQF2 Q16584
Q07157 P48165
P19012 Q96GM5
P0C0S8 P24522
P29350 P22681
P84022 Q13573
P23284 P04114
Q92806 P14416
O95405 P37173
P19525 P04637
P31689 Q8IXH7
O43427 P67870
Q8IVH4 P22033
O95218 P08621
O00206 Q15399
Q15843 P49427
Q92793 Q99961
Q06124 O95297
Q9HAU4 Q15018
P05089 P29475
O00267 O43719
Q13882 P00533
O95398 P78559
P62805 O60907
Q96L73 P10827
P08069 P04899
Q9Y3L3 P08631
Q8N0Z2 P68032
Q15796 P35658
P37198 Q9GZY0
Q86Y82 Q15075
O43240 Q5T3J3
P54259 O43439
Q9H9D4 Q9Y333
Q9HC62 O15169
Q06124 Q07960
P28482 Q9UQC2
Q7LBR1 O75643
P15391 P62993
Q6IAA8 Q9NUQ8
O43815 P63096
P20226 P29084
P48023 Q96RU3
O14744 P23458
P84022 Q9Y5J3
P14210 P04004
P62244 Q9UKW6
Q13571 Q8IZ07
Q9NRD5 P17252
Q9NPJ4 P11474
Q9NR33 P56282
Q9UMD9 P12814
P07237 P01266
O60331 Q10567
Q02156 P12235
O15379 O43463
P46098 P27824
O95721 Q16623
P43405 P19174
Q8WTR2 P45984
Q13131 P04049
Q92796 P22459
Q12860 P24821
P49901 Q9BQ66
P00491 P04637
P12931 P17302
Q07889 P46108
O60684 P42224
Q9Y6Q9 Q92793
P07947 P15529
O15111 P03372
Q9HBH7 P08138
Q99698 Q14974
Q13009 P05129
Q9H6T3 P36897
P07384 Q14192
Q9NY99 P11532
P56134 Q9NVJ2
Q12959 Q13224
Q92878 Q6NUQ1
O00238 P62987
P09471 Q13956
Q8TF68 P08670
Q15746 P68133
Q16549 P11940
Q9UBS3 Q16658
O75888 P25445
Q9NZW5 Q9NP97
P06401 Q8WYK2
O00144 P04628
Q6EEV6 Q9GZP4
P56945 Q9H270
P10721 Q92835
O00291 P42574
P54725 Q9NRR5
P10911 P84095
Q15768 P54753
P32780 P03372
Q13526 P35222
Q92560 P38398
Q96SB4 Q08170
Q9NRD5 P04626
Q15029 O15145
Q9UK73 Q5VV43
P05019 P24593
P01308 P48745
Q9UER7 Q02548
Q9P286 Q9NR12
P03372 P10588
P14672 P52789
P28749 Q86Y97
P49796 P31946
Q16621 Q16236
Q70CQ1 Q9NVC6
P49675 Q05469
Q13255 P52799
Q9P209 Q8TAU3
O60496 P00533
P28749 P24941
Q92796 P0DP25
O75146 P63167
Q13873 P12644
P04637 O15379
Q96RY7 Q9NYQ7
O95166 P18507
P10721 P05771
Q96A00 P78368
P31269 Q93062
O00186 P57678
O15155 Q8N6Y0
Q9Y5J3 P15172
Q9Y297 P49427
O60315 Q15796
P32239 P32238
P40763 P06454
O60573 Q9BQ66
P16455 P68400
P05107 P01042
P10244 P20248
P54753 P34925
P10747 P62993
Q15185 Q9UBF2
P08574 P99999
Q96F07 Q92558
Q14155 P37173
Q13526 Q9UJY4
Q15303 Q99075
Q9H422 Q9UGP4
Q9BUH8 Q12959
P49755 Q96BI3
Q9BW71 Q16695
P17612 Q9Y698
Q14457 Q07817
P05129 P06730
Q13535 P35968
Q15477 Q8IZH2
P47897 O15198
Q02447 Q01094
P05412 Q15596
Q99750 Q8IYX3
Q9NWQ8 P07948
Q01844 Q99750
Q13485 Q14956
O94829 P63279
Q01959 Q16623
P35568 O15530
Q04771 P62987
P48729 P26583
Q16594 Q15393
Q9Y3C5 Q13137
P98161 P05787
Q03135 P35243
P48745 P62875
P11473 P48552
P17612 P29475
P29474 P30411
Q99972 P01033
Q9Y3M8 Q9H4G0
P01903 P28067
Q13200 Q8WVY7
Q13315 P16220
O43491 P42261
O60583 P06400
Q15047 P68431
Q92793 P15172
P09471 Q08116
Q13501 P42261
Q9NVR2 P04049
P17948 P06241
P32456 P21673
Q99967 Q92754
P04637 Q8NA92
Q15466 P03372
Q15596 P33176
P05154 P06870
O14813 P61296
P28482 P54829
Q9UP83 P83436
Q9UMX1 Q9NPA3
P09429 P14316
P63279 P42224
Q01844 O60381
Q16539 P17275
Q9BTW9 O95424
Q9UER7 Q00613
Q16594 P51610
O00255 Q9BXW9
P63167 Q8NA92
P61296 P06748
O76061 Q9H1D9
Q9BYG5 Q8N3R9
Q13671 P42684
Q9UBW7 P17480
O94806 P49840
Q9NRA8 Q96R06
Q9NSV4 O15198
Q13643 O95600
Q9GZN2 Q13547
Q6ZW49 Q8NAP8
P61158 O15144
O43559 Q13873
P05154 P00750
Q9UPY6 P60709
Q92917 Q9Y2I6
Q14626 P20809
Q06323 P68371
P0C0L5 P17927
P49815 Q04917
Q5T5C0 Q12846
Q09472 Q13569
P60709 O15198
P11362 P31371
Q15811 P45983
Q9NRR5 Q9NPQ8
Q96PY6 Q04917
Q13616 Q01094
O75925 O15169
P02787 P27797
P27701 P00533
Q8WX92 P38398
Q14764 P60484
P62310 Q16637
Q16890 P63104
Q13485 Q02078
P49703 Q8IWV7
O00192 P12830
P20827 P54762
P50548 P48729
O43516 P68032
Q13576 P61160
Q13438 Q16665
O60563 Q4V328
Q13227 Q0VDD7
O75688 P24941
P16473 P04899
P46937 Q15562
O15519 Q13077
Q15256 P28482
P49795 P36897
P12931 P01112
Q12789 Q86U06
P63151 O15399
O14746 P42345
O75581 P58335
O15492 P09471
P62330 P07384
P03372 P78317
P07602 Q9ULX9
Q9BZW8 O14796
Q06187 P51813
P02794 P51116
Q13077 P19438
P16150 P05362
Q8WYK2 P17275
Q6VN20 Q8N6C5
Q14008 Q92932
Q15653 P0DPB6
P09958 P04275
P05787 O75618
P46777 P67870
P02794 Q8NBJ4
Q9Y3U8 Q02543
Q12948 P09429
P42768 Q12959
Q9Y2Q5 Q9UHA4
P31949 P19338
Q969K4 O15198
P54257 Q9H7E9
P56945 P06396
P61981 O95208
P06239 P15311
P42574 P08670
P51677 P08631
O95777 Q9Y4Y9
P23760 Q99828
O75446 Q16695
P43351 P18074
O43187 Q9Y4K3
Q14690 Q04206
Q04695 P08729
P23769 P19793
Q12988 O60896
P30530 P31785
Q12913 P14923
Q15047 P11308
O43525 O43526
P06493 P08670
P54253 Q96N03
O95999 Q9HAT8
P08571 P02788
Q9BYG3 P46013
P52292 P48729
P41231 P12931
O60506 P21579
O43597 Q9BQ66
Q9BRR9 Q93062
O00560 P18827
Q86VB7 P35579
O43147 Q12905
P10828 Q14669
Q9UMF0 P49768
O14737 Q5T3J3
P11226 P30988
Q03135 P36897
P07384 P04632
Q71SY5 P49336
Q9NZ52 Q99816
P22459 P16389
P17706 P42224
Q92956 Q13077
P56693 P05412
Q92904 Q96EP5
Q9UKA4 P10644
P23258 P38398
P17535 P28482
P56524 O60673
P12544 P20700
P42574 Q14005
Q9H0D6 P56537
Q86SQ9 P61916
Q12929 Q15154
P84022 Q96S59
Q8N6T3 P84077
P51116 Q8N5I3
P60510 P30153
P17252 O00161
Q92731 P08047
Q13564 P05067
P15502 P07585
Q13422 P20226
P49023 P12931
P16870 Q14181
Q9Y5K6 P06241
P17252 P48058
O94907 O75197
Q9GZY6 P62993
Q92793 Q08050
P27348 P16144
Q15542 Q6P1X5
P62070 P18031
Q7Z418 P37173
Q15796 O14964
P06396 P68133
Q8WWW0 P01112
Q8WZ42 P02511
P78344 P60842
Q8NFF5 Q9NRG1
Q07011 Q13114
P10398 P31327
P59998 P61160
Q99733 P04908
Q13315 P38398
Q8IYB3 Q9UQ35
Q02078 P63165
Q9NQ69 Q15796
P23528 P62736
O75689 Q13367
P63208 P20248
P54253 Q7Z570
Q12933 Q9NVF7
Q96RT1 Q15796
P05305 Q9NRR5
Q9HAU5 Q9H0D6
P35368 Q14315
P51636 Q14254
P17252 Q13224
P32927 P07332
Q99767 P05067
O60706 Q15842
P00918 Q9P2K9
Q06187 P58753
P51959 Q15257
P98161 P12931
Q07820 Q13323
P01282 P41587
Q03135 Q10588
Q13443 P06756
O00444 P36897
Q16778 P06454
P14778 Q9H0E2
P54253 O75935
A5YM72 Q14669
O75381 O00628
Q16827 P11309
Q92793 P06454
Q96BI3 P49810
O43768 O95376
O43426 Q9BY11
P04049 Q13188
Q02930 P15336
P07766 P27986
P27361 Q07869
O14908 P11166
Q9H254 Q9NYQ7
Q09472 O60356
Q06124 P35568
Q05516 Q9BQ66
Q9NZL9 P31153
Q02363 P35611
O60885 Q96EP1
P61981 P15056
Q9Y5B0 P84090
Q8WUF5 P04637
P57073 P20264
P15884 O60381
O95967 Q8NEC5
P10515 P08559
P07384 Q9NUQ7
Q96K80 Q93062
P11142 O14976
Q9Y333 P62316
Q9H159 P55285
Q01844 O00330
Q7L2E3 Q9BQG0
O15399 P11137
Q93062 Q9P0T4
O14867 Q9HBE1
Q8N111 Q9NRR5
P09529 P27037
O94972 Q7L590
P36897 Q15797
Q7L804 P25025
P67775 P10415
P23471 Q9NRY4
P61970 P06454
Q00994 Q9BUZ4
P24941 O43663
Q9H444 O75928
Q9GZT8 Q9NRG1
Q01844 Q14576
Q13137 Q8IYF1
P78357 P12931
Q00722 P52564
Q86UL8 P84022
Q16665 Q15788
Q9Y678 P48444
Q00653 Q8NFZ5
P29350 P24394
P42229 P52333
Q13619 Q13309
P16220 P51532
Q92930 P08670
Q4LDE5 Q6VMQ6
P42285 P08047
P39880 Q9BQ52
P56178 P35548
Q9NZ42 Q92542
Q969H4 Q12967
O43390 Q16637
Q14847 Q15942
Q9NQ94 Q92945
Q9BUJ2 Q9H4D5
Q86YM7 Q86Y82
O60285 P55212
Q96G25 O95402
Q15596 P04150
Q9Y5L0 Q07955
P27361 Q16288
Q8IYU8 P02686
O15230 Q02388
Q13322 P10721
Q0D2I5 Q96D59
P22681 P29376
Q9BW71 Q9NUQ8
Q96C24 Q16623
P67870 P03372
Q96EB6 P16401
Q92796 P53778
P28223 P53041
P56693 Q9H161
Q01851 Q01844
Q99598 Q08378
Q9P0L2 P11137
Q9NP64 Q9H190
Q13330 P04637
P01138 P04629
P12757 Q16557
O43463 Q08999
P27986 P15311
Q92835 P08581
O60566 P63010
Q13873 P41279
P63279 P37088
P35579 O00255
P43351 Q06609
P36957 Q8TDM6
P42081 P10747
Q9H0H5 P52757
Q99623 Q13547
P02679 P05160
Q12846 P60709
P31749 O14920
P06213 P01344
P55212 O95155
P09211 Q12933
Q99816 P04637
P84022 O15198
P55211 P99999
P02766 P27448
O00444 Q5VWP2
Q13424 O94925
Q07021 Q05513
Q9Y580 P84103
P06493 P05783
P07585 Q05707
P63010 Q9NVV9
P28072 Q9Y244
P24386 Q9NP72
Q00403 P20226
Q9P2T0 P48643
Q99750 Q9P0T4
Q05655 Q16820
O75461 Q01094
Q9NS68 Q9Y4K3
P27540 Q09472
Q9UPT5 Q9H8T0
O15066 P20338
Q9NV56 P60709
P10276 P50613
O15379 Q15759
Q12968 Q15361
Q15047 Q9Y6K1
Q9H1I8 Q15650
P10275 P21333
Q8TEL6 O14920
O75955 Q14254
Q8N4C8 Q8IZP0
Q8NHY5 O60671
Q13315 Q01094
Q13177 Q96B97
Q9UBD5 P33993
Q13287 P40763
P61626 P31025
Q12959 Q01814
O14965 O14777
P50458 Q9NVW2
P06400 Q02962
Q92831 Q09472
P49286 P27348
O15265 Q9Y4A5
P07339 P02818
P15941 P25054
O43524 Q09472
P48643 O60232
P24723 Q15139
P11498 P40926
O14786 P35968
Q07812 Q07817
P98161 P35221
Q86US8 O14746
P49286 O14654
Q16526 P49674
Q15038 P46934
Q9ULB4 Q9ULB5
P10242 Q92600
O75607 Q9P2H0
P25024 P19876
Q8WV28 P16333
P27361 P49023
P08235 P63261
P42224 Q16539
Q15648 P10275
P55209 Q09472
O00192 P55291
P25024 P80162
O00231 Q9UKY1
Q13162 Q06830
P16473 P11021
P29323 P52735
Q96QF0 P61006
Q9NZC3 O15492
P28799 P08246
P37231 Q12756
P08238 P40763
P46939 P68133
Q16890 P55327
Q5VTL8 P61981
Q15788 P19793
O15519 Q13546
P08754 P13987
Q71DI3 Q09028
O15111 Q04206
Q13547 Q9Y618
P08123 P05067
Q5T5C0 Q16623
P02751 P24593
P48551 P29597
O43173 P13591
P16870 Q12789
P23443 Q15831
P04156 P42658
Q9Y3C5 Q03468
P42858 P04406
Q92963 Q12967
P04626 Q9H299
Q9UBL9 P56373
Q96A23 P60709
P52799 Q9Y3R0
P67870 P35568
P62851 O43147
Q16576 Q8NEU8
P04406 P50453
P61764 Q16623
P55103 P27037
Q9Y261 P20719
P13010 Q14686
P10721 P22681
Q9UDY2 Q07157
P42680 O60674
O14786 Q13275
Q9UMX0 P30926
P51956 P16471
P62380 Q9NWZ3
P63096 Q14980
O14745 P48764
P15924 P13647
P04156 P00747
P31946 Q96F86
P06400 P09429
Q9BV40 Q12846
P41220 P17252
P49641 O95163
Q16537 P67775
P06401 Q13451
Q04771 Q04323
P08588 P49407
P25789 P28066
P21246 Q9Y6H5
P51532 P82094
P42224 P31785
Q96CS7 Q92900
Q9UKE5 P10114
Q08380 P20908
Q9GZS1 O15160
P11473 Q13569
Q15464 P19174
P18847 Q9BZD4
Q92905 P55789
O75909 Q93062
P17252 P60880
P08670 P15531
O95084 Q13387
Q9NP87 P12004
P29350 P20963
Q9NRG0 Q9NRF9
P19012 Q7L590
Q92585 Q9UM47
P05129 P48058
P09619 P51692
P40763 P23769
Q15154 Q8IYI6
P20073 O75340
Q13087 P04406
P25391 P05067
P17252 P51674
Q02241 P61204
O43298 Q8TAP4
O00238 O95630
O95870 P48201
Q9GZN7 Q7L5N1
Q8NG41 P48146
Q99959 P15924
Q8N4C6 O14965
P35556 P55001
P30279 Q00535
P54259 P46379
Q96C24 P01308
P18827 P08246
Q9Y3A3 P15531
Q13309 P63208
P42574 P06241
P42338 Q02156
P46527 P27348
P05771 P11171
P50542 O95149
Q9Y6X2 Q15796
P29350 Q14289
O75061 O94973
Q9UBC0 P04150
P17252 P25098
P48039 P27797
Q9NTK1 Q15834
P47211 P22466
Q9HAU5 Q92900
Q9NPQ8 P09471
P49356 P32455
P48058 P46940
P63104 P17252
P49286 Q13151
Q9H4B6 Q13188
Q13363 P37275
Q01844 Q9NVX2
O75197 P07996
Q08257 P02489
Q9NPB6 P60953
P04437 P04439
P57678 P17931
Q8WXF8 O15519
Q01826 Q92831
P12757 Q4LDE5
Q06187 P17252
P08670 Q9UHX1
O14786 P49765
O75154 P57735
Q13573 P06400
P37173 P16070
P46695 Q13362
Q15654 P18583
P20226 P14859
Q9P2R6 Q12805
Q15788 P40763
P23458 P16885
P07288 P19235
P0DP25 Q14451
O14980 Q15797
P35900 Q9Y2J4
Q9HC62 P63165
Q8N6I1 Q13547
P08138 P27361
Q9ULH1 Q9UKS6
O00231 Q5T3J3
Q15654 O43639
Q12933 Q9UM82
Q9NPI8 O15287
P07948 P43405
Q99728 Q14676
P06396 P49789
Q969E3 P34998
P03372 P04626
Q13485 Q96PU4
P61604 Q9UKR5
Q05655 P05198
Q96FN4 P61081
P50613 P24941
P68104 Q15102
P42229 Q9NRG1
P15498 P60953
P68106 Q92736
Q96SB3 P35348
Q15796 P31271
O60716 P68133
P46379 Q9NRR5
Q6AI14 Q99653
P53365 P15153
O75446 Q13547
P43403 Q9H4E7
P06746 Q04724
Q15149 P63244
P61604 Q5T3J3
Q16695 Q13185
P78527 P49917
Q01085 Q16637
Q8TCU5 Q13224
P11488 P25116
Q16539 P49790
P54646 Q15654
P28325 P25774
Q05066 P10275
Q13571 P08729
P61981 P25705
P01042 P00747
O95819 P19634
Q8WXF1 Q5T3J3
P62328 P63261
Q96RU3 Q05193
P17612 Q9H3Z4
O60941 Q9NP66
O00506 Q9BUL8
Q92558 Q8IZP0
Q9H5Z6 Q15834
Q04917 Q99759
P49810 P30626
P23760 P56693
Q99759 P61981
Q16828 P27361
P17706 P56199
Q9GZP9 P01009
P30939 Q03135
Q9Y4C0 P55196
P20226 Q9Y6X2
Q96CW1 O43493
P10321 P43626
Q09472 P15172
Q9UHW9 Q9UEW8
Q9H7L9 Q13547
Q9UKR5 Q14061
Q99717 Q04771
Q9Y698 P42261
O95983 Q9UBB5
P30040 Q9NRR5
P17612 P15056
Q8TD16 Q13561
O00401 P50552
P13010 Q9BXJ9
Q14833 P50148
P06241 Q13191
Q7L4P6 Q9NSA3
Q9NPA3 O15344
P68400 Q16543
Q13885 P21980
P63244 P06213
P00750 P00747
Q15645 Q13444
P42575 O15519
